Id,WhiteElo,BlackElo,Result,WhiteShortCastle,WhiteLongCastle,BlackShortCastle,BlackLongCastle,WhiteCastlingConsiderationTurn,BlackCastlingConsiderationTurn,WhiteBestMoveAtConsiderationTurn,BlackBestMoveAtConsiderationTurn
275,1349,1276,1/2-1/2,12,-,12,-,"9,10,11,12","7,12,12","b5d7,b5d7,b5d7,b1d2","e7f6,e8c8,e8c8"
271,1612,1609,1/2-1/2,10,-,10,-,"7,8,9,10","8,9,10","c4b3,e1g1,d2c3,a1c1","b4c3,f6e4,e4c3"
269,1220,1252,1-0,-,-,13,-,"4,5,6,7,8,9,10,11,15","10,11,12,13,13","b5a4,e1g1,d3d4,g5e3,h4g3,h2h4,h4g5,g3e5,g3e5","f6g5,c8g4,d8f6,e8c8,e8c8"
272,1089,1053,1-0,7,-,-,-,7,"11,12,13,14,15,15",b2b3,"b8d7,d5e4,d5e4,d5e4,h4d4,h4d4"
281,1988,1932,1-0,-,-,-,-,-,"14,15",-,"f6d7,f8e7"
279,1131,1003,1/2-1/2,10,-,-,10,"8,9,10","8,10","e1g1,c2c3,e1g1","c6d4,e8c8"
285,1419,1390,1-0,-,-,-,-,-,-,-,-
273,1553,1596,0-1,12,-,8,-,"5,6,7,8,9,10,11,12","6,7,8","e1g1,d4d5,d5c6,b5c4,e1g1,a6c4,g5f6,e1g1","a7a6,b7c6,e8g8"
278,1820,1926,1-0,11,-,11,-,"7,8,9,10,11",11,"a2a4,a2a4,e1g1,d1e2,a3a4",a7a5
277,1100,1144,1-0,-,13,-,-,"12,13,13","13,14,15","e4f5,e4f5,e4f5","d7d6,d7d6,d7d5"
283,778,711,0-1,-,-,-,-,15,15,c1b2,f8a3
282,1160,1229,0-1,11,-,-,-,"4,5,6,7,8,9,10,11",-,"e1g1,b1c3,d1h5,b1c3,b1c3,f7e8,e6c8,f2f4",-
284,1076,1062,1-0,9,-,-,10,"6,7,8,9",10,"e1g1,g5e6,c3e4,e1g1",e8c8
288,1821,1853,0-1,10,-,14,-,"7,8,9,10",14,"e4d5,d3e4,e1g1,e1g1",e8g8
286,1648,1758,1-0,8,-,11,-,"7,8","8,10,11","b1c3,d1f3","f6e4,d7d5,e8g8"
287,2060,1917,0-1,12,-,-,13,"9,11,12","7,8,9,10,11,12,13,13","b5d3,d4e5,b1d2","e8g8,e8g8,d7e5,d7e5,d6e5,e5b2,e8g8,e5h2"
294,1231,1273,0-1,4,-,10,-,4,"8,9,10",d2d4,"d5c4,e7f6,c8d7"
291,1839,1842,0-1,6,-,-,-,6,"13,14",e1g1,"c6d4,f5f3"
293,1697,1667,0-1,10,-,-,9,"7,8,9,10","7,8,9","d4c5,a2b3,e1g1,b1c3","c5d4,c5d4,c6b4"
280,1386,1412,1-0,-,14,-,13,14,"5,6,7,8,9,10,11,12,13,13",g4g5,"a7a5,f6h5,f6h5,e5e4,e5e4,d5d4,f7g6,d8e7,d6a3,d6a3"
290,1500,1399,0-1,10,-,-,-,"4,5,6,7,8,9,10","12,13","d2d4,b5c6,b5c6,d4e5,d1d8,f3e5,e5c6","b4e7,b4d6"
298,1251,1314,0-1,-,-,6,-,-,6,-,e8g8
297,2256,2223,1-0,5,-,5,-,"4,5",5,"d2d3,e1g1",e8g8
299,2115,2074,1/2-1/2,10,-,9,-,10,9,d4c6,d7d5
303,1010,960,1/2-1/2,-,-,8,-,-,8,-,e8g8
301,1679,1712,1-0,7,-,8,-,7,8,e1g1,a7a6
292,1604,1594,1-0,-,-,-,-,"9,10,11,12,13,14,15","9,10,10","c3e2,e1g1,b5d6,d6f5,e1g1,e1g1,e1g1","d6e5,d6b8,d6b8"
300,1878,1866,1-0,9,-,8,-,"5,6,7,8,9",8,"b5a4,e1g1,e1g1,d2d3,e1g1",e8g8
302,1386,1516,0-1,4,-,-,-,4,"11,12,13",b1c3,"f6h6,d4b6,c8e6"
289,1349,1260,0-1,-,-,-,-,14,"7,9,10,11,11,12,12,13,13,14,14,15,15",f1g2,"f6d5,d8e7,c8b7,b7e4,b7e4,c5b4,c5b4,g2h1,g2h1,e7b4,e7b4,b4b2,b4b2"
306,1779,1728,0-1,8,-,8,-,"7,8",8,"c1g5,d1d2",e8g8
296,999,1051,0-1,-,-,12,-,"7,8,9,10,11,12,13,14,15","7,8,9,11,12","e1g1,d2c3,e4d5,c3b4,c3a5,b2c3,e1g1,d1d5,e5e6","e8g8,f6e4,f6e4,c6c5,c6c5"
311,1471,1480,1-0,-,8,7,-,8,7,f2f3,f6g4
305,1669,1670,1-0,13,-,12,-,"5,6,7,8,9,11,12,13",12,"c2c4,e1g1,d2f3,d3b5,f3e2,d3b5,b5b7,b7c6",a8c8
310,2220,2258,1-0,9,-,8,-,"8,9",8,"e1g1,c1f4",b4e7
312,1734,1723,1-0,6,-,4,-,6,4,e5d3,e8g8
307,1116,1099,0-1,15,-,9,-,"10,11,12,13,14,15",9,"f4g5,d1c2,e2c4,d1c2,c2b1,h2f4",b7b5
313,1535,1545,0-1,-,-,7,-,"10,11",7,"e3d4,c3e2",d7d5
314,1742,1735,0-1,10,-,10,-,10,10,h2h4,f6d7
309,1536,1494,0-1,14,-,7,-,"9,10,11,12,13,14",7,"c4d5,e1g1,e4e5,a3b4,f3d2,d1c3",e8g8
295,1614,1593,1-0,-,-,6,-,"7,8,9,10,10,11,11,12,12,13,13,14,14,15,15",6,"e4e5,c2c4,d2h6,d4d5,d4d5,h4h5,h4h5,h5g6,h5g6,d2h6,d2h6,d2h6,d2h6,f3e5,f3e5",d7d5
308,1284,1266,1-0,-,-,7,-,"9,10,10,11,11,12,12,13,13,14","6,7","f1d3,c4d5,c4d5,f3g5,f3g5,d3h7,d3h7,h7d3,h7d3,e1c1","e8g8,e8g8"
321,1267,1197,0-1,4,-,-,-,4,-,d1e2,-
318,2106,2239,0-1,-,8,9,-,"7,8",9,"e3g3,e1c1",d8b6
317,785,875,1-0,6,-,10,-,"5,6","8,9,10","b5c6,f3e5","h7h6,d8f6,c8g4"
316,1482,1517,0-1,-,14,8,-,"9,10,11,12,13,13,14,14",8,"d1e2,d3e4,e4c6,d1f3,c2c3,c2c3,c2c3,c2c3",h7h6
320,1979,1896,1-0,10,-,-,-,"9,10,10",15,"a2a4,a2a4,e1g1",e8g8
324,1421,1412,0-1,-,-,11,-,-,11,-,f6h7
327,1609,1663,1-0,-,-,-,-,-,-,-,-
304,1242,1249,0-1,-,-,-,-,"10,11,12,13,14,15","7,8,9,10,11,12,13","g4c4,c4b5,d3b5,d3b5,c3h8,c1f4","b8c6,h5f6,b8d7,c8e6,e8g8,e7b4,e7b4"
322,1274,1398,0-1,5,-,6,-,"4,5",6,"b1c3,c2c3",e8g8
319,1863,1827,0-1,-,6,-,-,6,"7,15",e1c1,"f6h5,e6e5"
325,1283,1221,1-0,6,-,7,-,6,"6,7",e1g1,"e8g8,f6e4"
323,1625,1611,0-1,8,-,-,8,"5,6,7,8",8,"c3e4,c4d3,e4c3,e4c3",e8c8
326,1313,1301,0-1,9,-,8,-,"6,7,8,9","6,7,8","d4c5,b1c3,e3e4,e1g1","d6c5,b8c6,e8g8"
328,1827,1836,0-1,-,-,-,-,-,"9,10,11,12,13",-,"f6e4,b4c3,f6e4,e4c3,c3d1"
315,1047,1101,0-1,-,-,-,-,"10,11,12,13,14,14","5,6,7,8,9,10","d1e2,d1e2,c1b2,e2e7,e2e7,e2e7","c5b6,c6d4,e8g8,c6e5,e7d5,d8e7"
331,1062,1045,1-0,-,-,-,-,10,13,f3d4,h8f8
337,1660,1634,1-0,-,-,-,-,-,"14,15",-,"h6f5,f5e3"
334,1722,1672,1-0,5,-,-,-,5,15,f3h4,f8e7
329,1852,1741,1-0,-,-,-,-,"4,5,6,7,8,9,10,11",-,"f3e5,e5f7,f7g8,d1h5,c1g5,f7g8,f3f7,f3h3",-
335,1600,1613,1-0,10,-,10,-,"8,9,10","9,10","f3e5,f3e5,d1f3","c8b7,e8g8"
338,1916,1814,1-0,9,-,9,-,"8,9",9,"c4d3,d1e2",h7h6
340,1324,1295,1-0,9,-,-,-,"8,9",15,"e1g1,b2b3",a7a5
343,1188,1348,1-0,-,-,7,-,-,7,-,b7b5
342,1931,1939,0-1,-,11,-,-,"10,11",-,"e1c1,c3a4",-
332,765,712,0-1,-,-,12,-,"10,12,13,14,15","7,8,9,9,10,10,11,11,12,12","d2b4,g5f3,g5f3,c4d6,f1c4","e7e5,c7c5,b4d2,b4d2,b4d2,b4d2,c5d4,c5d4,e8e7,e8e7"
339,1664,1677,0-1,9,-,12,-,"8,9","11,12","h4g3,d2e4","d5c4,d8e7"
336,1806,1875,0-1,8,-,-,14,8,"11,12,13,13,14,14",d1g4,"c7e7,c8d7,e8c8,e8c8,g6f5,g6f5"
341,1868,1863,0-1,-,-,9,-,"9,10,11,11,12,12,13,14,14,15,15",9,"f1d3,g1e2,e4d5,e4d5,d2e4,d2e4,e3c5,d2d8,d2d8,f3d4,f3d4",e8g8
346,1076,1089,1-0,8,-,8,-,8,"6,7,8",e1g1,"a7a5,e5e4,e8g8"
333,1630,1601,1-0,8,-,-,-,"7,8","9,10,11,12,12,13,13,14,14,15,15","g5f6,d1d2","d7d6,e8g8,c6d4,f6g4,f6g4,g7g5,g7g5,g5g4,g5g4,d7c6,d7c6"
344,1993,2028,0-1,-,-,6,-,"12,13,14,15,15",6,"f1d3,c3e4,f1g2,c4b5,e1g1",c8g4
330,1616,1624,1-0,-,15,-,14,"8,9,10,11,12,12,15,15","9,10,11,11,12,12,13,13,14,14","e1g1,e1g1,f4g3,b1d2,c3d5,c3d5,e1c1,e1c1","d5f4,d5b6,d5b6,d5b6,e7e5,e7e5,f7f6,f7f6,d5f4,d5f4"
345,1322,1320,0-1,6,-,9,-,6,"4,5,6,7,8,9",e1g1,"b8c6,e8g8,e8g8,g4e6,e5d4,h7h6"
347,1690,1602,1-0,-,-,-,-,"9,10,11,12,13,14,15",9,"f3e5,f3d2,f3e5,f3e5,e2f3,h3h4,h3h4",e5f3
353,1441,1452,1/2-1/2,6,-,5,-,"4,5,6",5,"b1c3,d2d4,d2d4",d7d5
355,1186,1193,0-1,8,-,13,-,"7,8","9,10,13,13","f3g5,e1g1","h7h6,d4c3,c3b2,c3b2"
350,1084,1038,0-1,5,-,-,-,"4,5","7,8,9,10,11,12,13,14,15","d2d4,c2c3","f6d5,e6d5,a5c4,c4a5,e8g8,a5c6,b7b6,f6d5,d8b8"
354,1117,1126,0-1,11,-,15,-,"7,8,9,10,11","14,15","d1b3,f4g3,f3g5,d1d5,c3d5","e7e4,e8g8"
351,1265,1310,0-1,10,-,13,-,10,"5,6,7,8,9,10,11,12,13,13",f3e5,"d6f4,d5c4,e6d5,c8d7,c7f4,b8c6,e8g8,c7c3,e8g8,e8g8"
349,1664,1615,1-0,-,11,-,-,"7,8,9,9,10,11,11","11,12,13,14,15","e1g1,c3d5,c3d5,c3d5,e3f3,e1c1,e1c1","d6d5,f6h5,e7f8,c6b8,e8g8"
352,937,936,0-1,-,-,4,-,"4,5,6,7,8,9,10",4,"d2d3,d2d3,a4c3,e1g1,c4b3,d4d5,f3e2",c7c6
359,1377,1347,1-0,-,-,-,-,"4,5",4,"f3e5,e5f7",e8g8
357,1863,1668,1-0,-,-,12,-,-,"5,6,7,8,9,10,11,12",-,"a7a6,c7c5,b8d7,b5a6,b8d7,d7e5,d7e5,e7d6"
356,1625,1733,1-0,13,-,7,-,"4,5,6,7,8,9,10,11,12,12,13,13",7,"h2h3,d1f3,a2a4,g2g4,d5e3,h2h4,c1e3,e1g1,c4b3,c4b3,e1g1,e1g1",b8c6
361,1135,1090,0-1,11,-,-,-,"9,10,11","14,15","e4f5,d3d4,d3d4","c6e5,f8g7"
362,1405,1392,1-0,-,10,-,-,10,"10,11,12",e3e4,"c7c6,d8c7,d8f6"
363,933,919,0-1,5,-,10,-,5,"6,7,8,9,10",d2d4,"b4c3,a5b6,c6d4,b6d4,f6e4"
368,990,835,0-1,-,-,-,-,-,-,-,-
364,1615,1878,0-1,5,-,8,-,5,"6,7,8",e1g1,"e8g8,e8g8,e6e5"
358,802,814,1-0,8,-,14,-,"4,5,6,7,8","7,8,9,10,11,12,13,14","c4e6,c4e6,c3d5,e1g1,a1b1","f7e6,d8d7,e7f6,e8g8,e5d4,e8g8,e8g8,e8g8"
369,1454,1443,0-1,8,-,10,-,8,"8,9,10",c4a2,"b7b5,h7h6,d8c7"
370,2016,2023,1-0,5,-,9,-,"4,5","6,7,8,9","d2d3,e1g1","d5e4,f6e4,c6e5,d8d1"
366,1889,1893,0-1,-,-,14,-,-,"10,11,11,12,12,13,13,14,14",-,"b8d7,c6d4,c6d4,e8c8,e8c8,c5e3,c5e3,a8d8,a8d8"
371,1431,1436,1-0,9,-,9,-,"8,9","8,9,9","b1c3,a1b1","h7h6,h7h6,a7a6"
367,2025,1993,0-1,6,-,12,-,"5,6","8,9,10,11,12","c2c4,f2f3","d7f8,d7f8,f6g4,f6g4,e8g8"
365,2012,2055,1-0,10,-,-,-,10,"5,6,7,8,9,10,11,12,13,14",c1e3,"d7d5,d7d6,d7d6,c7c6,b7b5,b7b5,c6c5,e8g8,c5c4,e8g8"
360,1775,2047,0-1,13,-,15,-,"7,8,9,11,11,12,12,13,13","6,7,8,9,10,11,12,13,13,14,14,15,15","e4e5,c1d2,d1e2,e1g1,e1g1,a2a4,a2a4,a2a4,a2a4","d7d6,d7d6,b8c6,b4d2,e8g8,e8g8,e8g8,e8g8,e8g8,e8g8,e8g8,e8g8,e8g8"
377,1817,1788,1-0,6,-,-,-,6,-,b1c3,-
348,924,916,0-1,-,-,-,-,"5,6,7,8,12,12,13,13,14,14,15,15","9,10,11,15","f3e5,c3d5,e2d4,e2d4,e1g1,e1g1,b2c3,b2c3,e1g1,e1g1,c4d5,c4d5","b4d2,d7d5,d7d5,c8b7"
378,963,937,1-0,-,-,-,-,"10,11",-,"c4d5,e4e5",-
373,1069,1042,0-1,11,-,-,-,"7,9,11",-,"b1c3,e1g1,b1c3",-
380,1408,1392,0-1,8,-,7,-,8,7,c4d3,b4d2
372,1790,1853,1-0,-,-,10,-,"12,13,14,15","8,9,10","e1g1,g5f3,b3f7,d1h5","c6a5,g7g6,c7c6"
376,943,901,0-1,10,-,-,7,"9,10",7,"e1g1,h2h4",e6e5
384,1626,1498,1-0,-,-,-,-,-,-,-,-
374,1546,1558,0-1,7,-,-,-,"6,7","11,11,12,13","f3e5,d1e2","e8c8,e8c8,e8f7,e8c8"
375,1521,1549,0-1,9,-,10,-,"4,5,6,7,8,9",10,"d2d4,c4b3,e1g1,e1g1,b1d2,h2h3",h7h6
386,1968,1913,1-0,-,9,11,-,9,"9,10,11",e1c1,"d7d6,c8e6,a8c8"
381,1525,1500,1-0,15,-,-,-,"10,11,12,13,14,15",-,"e1g1,b5c6,f3d4,c3d4,e1g1,e1g1",-
385,1531,1606,1-0,11,-,10,-,"4,5,6,7,8,9,10,11",10,"e1g1,f3d4,d4f5,b1c3,c1e3,d1d6,c3b5,e1g1",e8g8
379,1672,1729,0-1,-,-,-,13,"4,5,6,7,8,9,10",13,"f3g5,e4d5,g5f7,c4f7,c4b3,f7h8,e5c4",f8b4
382,1976,1955,0-1,15,-,15,-,"8,9,10,11,12,13,14,15","14,15","e1g1,d1c2,e1g1,b5d6,e2b5,g5d2,d1c2,d1d3","f6e4,d7b6"
388,2077,1923,1-0,-,13,10,-,"5,6,7,8,11,12,12,13,13","9,10","d1e2,f3g5,f3d4,e1g1,e1g1,e4e5,e4e5,c4e2,c4e2","e8g8,e8g8"
392,1141,1140,1-0,5,-,-,-,"4,5",-,"e1g1,e1g1",-
391,1589,1688,1-0,13,-,12,-,"12,13",12,"c1e3,b1d2",f6d7
387,2008,2072,0-1,7,-,-,-,7,"7,8,9,10,11,12,12,13,13,14,14,15,15",b1c3,"d7d6,e8g8,c5a7,e8g8,e8g8,h7h6,h7h6,f6h5,e8g8,f6h5,f6h5,g6f4,b6b5"
390,1911,1929,0-1,-,-,-,-,-,"8,10,11,11,12,12,14,14",-,"e5f4,b8c6,e8c8,e8c8,e8g8,e8g8,f7f6,f7f6"
395,2027,2060,0-1,4,-,5,-,4,5,b1c3,e7g6
389,2087,2086,0-1,-,-,6,-,"7,8,9,10,11,12,13,14,15",6,"f3e5,d3a6,d1e2,d1e2,d1e2,h4h5,g5f4,e5c6,d4e5",d6f4
393,1627,1652,1-0,10,-,-,-,"6,7,8,9,10",-,"b1c3,c4f7,d1d5,d5c5,e1g1",-
399,1681,1627,0-1,-,7,-,-,7,-,e3f2,-
397,1173,1027,0-1,-,14,-,-,"13,14",-,"e1c1,e4g2",-
383,1907,1941,1-0,-,-,-,-,"6,7,8,9,10,11,12,13,14,15","6,7,8,9,10,11,12,14,15","f3d2,c1e3,c1e3,e2d3,e2d3,g4g5,g4g5,e1g1,c1e3,e4d5","c7c6,g4h5,h5g6,b7c6,e8g8,e8g8,f6e4,f6d5,b6a5"
398,1646,1640,1-0,5,-,11,-,"4,5",11,"d2d4,d2d4",e8g8
396,1927,1929,0-1,8,-,10,-,8,"9,10",e1g1,"e8g8,d8b6"
401,1526,1550,1-0,7,-,9,-,"6,7",9,"c1e3,e1g1",e7e5
402,1643,1663,1-0,9,-,13,-,"7,8,9","12,13","c2c3,c3d4,b1c3","b4c3,a8c8"
408,838,725,1-0,-,-,-,-,-,-,-,-
394,1210,1189,1-0,-,-,-,-,"4,5,6,7,8,9","11,12,13,14,15,15","d1e2,b1c3,d1e2,c3e4,d1d4,d4f5","g7g6,c6d4,e7f6,e8c8,d4e6,d4e6"
405,1271,1215,1-0,-,8,5,-,"4,5,6,7,8,8",5,"d2d3,b5c6,e1g1,e1g1,e1c1,e1c1",d7d6
409,1704,1711,1-0,7,-,9,-,7,"8,9",e1g1,"g4f5,e8g8"
412,1477,1471,0-1,9,-,-,-,9,-,e1g1,-
400,1487,1531,0-1,-,15,-,15,"9,10,11,12,13,13,14,15","8,9,13,14,15","d2c3,c3g7,g7d4,f2f3,f2f3,f2f3,h6e3,h1f1","d7d6,d7d6,g8g2,f5e4,g2f2"
414,1149,1116,1-0,-,-,-,-,-,-,-,-
410,1715,1721,0-1,4,-,12,-,4,"9,10,11,12",e3e4,"e8g8,e8g8,e8g8,e6f5"
407,1045,1107,0-1,-,-,-,12,11,"10,10,11,11,12,12",e1g1,"e7e4,e7e4,e4g2,e4g2,e8g8,e8g8"
403,1388,1358,1-0,12,-,11,-,"7,8,9,10,11,12","5,6,7,8,9,10,11,11","c4e6,c3a4,a4c5,f3e5,f2f4,e5g6","e8g8,c6a5,f7e6,c5b6,d4f3,d8d6,h8g8,h8g8"
406,837,1010,1-0,-,-,11,-,"12,14,14","5,6,7,8,9,10,11","e1g1,e3f2,e3f2","a7a5,f6d5,h7h5,c6d4,e3g2,c5e3,h7h5"
416,637,705,1-0,6,-,11,-,"5,6",11,"e4e5,e4e5",h7h6
404,1977,1971,1-0,-,14,-,13,"12,13,14,14","7,8,9,10,11,12,13,13","e1g1,e1g1,b2b4,b2b4","b4d6,f5g4,h7h6,g6f7,h7h6,c7c6,c7c6,c7c6"
418,1708,1712,0-1,9,-,5,-,"7,8,9","4,5","g2b7,g2b7,g2b7","e8g8,e8g8"
415,1703,1493,1-0,10,-,9,-,10,"7,8,9",e4c2,"f6e4,c6b8,e7d6"
413,2016,1990,1-0,4,-,11,-,4,"5,6,7,8,9,10,11",d2d4,"e5d4,f6e4,d7d6,c7d6,g4f6,c6e5,e5g6"
420,1357,1335,1-0,10,-,-,-,10,"10,11",d1a4,"c6d8,f8d6"
422,1750,1754,1-0,7,-,6,-,7,6,e1g1,e8g8
417,1928,1901,1-0,10,-,13,-,"9,10","6,7,8,9,10,11,12,13,13","e1g1,b2b4","b7b6,c7c6,a6a5,e8g8,e8g8,d7c5,d8b6,c5a4,c5a4"
411,1570,1513,0-1,15,-,-,-,"6,7,8,9,10,11,12,13,14,15","9,10,11,12,13,14,15,15","c1g5,h5h4,f3h4,c1e3,a2a4,a2a4,a2a4,a4b5,c4b5,c1e3","a7a5,a7a5,c5a7,g6g5,a6b5,a7f2,a7f2,a7f2"
425,2154,2157,1-0,9,-,9,-,"8,9","7,8,9,9","e1g1,h2h3","e7e6,f6h5,f6h5,f6h5"
423,1897,2022,1/2-1/2,8,-,5,-,"4,5,6,7,8",5,"b1c3,e1g1,e1g1,a2a4,a2a4",h7h6
421,1859,2152,0-1,-,12,4,-,"8,9,10,11,11,12,12",4,"e3e4,d2f3,f1e2,d4e5,d4e5,e1g1,e1g1",d7d6
428,1109,1096,1-0,-,-,6,-,"14,15",6,"f3e5,f4g3",d8c7
427,1478,1390,1-0,12,-,13,-,"9,10,11,12",13,"e1g1,d3f5,c2d3,d3e2",b4d6
424,1126,1238,0-1,9,-,-,12,"7,9","7,8,9,10,11,12","h2h3,e2e6","g4e2,g6f6,e6e2,e6e4,d4c2,e8c8"
429,1393,1404,0-1,-,-,-,-,"7,8,9,10,11,12,13",-,"a2a4,a2b3,f3e5,e5d7,d1f3,f3a8,a8a7",-
430,1909,1790,1-0,-,12,11,-,12,"9,10,11",e1c1,"d6e5,b8d7,a8b8"
433,1923,1905,1-0,6,-,8,-,6,"7,8",a2a3,"b4c3,d7d6"
431,1910,1752,0-1,9,-,6,-,"7,8,9",6,"d2d4,e1g1,e1g1",b7b5
436,1483,1476,0-1,5,-,14,-,"4,5",14,"f3d4,e1g1",e7b4
432,1796,1819,1-0,9,-,10,-,"8,9","9,10","d4g7,e1g1","e8g8,e8g8"
434,1660,1934,0-1,-,-,-,-,"13,15","10,11,12,13,14,15","a1c1,e1e2","h5f3,c6e5,e5c4,c4e3,e7e6,f8b4"
419,885,839,0-1,-,-,-,-,"6,7,8,14,15","9,11,13,13,14","e2d3,e1g1,e1g1,e1g1,b5c6","b8c6,c6b5,c5e3,c5e3,e7e3"
438,1001,1021,1-0,-,-,-,-,"11,12",12,"f4c7,e2g4",e8c8
435,1719,1826,0-1,5,-,10,-,"4,5","5,6,9,10","d2d3,f3e5","e8g8,a7a6,c8g4,e8g8"
439,1801,1782,0-1,9,-,5,-,9,5,c2c4,e8g8
441,969,863,0-1,-,-,12,-,12,12,e1c1,b8c6
444,1627,1629,1/2-1/2,-,-,10,-,14,10,a1b1,e8g8
426,878,803,0-1,-,-,8,-,"9,10,11,12,13,13,14,14,15,15","6,7,8","b5c6,e1g1,c6a6,e1g1,c6a4,c6a4,f4g5,f4g5,a4a6,a4a6","d7d6,c8d7,e6d7"
442,1350,1595,0-1,10,-,11,-,"7,8,9,10",11,"d1c2,d1b3,e2f3,e1g1",e6e5
443,1136,1281,1-0,-,-,9,-,"11,12,13,14,15","7,8,9","b5d3,c3a4,g4g5,b2b4,c3e4","f5g6,b4c3,a5c3"
437,1370,1323,1-0,-,-,-,15,"9,10,11,12,12,13,15,15","11,12,13,14,15","c1e3,b1c3,b1d2,d2e4,d2e4,e4c5,e1f2,e1f2","d5d4,d6c7,f4c7,e7d5,h8g8"
451,1875,1850,0-1,7,-,11,-,7,11,e1g1,g4f3
448,1888,1849,1-0,13,-,12,-,"10,12,13","8,9,10,11,12","h2h4,a4a8,e1g1","e8g8,e8g8,e8g8,e8g8,e8g8"
450,1695,1718,0-1,9,-,7,-,9,7,c2c3,e8g8
445,1101,1115,1-0,12,-,5,-,"5,6,7,8,9,10,11,11,12,12",5,"d2d3,d2d4,c4f7,e1g1,d2d3,f3g3,e4d5,e4d5,g5f6,g5f6",e8g8
447,1901,1906,0-1,-,-,-,-,"10,11,12,13,14,15","8,10,11,12,13,14","e2e3,e5c6,e2e3,g5f4,f4e5,h2h4","d7e6,b8d7,b7c6,f6d7,f6d7,h8g8"
446,2063,2051,1-0,-,13,7,-,"9,10,10,11,12,12,13,13",7,"e1c1,e5d6,e5d6,a1d1,f3g5,f3g5,h2h4,e1c1",d6e5
449,2064,2178,1-0,10,-,-,-,"9,10","12,13,13,14,14,15,15","e1g1,e1g1","c6e5,c6e5,c6e5,e5c4,e5c4,a8c8,a8c8"
456,1040,959,1-0,6,-,4,-,6,4,e1g1,e8g8
458,1788,1848,1-0,10,-,6,-,10,6,e1g1,e8g8
457,1251,1242,1-0,9,-,-,-,"8,9",-,"e1g1,e1g1",-
455,1757,1678,0-1,8,-,-,9,"5,6,7,8",9,"g5e6,c4e6,e6c8,d2d3",e8c8
440,1981,1964,0-1,10,-,-,-,"4,5,6,7,8,9,10","6,7,8,9,10,11,11,12,12,13,13,14,14,15,15","c2c3,d2d4,e1g1,e1g1,b5c6,a4b3,e1g1","f6g6,f7f6,f7f6,f7f6,c8h3,e8g8,e8g8,e5d4,e5d4,c6d4,c6d4,c5b4,c5b4,e6f4,e6f4"
463,1800,1826,1-0,-,-,-,-,-,-,-,-
464,1453,1446,0-1,-,-,-,-,-,-,-,-
465,1781,1723,0-1,-,-,-,-,-,-,-,-
459,1753,1768,0-1,11,-,-,-,"10,11",-,"f5g4,e5c3",-
462,1996,2040,1-0,-,-,7,-,-,7,-,b4c3
454,1788,1812,1-0,-,-,-,-,-,"4,5,6,7,8,9,10",-,"b7b6,h7h6,c6e7,c6e7,c6a5,f6e4,f6e4"
461,1830,1840,0-1,7,-,6,-,7,"4,5,6",e1g1,"d7d6,b8c6,e8g8"
452,1823,1816,1-0,-,12,10,-,"6,7,8,9,10,11,11,12,12",10,"f4g3,f4g3,e1g1,b1d2,b1d2,h2h4,h2h4,e1g1,e1g1",a7a5
466,2145,2121,0-1,-,11,-,-,"10,11","11,12,13,14,15","e3d4,e1c1","e8g8,b7b5,b6d4,e8e7,e8e7"
469,1257,1318,0-1,7,-,-,-,"4,5,6,7",9,"d2d4,e1g1,e1g1,e4f5",f6d8
453,1432,1415,1-0,-,-,-,-,"7,8,9,10,11,12,13,14,15",-,"d1b3,c4f7,f3g5,d1g4,g5h7,e6f7,g5e6,c3d5,f8f3",-
460,1775,1787,1-0,11,-,-,-,"10,11","7,8,9,10,11,12,13,14,15","e1g1,e1g1","e7f6,d7d5,d7d5,f6c3,e8g8,e8g8,e8g8,f7e6,c3f6"
468,1666,1710,0-1,-,14,9,-,"9,10,11,12,12,13,13,14,14","8,9","e3d4,d1d3,d1d2,e4d5,e4d5,e1c1,e1c1,e1c1,e1c1","c8d7,e8g8"
473,1500,1397,0-1,6,-,5,-,6,5,c4d3,d7d5
471,1672,1637,0-1,6,-,7,-,6,"6,7",c1e3,"e8g8,e8g8"
474,1752,1788,1-0,8,-,-,8,8,"7,8",c4c5,"d5c4,e7e6"
470,1471,1418,0-1,10,-,13,-,"7,8,9,10","10,11,12,13","e1g1,f2e3,b1d2,a1b1","c6e5,b2e5,e5e3,e8g8"
479,1006,1003,0-1,-,8,-,8,8,8,h2h4,e6f5
476,1460,1424,1-0,7,-,10,-,7,"9,10",c2c3,"d5d4,b8d7"
475,1102,1068,1-0,-,-,-,-,"4,5,6,7,8,9,10,11",-,"f3g5,e4d5,g5f7,d1f3,b1c3,c4d5,f3f7,c3e4",-
472,2145,2110,1-0,6,-,14,-,6,"8,9,10,11,12,13,14",e1g1,"d5d6,d6d7,c7c6,g4e2,b8d7,f6d5,d7e5"
478,1603,1577,1-0,8,-,4,-,"4,5,6,7,8",4,"c2c4,c2c4,e1g1,d4c5,d4d5",d7d5
483,1983,1969,0-1,-,11,-,11,11,11,c2c4,d7d5
481,1826,1925,0-1,-,-,-,10,"7,8","4,10","d2e3,f3e5","f6g8,a8d8"
482,2042,2154,0-1,13,-,-,13,"11,12,13","11,13","f3d4,c1e3,c1d2","d6e5,a8c8"
485,1892,1890,0-1,-,-,-,-,-,"14,15,15",-,"c8e6,d6d5,d6d5"
477,892,905,0-1,-,-,-,-,-,"10,11,12,13,14,15",-,"c3c2,c2d1r,b4c3,c8g4,c8g4,g4e6"
