Id,WhiteElo,BlackElo,Result,WhiteShortCastle,WhiteLongCastle,BlackShortCastle,BlackLongCastle,WhiteCastlingConsiderationTurn,BlackCastlingConsiderationTurn,WhiteBestMoveAtConsiderationTurn,BlackBestMoveAtConsiderationTurn
215,2470,2683,0-1,10,-,8,-,10,8,e1g1,e8g8
214,2442,2333,1-0,-,-,-,-,-,"14,15",-,"h4f2,g5e7"
213,2783,2652,1-0,9,-,7,-,"6,7,8,9",7,"d1e2,f3g5,c4c5,e1g1",d5c4
217,2457,2266,1-0,6,-,10,-,"5,6","9,10","c4d5,d2d4","e8g8,f7f6"
219,2300,2410,0-1,7,-,7,-,"6,7",7,"b1c3,b1c3",c8g4
211,2527,2575,1-0,-,13,7,-,"8,9,9,10,10,11,11,13,13",7,"e4f6,h2h4,h2h4,e4f6,e4f6,e4c5,e4c5,f3e5,f3e5",f6e4
220,2520,2370,0-1,-,-,-,-,-,13,-,e7e6
218,2407,2511,1-0,14,-,-,-,"11,12,13,14","7,8,9,10","b5d3,b5d3,c4e6,c1h6","f6d5,a7a6,a6b5,d7c6"
216,2520,2565,0-1,12,-,7,-,"8,9,9,10,10,11,11,12,12","5,6,7","e3e4,h2h4,h2h4,f3d4,f3d4,g5e7,g5e7,e1g1,e1g1","c5d4,c8b7,h7h6"
223,2461,2367,1-0,5,-,8,-,"4,5","6,7,8","b5a4,e1g1","b7b5,e8g8,e8g8"
224,2570,2471,1-0,4,-,-,-,4,11,e1g1,h5g6
225,2435,2579,0-1,9,-,-,9,9,9,c2c3,g7g6
221,2342,2441,1-0,-,-,-,-,"14,15","8,9,10,11,12,13,14,15,15","b3b4,e4g3","e7g6,c5a7,d8d5,c6e5,d8d4,f7f6,c8f5,f5g6,f5g6"
226,2373,2401,1-0,11,-,6,-,"10,11",6,"b5c6,e1g1",e8g8
227,2552,2528,1-0,7,-,-,14,7,"13,14",e1g1,"d5g8,b6d7"
222,2649,2520,1-0,13,-,-,-,"11,12,13","10,11,12,13,14,15,15","e1g1,e1g1,f3d5","b8d7,b8d7,d7e5,d7e5,e8g8,e8g8,h8f8"
228,2208,2423,0-1,7,-,13,-,"6,7","10,11,12,13,13","b1c3,c2c3","g8e7,e7f5,f8e7,a8d8,a8d8"
230,2468,2402,1/2-1/2,15,-,6,-,"11,12,13,14,15","5,6","d4c5,c3d5,a1b1,b1b2,d1d5","e8g8,e8g8"
231,2322,2566,0-1,5,-,-,-,5,"13,14,15",b5c6,"d4c3,c5e7,b7b5"
233,2721,2249,1-0,10,-,4,-,10,4,e1g1,b7b6
235,2379,2472,0-1,7,-,6,-,7,6,e1g1,e8g8
229,2392,2500,1/2-1/2,-,-,-,-,"10,11,12,13,14,15","10,11,15","a1c1,d3c4,d1c2,g2f3,c4a5,e5c6","d5c4,g7g6,b7c6"
234,2606,2418,0-1,8,-,4,-,"7,8",4,"d4c5,e1g1",d7d5
236,2325,2416,0-1,-,-,8,-,-,"7,8",-,"h4h6,e8g8"
237,2455,2572,0-1,10,-,-,-,"9,10","10,11","a1b1,e1g1","c6e5,g7e5"
239,2337,2410,0-1,8,-,7,-,8,7,e1g1,e8g8
232,2313,2409,1-0,-,-,6,-,"7,8,9,10,11,11,12,12",6,"h2h4,f3g5,f3g5,c1g5,e1c1,e1c1,e1c1,e1c1",b8c6
240,2442,2500,1-0,10,-,8,-,10,8,e1g1,a7a6
241,2416,2517,0-1,-,13,-,12,"9,10,13",12,"g3h4,h2g3,f3e2",f6g4
238,2344,2459,0-1,7,-,14,-,"6,7","8,9,10,11,12,13,14,14","c4e2,f4e5","d7e5,a5c7,b7b5,d7c5,f8c5,a5a4,e8g8,e8g8"
244,2433,2293,0-1,9,-,10,-,"8,9",10,"d4e5,e1g1",a7a5
242,2648,2601,1-0,13,-,5,-,"7,8,9,10,11,12,13","4,5","e1g1,a2a3,g5e3,f3d2,f3d2,f2f3,f2f3","e8g8,e8g8"
247,2632,2534,1-0,6,-,5,-,6,5,e1g1,e8g8
246,2534,2517,1-0,-,-,-,-,"14,15",-,"d4d5,e3d4",-
245,2730,2408,1-0,9,-,10,-,"7,8,9",10,"f3e5,e1g1,g2g4",h7h6
243,2685,2505,1-0,-,-,13,-,"10,11,12,13,14,15,15","8,9,10,11,12,13","g2g4,e4d5,a2a4,b2b4,b2b4,b2b4,b2b4","c8e6,e8g8,f6d5,e5e4,f6d5,e8g8"
250,2491,2610,0-1,5,-,5,-,5,5,e1g1,e8g8
251,2504,2438,1-0,5,-,5,-,5,5,c2c4,d7d6
249,2486,2580,1-0,-,14,-,12,14,"10,11,12,12",f1d3,"e7d5,c8f5,e6f5,e6f5"
253,2487,2463,1-0,7,-,7,-,"6,7","6,7","e1g1,e1g1","b7c6,d7d6"
248,2440,2256,1-0,7,-,-,-,7,"8,9,10,11,14",e1g1,"e5d4,d5c3,d5c3,d8d4,e7a3"
252,2254,2400,0-1,5,-,7,-,"4,5",7,"b5a4,e1g1",e8g8
254,2728,2319,1-0,-,9,-,-,9,-,g1f3,-
257,2524,2673,0-1,14,-,8,-,14,8,e1g1,e8g8
255,2602,2505,0-1,5,-,13,-,5,"12,13",c2c3,"a8a7,e8g8"
258,2517,2403,1-0,9,-,10,-,"8,9","9,10","b1d2,b1d2","e8g8,e8g8"
259,2387,2540,0-1,8,-,4,-,"7,8",4,"e4e5,h2h4",d7d5
260,2436,2383,1-0,6,-,6,-,6,6,e1g1,e8g8
262,2573,2389,1-0,7,-,6,-,7,6,h2h3,f6h5
256,2538,2565,0-1,-,-,5,-,"9,10,11,12,13,14,14,15,15",5,"a2a3,a1d1,f4g3,f1d3,c3b5,c3a4,c3a4,e3d4,e3d4",e8g8
264,2444,2540,0-1,8,-,15,-,"7,8","14,15","c4b3,f2f3","d5f6,e8g8"
261,2517,2569,0-1,-,-,-,-,"7,8,9,10,10","9,10","c4b3,f2f3,d1f3,e4e5,e4e5","d8c7,d7e5"
265,2510,2435,0-1,-,10,9,-,"9,10","8,9","f2f4,e1c1","d7d6,b7b6"
267,2387,2445,0-1,8,-,12,-,8,"9,10,11,12",e1g1,"c7c5,d7e5,f6d7,d7c5"
268,2409,2377,1-0,-,7,6,-,7,6,e1c1,e8g8
269,2602,2457,1-0,4,-,10,-,4,10,a2a4,e8g8
266,2335,2458,1-0,7,-,-,14,"6,7","8,9,10,11,12,13,13,14,14","c2c3,h2h3","f7f6,g7g5,g7g5,h5h4,d8d6,g4d7,g4d7,g5g4,g5g4"
270,2860,2854,0-1,6,-,5,-,6,5,d2d4,c7c5
263,2383,2512,0-1,-,13,-,13,13,"4,5,6,7,8,9,10,11,12,13,13",f3h2,"d7d6,f6h5,g6h5,f7f6,c8g4,g7f6,d7f8,d7f6,c8g4,f6d7,f6d7"
271,2516,2589,1/2-1/2,9,-,15,-,"7,8,9","10,11,12,13,14,14,15,15","c4b3,e5d6,e1g1","c6d4,e6b3,e7e6,d6b4,e8g8,e8g8,e8g8,e8g8"
274,2449,2443,1-0,7,-,4,-,7,4,a2a3,b7b6
272,2367,2609,1-0,10,-,9,-,"4,5,6,7,8,10","5,6,7,8,9","b1c3,d2d3,c3d4,c4e2,c3d4,d2b4","e5d4,d7d5,f6e4,c5b6,e4d2"
276,2405,2315,0-1,8,-,13,-,8,13,e1g1,e8g8
275,2226,2427,0-1,11,-,11,-,"8,9,10,11",11,"c3d4,e5f6,d2f3,e1g1",e8g8
278,2682,2683,1-0,13,-,11,-,13,"10,11",e1g1,"b8a6,e8g8"
279,2249,2567,0-1,12,-,13,-,12,"8,9,10,11,12,12,13,13",c1f4,"a6c5,g7g6,g7g6,f8g7,e8g8,c7b7,e8g8,e8g8"
273,2533,2540,1-0,-,15,8,-,"9,10,11,12,13,13,14,14,15,15","5,6,7,8","h4h5,h4h5,e2f4,d1d2,g2f3,g2f3,e3h6,e1c1,e1c1,e1c1","h7h5,d8a5,a5c5,h7h5"
280,2269,2568,0-1,5,-,8,-,"4,5",8,"c2c4,h2h3",d8d7
283,2541,2397,1-0,7,-,7,-,7,7,a2a4,e8g8
282,2339,2519,0-1,6,-,4,-,6,4,d2d4,d7d5
277,2513,2530,1-0,-,-,-,-,"7,8,9,10,11","5,6,7,8,9,10,11,12,13,14,15","e3h6,g1e2,g2g4,e2c1,c3d1","e8g8,b7b5,h7h5,h7h5,d7b6,b5b4,h7h5,f6d7,g7d4,c5d4,f7f6"
285,2422,2426,0-1,9,-,9,-,9,9,e1g1,e8g8
287,2720,2563,0-1,4,-,9,-,4,9,d2d4,e8g8
281,2309,2483,1-0,-,-,-,-,"10,11","11,11,13,13,14,14,15","g2g4,f1b5","d6f4,d6f4,f4d6,f4d6,e8c8,e8c8,f5g6"
286,2540,2404,0-1,14,-,14,-,"13,14",14,"c4d3,d3g6",e8g8
288,2386,2432,1/2-1/2,5,-,5,-,5,5,d2d4,d7d6
284,2399,2462,1-0,-,-,-,-,"9,10,11,11,12,12,13,13,14,14,15,15",-,"b3c2,a4d1,b5e2,b5e2,a4b3,a4b3,e1g1,e1g1,g5h4,g5h4,h4g3,h4g3",-
289,2490,2513,0-1,12,-,12,-,"11,12","10,12","e5g6,d1e2","e8g8,e8g8"
292,2467,2633,1-0,9,-,9,-,9,9,c1e3,e8g8
293,2401,2224,1-0,-,15,14,-,"13,14,15,15",14,"f4d6,c2c3,h3g2,h3g2",e8g8
291,2430,2424,0-1,-,-,-,11,"12,13,14,15","9,10,11,11","f1e2,f1e2,e1c1,b4b5","f6h5,e6d7,e8g8,e8g8"
290,2678,2537,1-0,9,-,-,12,"7,8,9","8,9,10,10,11,11,12,12","e5d6,d3e2,f3d4","c8g4,c5e4,e8c8,e8c8,f6e6,f6e6,e8c8,e8c8"
297,2479,2595,0-1,8,-,4,-,8,4,e1g1,e8g8
296,2437,2482,0-1,13,-,12,-,"11,12,12,13,13","9,10,11,12,12","f2f3,f3e5,f3e5,b5c6,b5c6","g4d7,g4f5,f8b4,f6e4,f6e4"
298,2473,2302,1-0,6,-,6,-,6,6,b1c3,e8g8
295,2410,2411,0-1,-,9,-,-,9,"10,11,12,13,14,15",f1d3,"b5b4,g8f6,c6c7,a4a5,f6e4,d5e4"
299,2570,2382,1-0,4,-,5,-,4,5,d2d4,e8g8
294,2300,2400,0-1,-,12,-,15,"7,8,9,10,11,11,12,12","7,8,9,10,11,12,13,14,14,15,15","b1d2,h2g3,g3g4,c2c4,c2c3,e1c1,e1c1,e1c1","c7c5,c7c5,e8e7,c7c5,b8c6,d8c7,d8c7,g5f6,g5e7,e8c8,e8c8"
301,2610,2308,1-0,4,-,6,-,4,6,c2c4,e8g8
303,2428,2350,0-1,6,-,-,-,6,-,e1g1,-
300,2445,2475,1-0,11,-,7,-,"9,10,11,11","5,6,7","d4c5,f1c4,a1c1,a1c1","e8g8,e8g8,e8g8"
304,2518,2729,0-1,9,-,-,-,9,"13,14,14,15,15",e1g1,"d8e7,f6g4,f6g4,h7h5,h7h5"
302,2513,2675,0-1,-,-,5,-,"8,9,10,11,12,13,13,14,14,15,15",5,"e1g1,e1g1,g5e3,d1c2,d1c2,e1g1,e1g1,e1g1,e1g1,f3e5,f3e5",h7h6
308,2671,2760,1-0,7,-,5,-,7,5,d1a4,d5c4
307,2263,2412,1-0,-,-,-,-,"8,9,10,11,12,13,15,15",-,"e2e4,b7c7,f4c7,e4f5,f5e6,f1c4,c2e3,c2e3",-
306,2436,2516,1-0,13,-,-,-,"7,8,9,10,11,12,13","14,15","d4b3,e4f5,c1g5,g5f6,c3d5,e2f3,c2c4","a8b8,a8d8"
305,2631,2424,1-0,15,-,11,-,"9,10,11,12,13,14,14,15,15","8,9,10,11","b3b6,g5f6,c3d5,d5b6,b6c8,e1g1,e1g1,h4f3,h4f3","e7e6,a7b6,g7f6,e8g8"
311,2451,2240,1-0,11,-,7,-,"8,9,10,10,11,11",7,"e2e3,f1d3,g5f4,g5h4,g2g4,g2g4",g7g6
310,2407,2274,0-1,4,-,-,-,4,"5,6,7,8,9,10",b1c3,"d7d6,d7d6,d7d6,g7g5,h6g5,h8g8"
312,2400,2508,0-1,15,-,-,-,"11,12,13,14,15",15,"f4f5,e3f2,e3f2,e1g1,e1g1",a8b8
314,2789,2664,0-1,5,-,5,-,5,5,d4c5,c5d4
309,2590,2535,1-0,11,-,12,-,"7,8,9,10,11","7,8,9,10,11,12,12","e1g1,b1a3,d4e5,b1a3,f4e5","g4d7,e7e5,c6e5,f8d6,f8d6,e8g8,e8c8"
316,2424,2560,0-1,5,-,6,-,5,6,b1c3,e8g8
315,2498,2623,0-1,9,-,-,-,"8,9","10,11,12,13,14,15","b1a3,e1g1","c5d4,c6d4,e7e6,d6c6,b6d5,a8d8"
313,2520,2306,1-0,-,-,6,-,"8,9,10,11,11,12,12,13,13,14,14,15,15",6,"d4d5,d4d5,a4a5,g2g4,g2g4,h3h4,h3h4,h6g7,h6g7,d3e2,d3e2,c3a4,c3a4",e8g8
318,2475,2438,0-1,10,-,-,-,"8,9,10","11,12,13,14,15","d2f3,d3c2,e1g1","c4b3,b6d8,b6c7,b7b5,c8a6"
317,2755,2590,1-0,-,-,-,-,"9,10,11,12,13,14,15,15","12,14,14,15,15","c3d4,c2d4,c1e3,c1g5,g5e7,d1d2,d3d2,d3d2","e8g8,e8g8,e8g8,e6f5,e6f5"
319,2500,2491,0-1,-,10,10,-,"8,9,10,10","8,9,10","d1e2,c1f4,c4b5,c4b5","e8g8,e8g8,e8g8"
321,2510,2509,0-1,5,-,7,-,"4,5","6,7","b5a4,e1g1","b7b5,e8g8"
320,2404,2301,0-1,8,-,-,-,"7,8","13,14","c4d5,e1g1","d5c3,c6d5"
323,2686,2473,1-0,8,-,7,-,8,7,d4c6,d8b6
324,2552,2533,1-0,9,-,6,-,"8,9",6,"e1g1,c1g5",e8g8
322,2570,2437,1-0,8,-,8,-,"6,7,8",8,"c2c3,e1g1,e1g1",e8g8
325,2476,2401,0-1,-,-,-,13,9,"9,10,13",g4g7,"e7g6,e7g6,a4b5"
327,2205,2470,1/2-1/2,7,-,7,-,7,7,e1g1,e8g8
326,2363,2432,0-1,5,-,7,-,"4,5",7,"b5a4,c2c3",e8g8
329,2356,2529,0-1,6,-,6,-,6,6,a2a3,e8g8
330,2633,2601,1-0,7,-,4,-,7,4,e1g1,d7d5
331,2528,2251,1-0,8,-,7,-,8,7,f2f4,e8g8
328,2240,2497,1-0,12,-,7,-,"11,12,12",7,"h2h4,h2h4,h2h4",e8g8
332,2739,2677,0-1,5,-,9,-,"4,5","7,8,9","b5a4,e1g1","d7d6,e8g8,e8g8"
334,2416,2485,1-0,8,-,6,-,8,6,b1c3,f6d5
335,2448,2508,0-1,13,-,13,-,"11,12,13","11,12,13","c3d4,g5f4,e1g1","e6e5,e8g8,e8g8"
337,2580,2562,0-1,7,-,-,-,7,"13,14,15",d2d4,"h7h5,c8d7,e5e1"
338,2683,2743,0-1,6,-,-,-,6,-,d1e2,-
339,2605,2511,1-0,4,-,8,-,4,8,c2c4,b8d7
333,2540,2293,1-0,-,-,9,-,"11,12,13,14,14,15,15",9,"e5f4,g5f6,e1c1,d6g3,d6g3,d3c4,d3c4",d8b6
342,2397,2472,0-1,8,-,9,-,8,9,c4c5,h7h6
340,2401,2285,1-0,12,-,6,-,"10,11,12",6,"c4d5,e1g1,e1g1",e8g8
336,2470,2644,0-1,-,-,6,-,"6,7,8,9,10,11,12,13,14",6,"d2d4,a1b1,d2d3,h5g6,d2d3,a1b1,f3d4,f2f4,h1h6",b7b6
343,2496,2451,1/2-1/2,10,-,9,-,"9,10","8,9","e3d4,e1g1","f6d7,e8g8"
345,2449,2411,0-1,-,11,4,-,11,4,a2a3,c7c5
344,2638,2496,1-0,-,-,-,-,-,"13,14,15",-,"h4d8,e4b7,g4f3"
346,2700,2764,1-0,-,12,11,-,"10,11,12","6,7,8,9,10,11","f3e5,g2g3,f1e2","e4d2,e4d2,b4d2,c6e5,e7e5,b7b6"
349,2528,2436,1-0,-,-,10,-,-,"9,10",-,"b7b5,e8g8"
347,2471,2497,0-1,11,-,11,-,11,"6,7,8,9,10,11",b2b4,"c5b4,e6d5,b8c6,c5d6,e8g8,c5d6"
341,2442,2676,0-1,-,13,-,14,"7,8,9,10,10,11,11,12,12,13,13","11,12,13,14,14","c1g5,d1e2,d1e2,e1c1,e1c1,f3e5,f3e5,d4e5,d4e5,e1c1,e1c1","d6e5,b8c6,d8e7,c6e5,c6e5"
348,2484,2454,1-0,-,-,7,-,"9,10,11,12,13,14,15",7,"f1d3,h2h4,g2g4,d4d5,h4h5,g2g4,e4e5",a7a6
350,2496,2419,1-0,4,-,12,-,4,"9,10,11,12",c2c4,"d5e4,f6e4,e8g8,d8b6"
352,2548,2521,0-1,8,-,7,-,8,7,d2d4,b8c6
351,2586,2561,1-0,-,-,-,-,-,"13,13,14,14,15,15",-,"b7b5,b7b5,f6d5,f6d5,e7f6,e7f6"
355,2462,2251,1/2-1/2,-,10,11,-,10,11,f3e2,e8g8
356,2428,2373,0-1,11,-,9,-,"10,11,11","8,9","b2b4,b2b4,b2b4","b4d6,e8g8"
357,2336,2503,0-1,8,-,10,-,"6,7,8","7,8,9,10","e4e5,e4e5,e1g1","d7d6,b4c3,b8d7,h7h6"
358,2330,2543,0-1,7,-,15,-,7,"13,14,15",e1g1,"c5d6,c8e6,e8g8"
353,2514,2393,1-0,-,8,-,-,8,"7,8,9,10,11,12,13,14,14,15,15",e1c1,"b8c6,c7c5,g5g4,b7b5,b8d7,a6a5,f5d3,f5d3,f5d3,c7c5,c7c5"
354,2432,2606,0-1,-,-,-,-,"9,10,11,12,13,14","9,10,11,12,13,14,15","e1g1,e1g1,h2h3,f3h4,d4e5,d3f5","h7h6,h7h6,h7h6,d7e5,d6e5,e5c3,h5g6"
362,2525,2405,1/2-1/2,-,8,9,-,8,9,e1c1,e8g8
361,2681,2726,0-1,-,-,-,-,-,"13,14,14",-,"f8b4,e4f2,e4f2"
359,2443,2260,1-0,5,-,11,-,5,"8,9,10,11",d1b3,"h7h6,e8g8,a7a5,e8g8"
360,2550,2610,0-1,5,-,-,-,"4,5","7,8,9,10,11,13","b5a4,e1g1","c8b7,e8g8,f6e4,c6d4,d4b3,d4b3"
364,2448,2275,1-0,10,-,9,-,10,9,e1g1,b4e7
365,2497,2465,0-1,12,-,-,-,"11,12",-,"b2b3,f2f4",-
366,2518,2352,1-0,8,-,8,-,8,8,e1g1,e8g8
368,2367,2447,1-0,8,-,8,-,8,8,b1c3,c7c5
363,2513,2504,1-0,-,14,-,-,"11,12,14,14","14,15","d1e2,e1g1,e1g1,e1g1","e8c8,d5e4"
369,2602,2501,1-0,6,-,-,-,"4,5,6",-,"b1c3,d3e4,e1g1",-
370,2555,2746,1-0,6,-,7,-,6,"6,7",e1g1,"b8c6,h7h6"
372,2444,2377,0-1,12,-,11,-,12,11,a2a3,d8g5
367,2407,2367,0-1,5,-,12,-,"4,5","6,7,8,9,11,11,12,12","b5d7,e1g1","g8f6,g7g6,f8e7,f8e7,e8g8,e8g8,e8g8,e8g8"
375,2478,2508,0-1,6,-,5,-,6,5,e1g1,e8g8
376,2698,2415,1-0,7,-,4,-,7,4,e1g1,e8g8
373,2524,2431,0-1,-,12,12,-,"9,11,11,12,12","11,12,12","e1g1,e2f3,e2f3,e1c1,e3f2","f8e7,b7b5,b7b5"
374,2357,2489,0-1,-,10,12,-,10,"6,7,8,9,10,11,12,12",e1c1,"h7h6,g7g5,d7d5,f6h5,d5e4,e4e3,e8g8,e8g8"
377,2401,2285,0-1,4,-,11,-,4,"10,11",d1e2,"b7c6,c8g4"
378,2260,2505,0-1,8,-,8,-,8,8,b2b3,a7a5
371,2528,2491,1-0,-,-,13,-,"11,12,13,14,15,15","8,9,10,11,12,13","e1g1,c1g5,e1g1,d1e2,e3g5,e3f4","e8g8,e8g8,e8g8,h5f6,d8e7,e8g8"
381,2364,2408,1/2-1/2,6,-,5,-,6,5,b1c3,e8g8
383,2443,2522,0-1,8,-,8,-,8,8,e1g1,e8g8
379,2580,2443,0-1,10,-,5,-,"7,8,9,10","4,5","e1g1,d1d3,e1g1,e1g1","d7d5,c7c6"
384,2358,2569,1-0,12,-,10,-,12,10,e1g1,h7h6
380,2570,2418,1-0,13,-,13,-,"6,7,8,9,12,13","7,8,9,11,12,13,13","e1g1,b1c3,e1g1,e2f3,a2b3,c1d2","d5d7,g4f3,d5c4,c4b3,a7a5,a7a5,a7a5"
385,2557,2576,1-0,9,-,8,-,9,8,d4d5,e8g8
382,2534,2369,1-0,-,11,7,-,"10,11,11",7,"e1g1,e1c1,e1c1",e8g8
389,2533,2455,0-1,-,-,-,-,"14,15",-,"a2a3,f2g3",-
387,2231,2479,1/2-1/2,5,-,-,-,"4,5","10,11,12,13","b5c6,e1g1","e8g8,e8g8,g7f6,e7d5"
386,2539,2423,1/2-1/2,7,-,-,-,7,"12,13,13,14,14,15,15",e1g1,"b6b3,f5e4,f5e4,e4f3,e4f3,b6b3,b6b3"
388,2466,2593,1/2-1/2,13,-,12,-,"12,13","8,9,10,11,12","f3d2,c1b2","d5d8,c6e7,e5e4,e5e4,d6e5"
391,2607,2634,1-0,8,-,6,-,8,6,e1g1,e8g8
390,2518,2479,0-1,14,-,-,-,"10,11,12,13,14","11,12","e5d7,d4c5,d1h5,d1d7,e1g1","d6c5,d8g5"
394,2569,2429,1-0,5,-,4,-,5,4,e3e4,d7d5
393,2339,2453,0-1,-,12,13,-,"11,12,12",13,"c1f4,e1c1,e1c1",e8g8
395,2718,2611,0-1,10,-,8,-,10,"7,8",e1g1,"d7d6,d7d6"
392,2550,2342,1-0,-,-,12,-,-,"9,10,11,12,12",-,"d7d6,e8g8,c8e6,e8g8,e8g8"
396,2507,2379,1-0,7,-,11,-,7,"8,9,10,11",e1g1,"c6b4,b4d3,d8d5,f6d5"
399,2544,2646,0-1,7,-,6,-,7,6,b1c3,e8g8
400,2459,2600,1-0,-,10,10,-,10,10,e1c1,b6c7
398,2416,2574,1-0,-,-,7,-,"12,12,13,13,14,14,15,15",7,"a2a4,a2a4,c3b5,c3b5,e5d6,e5d6,f3d2,f3d2",e8g8
401,2288,2471,1-0,5,-,-,-,"4,5","10,11","f3g5,e4e5","c4d5,d5d7"
397,2569,2542,1-0,-,9,13,-,9,"8,9,10,11,12,13",e1c1,"h7h6,h7h6,b7b5,d7f6,f6d7,e8g8"
402,2470,2290,0-1,12,-,6,-,"10,11,12",6,"d5d6,d5d6,d1c2",d6e5
403,2418,2415,1-0,6,-,5,-,6,5,e1g1,c5e7
405,2502,2544,0-1,-,15,-,14,15,"13,14",e1c1,"e8c8,a7a6"
406,2341,2412,0-1,5,-,5,-,"4,5",5,"b1c3,b1c3",d7d6
407,2206,2402,0-1,-,-,5,-,"7,8,9","4,5","d5b3,e1g1,e5f3","f6d5,c7c6"
408,2309,2476,0-1,-,-,15,-,"13,14,15,15",15,"e2f3,e1g1,a4d1,a4d1",a6c7
409,2562,2576,0-1,10,-,10,-,"7,9,10","7,8,9,10","e1g1,e1g1,e1g1","b4c3,c8f5,f5d3,f5d3"
410,2208,2472,0-1,12,-,15,-,12,"11,12,13,14,15",e1g1,"d7d6,d7d6,e5f3,b6c7,g7b2"
411,2580,2541,1/2-1/2,5,-,4,-,5,4,c2c4,d7d5
404,2416,2259,1/2-1/2,8,-,-,-,"7,8","9,10,11,12,13,14,15","d4b3,f2f4","e8g8,e6b3,c6b4,b7b5,b7b5,d8d7,c7d7"
414,2265,2406,1/2-1/2,6,-,11,-,6,11,b1c3,e8g8
412,2546,2359,1-0,7,-,11,-,"6,7","9,10,11","c3d4,e1g1","f6d7,e8g8,e8g8"
413,2381,2427,0-1,-,-,-,10,-,"5,6,7,8,9,10,10",-,"d7d5,c7c5,c7c5,d8d7,d8d7,f6g4,f6g4"
417,2300,2426,0-1,10,-,9,-,"7,8,9,10","8,9","b2c3,d2d4,e1g1,e1g1","c8d7,a7a6"
418,2430,2253,0-1,12,-,8,-,"9,10,11,12",8,"c1e3,e1g1,c1e3,e1g1",e8g8
415,2505,2365,1-0,15,-,-,9,"9,10,11,11,12,12,13,13,14,15",9,"b1c3,c1f4,f4g3,f4g3,e1c1,e1c1,b5d7,b5d7,a1c1,h2h4",e7b4
416,2528,2358,1-0,7,-,14,-,7,"6,7,8,9,10,10,11,11,12,12,13,13,14,14",d2d4,"b8d7,c8b7,b8d7,e6e5,d5e4,d5e4,e6e5,e6e5,a3b2,a3b2,e6e5,e6e5,f6g4,f6g4"
420,2615,2511,0-1,4,-,9,-,4,"8,9",e1g1,"c5d4,e8g8"
423,2284,2415,0-1,-,-,-,7,-,7,-,e8c8
419,2570,2422,1-0,-,-,6,-,"9,10,11,12,13,14,15",6,"g2g4,c1e3,c1e3,a4a5,f3h2,g4g5,h1g1",h7h6
425,2426,2501,1-0,9,-,7,-,9,7,f2f3,e8g8
424,2762,2331,1-0,-,-,-,-,"11,12,13",-,"d1b3,c4a2,e2c2",-
422,2519,2445,1-0,-,-,-,-,"11,12,13,13,14,14,15","11,12,13,14,14","a3c5,e1g1,a1b1,a1b1,a1b1,a1b1,b1b8","b6c5,c6b4,e8d7,f7f5,f7f5"
426,2200,2475,0-1,8,-,10,-,8,10,f3h4,h7h6
421,2524,2470,1-0,-,15,10,-,"11,12,12,13,13,14,14,15,15",10,"f1e2,e4e5,e4e5,h3h4,h3h4,h3h4,e4e5,h4h5,h4h5",h7h6
427,2664,2614,0-1,5,-,5,-,5,5,e1g1,e8g8
430,2238,2471,0-1,9,-,4,-,9,4,e1g1,d7d5
428,2295,2475,0-1,8,-,10,-,8,"8,9,10,10",a2a4,"e8g8,h7h6,h7h6,h7h6"
429,2497,2584,1/2-1/2,-,-,5,-,"10,11,12,13,14,15",5,"c3d5,e2b5,d5e6,e1g1,g5f7,f4f5",c7c5
432,2317,2529,1-0,5,-,8,-,"4,5",8,"e1g1,d2d3",e8g8
434,2516,2456,0-1,-,-,4,-,-,4,-,e8g8
433,2431,2236,0-1,9,-,10,-,9,10,d1a4,e8g8
435,2400,2706,0-1,-,9,7,-,9,7,e1c1,b8d7
436,2368,2485,1-0,6,-,12,-,6,12,c2c4,b7b6
431,2578,2685,0-1,-,13,9,-,"6,7,8,9,10,11,12,12,13,13","8,9","f3d4,d1f3,e4e5,d2c3,e5f6,c1h6,f4h6,e1c1,h2h4,h2h4","d4c3,d8b6"
437,2467,2223,1-0,6,-,7,-,6,"6,7",e1g1,"e8g8,f6e4"
438,2355,2421,0-1,14,-,10,-,14,10,c4b3,e8g8
441,2409,2406,0-1,-,-,-,-,14,-,b7b8,-
442,2524,2449,1-0,4,-,4,-,4,4,c2c4,e8g8
440,2419,2369,1-0,8,-,7,-,8,"6,7",b1c3,"b4e7,c7c6"
444,2651,2593,0-1,8,-,7,-,8,7,e1g1,e8g8
443,2648,2738,1-0,10,-,5,-,10,"4,5",f4f5,"e8g8,e8g8"
446,2430,2255,1-0,8,-,12,-,8,"11,12",d1a4,"e5f3,e8g8"
445,2678,2611,1/2-1/2,9,-,-,-,9,"13,14,15",c1e3,"e8g8,e8g8,e8g8"
439,2909,2702,1-0,-,14,-,-,"7,8,9,10,11,13,14,14","8,9,10,11,12,13,14,15","g5h4,f2f4,f4g5,d3d2,d3e3,f1e2,h4g3,e1c1","g6g5,f6h7,c6e5,e5f3,c6e5,d4e6,h6g5,d7d6"
448,2703,2712,0-1,6,-,13,-,6,13,e1g1,e8g8
447,2405,2376,1-0,-,-,-,-,"10,11,12,13,14,15","14,15","b5d3,e5d6,e1g1,e1g1,g4e5,h3g4","c8g4,b8d7"
449,2442,2512,0-1,11,-,7,-,"9,10,11,11",7,"g5h4,g1e2,h2h3,h2h3",e8g8
