Id,WhiteElo,BlackElo,Result,WhiteShortCastle,WhiteLongCastle,BlackShortCastle,BlackLongCastle,WhiteCastlingConsiderationTurn,BlackCastlingConsiderationTurn,WhiteBestMoveAtConsiderationTurn,BlackBestMoveAtConsiderationTurn
678,2322,2560,0-1,12,-,10,-,12,10,e5c6,c5d4
677,2210,2441,1-0,8,-,12,-,"7,8","9,10,11,12","e1g1,e1g1","h5e2,c6e5,e8g8,e8g8"
672,2426,2433,1-0,-,-,-,-,"4,5,6,7,8,9,10,11,12,13,13,14,14,15,15","10,11,12,14,15","c2c4,e1g1,h2h3,e1g1,e1g1,c2c4,c3c4,e2e4,h4g6,e3c5,e3c5,f3e5,f3e5,b2b4,b2b3","d7f8,e8g8,e8g8,f6d7,c5e6"
680,2424,2596,0-1,-,-,-,12,-,"9,10,11,12,12",-,"e7e6,e7e6,f8a3,a3b4,a3b4"
681,2383,2413,1-0,-,13,-,-,"12,13","14,15","h2h3,f3g5","c8f5,e5f4"
679,2452,2592,0-1,-,10,-,-,"9,10","10,11,12,13,14,15","h2h3,g2g4","d7b6,h7h6,f6d7,b6c4,c8c3,e8g8"
684,2410,2413,1-0,11,-,7,-,11,7,h2h4,b8c6
685,2452,2333,1-0,6,-,-,8,6,"7,8",e1g1,"d5h5,e8c8"
682,2638,2745,1-0,-,-,-,-,"14,15","8,9,10,11,12,13","c3d5,c4d5","b7b5,b7b5,h6g5,c8b7,b5b4,b4c3"
686,2351,2554,0-1,-,10,-,-,"9,10","12,13,14,15","e1c1,e1c1","c6c5,d7c5,c5c4,e4f6"
688,2526,2500,1-0,7,-,7,-,"6,7",7,"f4g3,c2c4",d6g3
683,2527,2443,1-0,-,-,13,-,"4,5,6,7,8,9,10,11,12,13,14,15","12,13","f3g5,e4d5,c4b5,d5c6,b5d3,b5d3,f3c6,d2d3,g5f3,c6c4,c1e3,c3d5","b8b6,f7f5"
687,2336,2518,0-1,-,13,-,10,"7,8,9,10,11,12,13,13","8,9,10,10","e2g3,b1d2,e3c1,d1d2,e1g1,e2g3,e3f4,e3f4","c8f5,c8f5,e8c8,e8c8"
689,2507,2508,1-0,-,-,-,-,"10,12,13,14,15,15",-,"e5e6,a2a4,a2a4,c1e3,b5a7,b5a7",-
690,2437,2513,1-0,-,11,-,8,"4,5,6,7,8,9,10,10,11,11",8,"b5a4,e1g1,d1d4,f3d4,b1c3,f2f3,d4e2,d4e2,e1c1,e1c1",e8c8
693,2605,2444,1-0,7,-,5,-,7,5,e1g1,e7e6
695,2428,2511,1-0,8,-,7,-,8,7,d3b3,c7c6
691,2688,2514,1-0,-,-,4,-,"7,8,9,10,11,12,13,14,15",4,"e1g1,h2h3,g5e3,e3d2,h2h3,e4f5,g2g4,g2g3,f3h4",d7d6
694,2462,2420,1-0,5,-,9,-,5,"5,6,7,8,9",e1g1,"e8g8,a7a6,c5a7,c5a7,e8g8"
696,2439,2488,1-0,12,-,11,-,12,"7,8,9,10,11",e1g1,"d7d5,f6d5,d5c3,b4e7,h7h6"
699,2314,2424,0-1,8,-,9,-,8,9,e1g1,e8g8
700,2402,2451,0-1,-,-,-,-,-,-,-,-
698,2264,2440,0-1,4,-,15,-,4,"13,14,15",e1g1,"d8b6,d6d5,e8g8"
692,2533,2702,0-1,8,-,15,-,"7,8","5,6,7,8,9,10,11,12,13,14,15","d2c3,b1c3","b4e7,e8g8,e8g8,e8g8,d5c4,e8g8,c6c5,e8g8,e6d5,a6c5,e8g8"
703,2360,2418,1-0,7,-,4,-,7,4,e1g1,d7d5
697,2432,2248,1-0,-,-,5,-,"8,10,11,12,12,13,13,14,14,15,15","4,5","e2g4,d4d5,h2h4,h2h4,h2h4,c3e4,c3e4,e2f4,e2f4,e4g5,e4g5","e8g8,e8g8"
705,2586,2707,1-0,-,13,-,-,"12,13",-,"f2f3,e1c1",-
701,2309,2527,0-1,13,-,15,-,"5,6,7,8,9,10,11,12,13,13",15,"c3b5,b5c3,d2d4,d4c5,d4c5,h2h3,h2h3,d1f3,e1g1,e1g1",e8g8
702,2437,2587,1-0,14,-,7,-,"9,10,10,11,11,12,12,13,13,14,14","5,6,7","h2h3,c4d5,c4d5,b3a4,b3a4,h2h3,h2h3,a4b3,a4b3,h2h3,h2h3","c5d4,d7d5,e8g8"
706,2405,2539,0-1,7,-,7,-,"4,5,6,7",7,"b5c6,e1g1,e1g1,e4e5",e8g8
707,2419,2362,1-0,7,-,13,-,7,"11,12,13,13",h2h3,"e8g8,d6f4,e8g8,e8g8"
709,2393,2412,0-1,6,-,5,-,6,"4,5",h2h3,"d7d6,f6h5"
708,2394,2522,0-1,-,-,6,-,"8,9,10,11,12,13,14",6,"d4d5,f3d4,d1d4,d4e3,c1e3,c1e3,d3e2",e7e5
710,2403,2434,0-1,-,12,12,-,"8,9,10,11,12","9,10,11,12","f4e3,h2h3,e1c1,f2g3,f1d3","f6h5,h5g3,e7d6,e8g8"
704,2523,2408,1/2-1/2,-,-,-,-,"7,8,9,10,11,11,12,12,13,13,14,14,15,15","10,11,12","c1e3,e3d4,f4e5,f4e5,f4e5,f4e5,f5g6,f5g6,d2h6,d2h6,c3d5,c3d5,e4d5,e4d5","f6g4,g6f5,g7h6"
711,2573,2485,1-0,7,-,-,-,7,"8,9,10,11,12,13",e1g1,"c5c4,d6e5,d6e5,d6e5,d6e5,e8g8"
712,2364,2492,0-1,6,-,-,-,6,"7,8,9,10,11,12,13,14,15",a2a4,"e8g8,e8g8,e8g8,f6g4,e8g8,f6g4,g4f6,g4f6,e8g8"
713,2504,2670,1-0,11,-,7,-,"9,10,11",7,"h2h3,h2h3,e1g1",c8g4
714,2385,2537,0-1,7,-,4,-,"4,5,6,7",4,"c2c4,d2d4,b1c3,d4d5",e8g8
718,2564,2700,1/2-1/2,8,-,4,-,8,4,e1g1,d7d5
716,2480,2478,1/2-1/2,15,-,-,-,"11,14,15,15","11,12,13,14","d6d3,c4c5,c4c5,c4c5","e4c3,a5c3,d7d6,c6a5"
715,2519,2536,1-0,4,-,-,-,4,"9,10,11,12,13",e1g1,"d8b6,d8e7,h7h6,e8g8,e8g8"
719,2329,2421,1-0,-,-,-,-,"12,13,14,14,15,15",12,"d1a4,a4b5,e1c1,e1c1,e1c1,e1c1",e8g8
720,2488,2478,0-1,-,-,-,-,"12,13,14,15","5,6","h5h4,h5h4,a1b1,h4h5","h7h6,h6g5"
723,2604,2598,1-0,10,-,4,-,10,4,h3h4,d7d5
717,2549,2645,0-1,-,-,-,15,"9,10,11,12,13,14,15,15","9,10,11,11,12,13,14,14,15,15","e1g1,h3h4,g5f4,e5g6,f4d6,g4g5,b5c6,b5c6","h5g6,e8g8,c5d6,c5d6,h7g6,c7d6,a7a6,a7a6,d5d4,d5d4"
724,2409,2528,0-1,10,-,10,-,10,"9,10",e1g1,"h7h6,h7h6"
721,2405,2574,1-0,5,-,14,-,5,"8,9,9,10,10,11,11,12,12,13,13,14,14",e1g1,"g8f6,e8g8,e8g8,g4h3,g4h3,h3g2,h3g2,e7e6,e8g8,e7e6,e7e6,d6d5,d6d5"
722,2438,2311,1/2-1/2,10,-,7,-,"8,9,9,10,10",7,"f1d3,g5f4,g5h4,e1c1,e1c1",e8g8
725,2434,2342,0-1,6,-,8,-,"4,5,6","7,8","b1c3,d3e4,e1g1","c6d4,e8g8"
727,2450,2488,1/2-1/2,11,-,11,-,"8,9,10,11,11","9,10,11,11","f3h4,d2e4,d2e4,d2e4,d2e4","f8e7,f8e7,e8g8,e8g8"
726,2332,2480,1-0,12,-,13,-,"9,10,11,12","8,9,10,11,12,13","d4d5,d4d5,a2a4,h2h4","g4f3,g4f3,g4f3,g4e2,c7c5,d6c5"
729,2535,2639,0-1,7,-,5,-,7,"4,5",e1g1,"h7h6,c7c5"
728,2321,2513,0-1,11,-,10,-,"9,10,11","6,7,8,9,10","c4b3,c3d5,e1g1","c8e6,d7b6,e8g8,a7a5,e8g8"
732,2478,2678,0-1,-,-,-,-,10,"12,13",f3f4,"b4c5,e8f7"
730,2531,2508,1-0,-,13,-,-,"11,12,13,13","13,14,15","d4e4,g1h3,e2e4,e2e4","e7f5,e8c8,e7g6"
731,2544,2553,1/2-1/2,11,-,12,-,"9,10,11","8,9,10,11,12","d2c4,e3d4,h2h3","c5d4,b7b6,b7b6,e8g8,e8g8"
736,2544,2460,1/2-1/2,7,-,7,-,7,7,c1e3,b7b6
735,2344,2405,1-0,9,-,13,-,"6,7,8,9","12,13","h2h3,d1f3,e1g1,a2a4","b5b4,e8g8"
737,2567,2553,1-0,7,-,5,-,7,5,e1g1,e8g8
733,2514,2477,1-0,-,-,15,-,"10,11,12,14,15","6,7,8,9,10,11,12,13,15,15","e3e4,d1c2,f3g1,h4e7,e1g1","h7h6,c7c5,b8d7,g7g5,g7g5,f6d5,e8g8,e8g8,f7f5,f7f5"
739,2241,2489,0-1,4,-,6,-,4,6,c2c3,e8g8
734,2355,2542,0-1,13,-,13,-,"5,6,9,10,11,12,12,13,13","10,11,12,13","e2e3,e2e4,c2c3,f1d3,g1e2,f4g3,f4g3,a1d1,a1d1","f6h5,d8b6,c6e5,d8b6"
738,2447,2331,1/2-1/2,5,-,7,-,"4,5","5,6,7","f3g5,b1c3","d7d6,c6a5,c5a7"
741,2403,2294,1/2-1/2,12,-,-,-,12,-,b1c3,-
742,2506,2628,1-0,5,-,5,-,5,5,d2d4,e8g8
744,2465,2366,1-0,9,-,9,-,9,9,e1g1,e8g8
740,2502,2333,1-0,9,-,9,-,9,"7,8,9",h2h4,"d7d6,e8g8,e8g8"
743,2555,2721,0-1,-,9,-,14,"8,9,9","8,9,10,11,12,13,14,14","a2a4,g2g4,g2g4","e7e6,g6d3,b6c6,d7c5,f8c5,f8c5,e8g8,e8g8"
745,2405,2495,1/2-1/2,11,-,10,-,"8,9,10,11,11","4,5,6,7,8,9,10","f3d2,g2g3,g2g3,e1g1,b3c2","c7c5,b8c6,b4c5,e4d2,b4c5,b4c5,b7b6"
748,2591,2824,0-1,10,-,11,-,"10,10",11,"h2h3,e1g1",a8c8
749,2417,2417,1-0,-,-,5,-,-,5,-,b4c3
747,2624,2468,1-0,14,-,9,-,"10,11,12,12,13,13,14,14",9,"h2h3,f2f3,f2f3,f2f3,h6g7,h6g7,f2f4,f2f4",f6e4
751,2642,2463,1/2-1/2,6,-,5,-,6,5,e1g1,e8g8
746,2652,2699,1-0,7,-,14,-,7,"8,9,10,11,12,13,13,14,14",f2f4,"d7d6,b7b5,c5e3,c8e6,b8d7,b7b5,b7b5,e8g8,e8g8"
750,2472,2240,1-0,10,-,6,-,"8,9,9,10,10","5,6","f3e5,f3e5,f3e5,e1g1,e1g1","b4e7,e8g8"
753,2231,2420,1-0,8,-,6,-,"4,5,6,7,8",6,"d2d4,e1g1,e1g1,e1g1,e1g1",e8g8
755,2621,2637,0-1,4,-,8,-,4,8,c2c4,d5d4
752,2582,2460,1-0,7,-,9,-,"4,5,6,7","7,8,9","b5a4,e1g1,a4b3,e1g1","d7d6,c8d7,e8g8"
754,2656,2663,1/2-1/2,5,-,6,-,"4,5",6,"b1c3,a2a4",a7a5
759,2506,2363,1/2-1/2,7,-,6,-,7,6,c1f4,e8g8
760,2551,2565,1-0,6,-,5,-,6,5,e1g1,e7e5
761,2303,2428,1-0,8,-,9,-,"6,7,8",9,"d4c6,e1g1,e1g1",e8g8
756,2534,2383,1-0,10,-,-,-,10,"9,10,11,12,12,13,14",e1g1,"c5d4,f7f5,e6f5,f7e6,f7e6,d7f8,e7g5"
757,2446,2629,0-1,-,-,6,-,"8,9,10,11,12,13,14,15","4,5,6","e3d4,c4c5,d2e3,f1b5,d4c5,c3e4,c2e4,f1d3","e8g8,c5d4,c5d4"
758,2459,2510,0-1,11,-,-,-,"10,11","8,9,10,11,12,12,13,13,14,14,15,15","g3g4,c2c4","d8c7,b7b6,b7b5,d8c7,f6h5,f6h5,f7f6,f7f6,d5d4,d5d4,d4e3,d4e3"
764,2643,2635,1-0,10,-,7,-,10,7,f3h4,e8g8
765,2443,2539,0-1,6,-,6,-,6,6,e1g1,e8g8
762,2522,2466,0-1,11,-,11,-,"8,9,10,11","10,11","e3d4,e1g1,h2h3,b2b3","g4d7,e7g6"
763,2726,2695,0-1,8,-,15,-,8,"9,10,11,12,15",e1g1,"d4d3,b6c6,d7g4,a6b5,d7c8"
768,2441,2327,1/2-1/2,6,-,5,-,6,5,e1g1,e8g8
769,2420,2207,0-1,7,-,6,-,7,6,d2d3,d7d6
766,2421,2343,1-0,10,-,4,-,"9,10",4,"b5e2,e1g1",d7d5
771,2514,2403,1-0,7,-,10,-,7,"10,10",h2h3,"e8g8,e8g8"
772,2501,2402,1-0,7,-,7,-,"6,7",7,"d2d4,d2d4",a7a6
774,2308,2494,1-0,-,12,8,-,"11,12,12","5,6,7,8","d1e2,f2h4,f2h4","d7d6,d5e4,b7b6,b8d7"
767,2635,2421,1-0,15,-,12,-,"10,11,12,15","5,6,7,8,9,10,11,12","d5f4,b4c5,c4d5,e3e4","b8c6,c7c6,e5f3,e7d6,c7c6,c5b6,d6e5,e8g8"
770,2388,2518,1-0,14,-,13,-,"8,9,10,12,13,14,14","8,9,10,11,12,13","h2h3,g5h4,g1f3,e3f4,g1f3,e1g1,e1g1","h7h6,f6h5,c6d5,h5f4,c6c5,f6d5"
773,2585,2561,0-1,-,-,7,-,"9,10,11,12,13,14,15",7,"g1e2,c4d5,d3c4,a1d1,g1e2,e4e5,e4d5",c7c5
775,2574,2545,1/2-1/2,8,-,10,-,"7,8","9,10","e1g1,e1g1","d7c6,a8b8"
777,2511,2523,0-1,8,-,8,-,"6,7,8","6,7,8","d3d4,e4d5,e1g1","b8c6,b8c6,e8g8"
780,2320,2465,0-1,9,-,-,8,"8,9,9",8,"g1f3,c3b5,c3b5",e7e6
778,2493,2479,0-1,13,-,13,-,"10,11,12,12,13,13","10,11,12,13","f1d3,a1d1,e5f6,e5f6,e1g1,e1g1","c5d7,d8c7,d7f6,e8g8"
776,2744,2508,1-0,7,-,-,-,7,"6,7,8,9,10,11,12,13",e1g1,"b7b6,b4c3,e8g8,f6e4,b8d7,f6e4,f7f5,f5e4"
779,2596,2501,0-1,12,-,7,-,"9,10,11,12,12",7,"d1c2,e1g1,e1g1,d4d5,d4d5",e8g8
782,2864,2608,1-0,9,-,8,-,9,"6,7,8",e1g1,"b8c6,f6g4,g4e5"
781,2528,2464,0-1,-,12,7,-,"10,11,12,12","5,7","c3e2,a2a3,e1c1,e1c1","f6d7,a7a6"
785,2537,2384,1-0,5,-,11,-,"4,5",11,"b5a4,e1g1",d5d4
783,2590,2513,1-0,-,15,6,-,"9,10,11,11,12,12,13,13,14,14,15,15",6,"d3a6,d1e2,e3e4,e3e4,d2e4,d2e4,h2g3,h2g3,e1c1,e1c1,e1c1,e1c1",e8g8
786,2351,2529,1-0,8,-,7,-,"4,5,6,7,8",7,"b5a4,e1g1,a4b3,e1g1,e1g1",d7d5
789,2446,2275,1-0,4,-,4,-,4,4,c2c4,e8g8
787,2520,2454,1-0,5,-,-,-,"4,5","11,12,13,14,15","b1c3,d2d4","b6a7,e7g6,g4f3,e7g6,h6h5"
791,2732,2702,0-1,5,-,4,-,5,4,c2c4,d7d5
788,2523,2490,0-1,10,-,7,-,10,"5,6,7",e1g1,"e7e5,d8a5,d8a5"
790,2441,2506,0-1,13,-,15,-,"8,9,10,11,12,13",15,"c4b5,f3e5,e5d7,b5c6,e1g1,d1f3",e8g8
784,2406,2532,1-0,-,15,-,-,"4,5,6,7,8,9,10,11,12,13,14,15,15","11,12,13,14,15","e1g1,d2d3,b1d2,h2h4,c3e2,d1a4,c1g5,c1d2,g5h3,f2f3,d1e2,e1c1,e1c1","f7f6,c8e6,g4e6,d8d7,d6d5"
794,2519,2499,1-0,8,-,6,-,8,"4,5,6",d2d4,"b7b6,a5a4,e8g8"
795,2501,2528,1/2-1/2,12,-,-,-,"10,11,12,12",11,"a2a3,f1d3,e1g1,e1g1",d7c5
793,2621,2634,0-1,10,-,12,-,"7,8,9,9,10,10","9,10,10,11,11,12,12","f3e5,c3e4,e1c1,e1c1,e1c1,e1c1","b8d7,b4c3,b4c3,a5d8,a5c7,a7a5,a7a5"
798,2520,2444,0-1,-,10,-,-,10,-,e3b6,-
792,2329,2545,0-1,15,-,15,-,"13,14,15","9,10,10,11,11,12,12,13,13,14,14,15,15","g3g4,c1d2,e3f4","d5e4,c5d4,c5d4,b6d4,b6d4,d4b4,d4b4,b4a5,b4a5,f6d5,f6d5,e8g8,e8g8"
799,2544,2506,1/2-1/2,8,-,8,-,8,"6,7,8",c2c3,"b8c6,b8c6,e8g8"
797,2464,2514,0-1,-,-,4,-,"7,8,9,10,15",4,"c4d5,g5h4,c4d5,f3d2,f3e5",e8g8
800,2673,2576,1-0,7,-,6,-,"5,6,7",6,"c4b3,b1c3,e1g1",e7e5
796,2414,2301,0-1,6,-,14,-,6,"9,10,10,11,11,12,12,14,14",h2h3,"d5d4,d5d4,d5d4,e8g8,e8g8,b6c7,b6c7,e8c8,e8c8"
801,2462,2467,0-1,10,-,4,-,10,4,e1g1,e8g8
803,2546,2429,1-0,6,-,5,-,6,5,c4b3,e8g8
804,2460,2449,0-1,9,-,7,-,9,7,e1g1,d7d6
805,2696,2716,0-1,4,-,6,-,4,6,c2c4,e8g8
807,2309,2613,1-0,8,-,4,-,8,4,e1g1,e8g8
806,2777,2844,1-0,7,-,8,-,"6,7",8,"c4d5,e1g1",e8g8
810,2422,2519,0-1,-,-,7,-,-,7,-,d7d5
802,2320,2560,0-1,-,-,5,-,"7,8,9,10,11,11,12",5,"a2a4,g1f3,h2h4,g2g4,h1h3,h1h3,g2g4",e8g8
809,2547,2347,1-0,15,-,5,-,"9,15","4,5","e2c1,e1g1","c7c5,e8g8"
811,2410,2261,0-1,7,-,10,-,7,10,c4b3,c6a5
814,2669,2507,1-0,8,-,4,-,8,4,h2h3,d7d5
808,2505,2537,0-1,-,8,-,-,8,"10,11,12,13,14,15",g1f3,"f5g6,h7h5,c7a5,d5c3,c7a5,b4c3"
816,2540,2564,0-1,12,-,11,-,12,11,e1g1,d8a5
817,2445,2303,1-0,-,-,-,-,-,-,-,-
812,2526,2613,1-0,-,-,7,-,"9,10,10,11,11,12,12,13,13,14,14,15,15",7,"e1g1,d4e5,d4e5,h6g7,h6g7,e4d5,e4d5,e4d5,e4d5,e1c1,e1c1,e1c1,e1c1",c6c5
813,2480,2574,0-1,8,-,-,-,"5,6,8","9,10,11,12,13","c4b3,f3g5,e1g1","e5d4,e8g8,f6g4,d6c5,c5d4"
815,2500,2411,0-1,12,-,13,-,"5,6,9,10,10,11,11,12,12","9,11,12,13","e1g1,g2f3,e1g1,f3c6,f3c6,e1g1,e1g1,a1d1,a1d1","d5c4,a8b8,c6c5,e6d5"
818,2580,2566,1-0,15,-,7,-,"10,11,12,13,14,15",7,"d2e4,d2e4,e1g1,d2e4,e1g1,e1g1",e4g3
819,2433,2590,0-1,12,-,7,-,"9,10,11,12",7,"b5a4,b5a4,e1g1,e1g1",e8g8
823,2528,2311,1-0,-,-,10,-,-,10,-,b8d7
820,2632,2595,0-1,9,-,11,-,"7,8,9",11,"d3e4,e4d3,c1e3",e8g8
822,2742,2907,0-1,8,-,10,-,"6,7,8",10,"c4b3,b3c2,e1g1",e8g8
825,2366,2400,1/2-1/2,5,-,4,-,5,4,e3e4,c7c5
824,2848,2685,1-0,6,-,9,-,6,9,e1g1,e8g8
821,2446,2506,1-0,9,-,9,-,"8,9","6,7,8,9","c4d5,b1c3","b4e7,c7c6,f6d5,e8g8"
827,2282,2402,0-1,11,-,9,-,11,9,e1g1,d8h4
826,2328,2517,0-1,-,-,-,11,"14,15",11,"d4e5,d4e5",e8c8
831,2238,2564,1-0,5,-,7,-,5,7,c2c4,h7h6
828,2535,2510,0-1,-,15,-,-,"14,15","8,9,10,11,12,14,15","b2c3,f1d3","c8e6,d6d5,d5d4,e7f6,d4c3,b8d7,a8c8"
832,2264,2408,0-1,5,-,7,-,5,"5,6,7",e1g1,"d7d5,e8g8,e8g8"
830,2607,2465,1-0,-,-,-,-,"12,13","7,8,9,10","b5d7,b3a4","b6c5,e8c8,c6e5,f6d7"
833,2573,2502,0-1,11,-,11,-,"9,10,11",11,"f3e5,d2f3,e1g1",e8g8
834,2544,2570,0-1,7,-,8,-,"4,5,6,7","7,8","b1c3,c2c3,d2d4,e1g1","e8g8,e8g8"
829,2432,2484,1-0,15,-,-,15,"12,13,14,15","9,10,13,14,15,15","f3e5,d6e5,d1a1,e1g1","e8g8,e7d5,e8g8,b6c5,b6c5,b6c5"
835,2563,2464,0-1,14,-,-,-,"4,5,6,7,8,9,10,11,12,13,14",-,"b5a4,c2c3,f3d4,d1d4,b1c3,e1g1,d4d8,f4e5,f4e5,e5g3,e1g1",-
839,2497,2348,1-0,7,-,5,-,7,5,e1g1,e8g8
838,2588,2511,1-0,-,-,-,13,-,"12,13,13",-,"f8c5,e8g8,e8g8"
836,2451,2414,1-0,-,-,-,-,"12,13,14,15","6,7,8,9,10","d5d6,d6d7,b5a4,c5d7","e7f6,e8g8,d8b6,d8b6,d8b6"
840,2584,2430,0-1,14,-,-,-,"8,9,10,12,13,14",8,"d1e2,f3g5,g5e6,e6g7,e6g5,e2d3",e8f7
841,2597,2516,1-0,14,-,11,-,"12,13,14","8,9,10,11,11","e2d1,a2b3,c1d1","f6h5,f6h5,f8e7,e8g8,e8g8"
844,2616,2546,0-1,-,9,10,-,9,10,e1c1,g7h6
843,2563,2563,0-1,9,-,4,-,"7,8,9",4,"a2a3,a2a4,e1g1",c7c5
846,2335,2538,0-1,-,-,-,-,-,-,-,-
837,2400,2461,0-1,-,-,-,-,"7,8,9,10","5,6,7,8,9,10,11,12,13","e1g1,d1d3,g5c1,g3f4","h7h6,c7c5,h5h4,f7f6,d6f4,g4e3,e3g2,h4h3,b8c6"
848,2683,2559,1-0,-,-,-,-,10,-,d1b3,-
842,2608,2489,1-0,-,-,9,-,"8,9,10,11,12,12,13,13,14,14,15,15","7,8,9","f3g5,e2f3,g2g4,h3h4,e4f5,e4f5,g5f6,g5f6,h6g5,h6g5,d2h6,d2h6","c8g4,g4f3,h7h5"
845,2460,2521,1/2-1/2,8,-,-,-,8,"10,11,12,13,15,15",e1g1,"a8b8,g7f6,f6c3,c6d5,a8b8,a8b8"
850,2411,2267,1-0,12,-,-,10,"11,12",10,"b5c6,c1f4",f5d7
849,2423,2292,1-0,11,-,4,-,"10,11,11",4,"f1e2,e1g1,e1g1",e8g8
853,2498,2519,0-1,-,-,-,-,"10,11,12",-,"e2e4,e2e4,f3e4",-
852,2490,2381,0-1,10,-,5,-,"8,9,10",5,"f3e5,d4e5,c2c4",e8g8
851,2531,2637,0-1,-,-,-,-,"9,10,11,12,13,14,15","11,12,15","e2g3,c4b3,e1g1,e1g1,g3f5,f2f3,d4c5","f5g6,g6e4,d7d1"
847,2649,2520,1-0,-,-,-,-,14,"6,7,8,9,10,11,12,13,14,15,15",e1g1,"f5g6,h7h5,b4d3,h7h5,c7c5,c5d4,g8e7,e7c6,f8e7,b4e7,e8g8"
854,2628,2520,1-0,12,-,12,-,"11,12","12,12","f4d6,e1g1","e8g8,e8g8"
