Id,WhiteElo,BlackElo,Result,WhiteShortCastle,WhiteLongCastle,BlackShortCastle,BlackLongCastle,WhiteCastlingConsiderationTurn,BlackCastlingConsiderationTurn,WhiteBestMoveAtConsiderationTurn,BlackBestMoveAtConsiderationTurn
1184,2452,2381,0-1,-,-,5,-,"8,9,9,10,10",5,"f1e2,d2c4,d3c4,e1g1,e1g1",c7c5
1185,2419,2624,1-0,5,-,14,-,"4,5","10,13,14,14","b5a4,e1g1","c6e5,e8g8,e8g8,e8g8"
1182,2488,2742,0-1,6,-,10,-,"4,5,6","7,8,9,10","b5a4,a4b3,e1g1","e8g8,f6d5,c8b7,e8g8"
1187,2511,2483,1-0,6,-,8,-,6,8,b1d2,b7b5
1189,2337,2507,1-0,8,-,7,-,8,7,b5c6,d8c7
1186,2218,2416,0-1,-,-,-,-,"10,11,12,12,13","11,12,13","d4b3,d1e2,b3d4,b3d4,e1d2","c6d4,b6d4,a8c8"
1190,2264,2451,0-1,-,-,-,15,-,"11,12,13,14,15",-,"c6b4,b4c2,d6d7,e3c2,a8c8"
1191,2422,2597,0-1,-,-,5,-,9,"4,5",h1h3,"e8g8,e8g8"
1193,2319,2414,1-0,5,-,10,-,5,10,h2h3,d5c4
1192,2635,2659,1-0,10,-,10,-,"8,9,10","9,10","e1g1,e1g1,e1g1","c6b4,c8d7"
1196,2562,2481,1-0,-,-,-,-,-,-,-,-
1188,2411,2204,1/2-1/2,10,-,-,-,"9,10","8,9,10,11,12,13,14,14,15","b2b3,d5e6","b7b5,e7e6,e6d5,f8e7,f8g7,f8g7,d7c6,d7c6,a6a5"
1197,2703,2526,1-0,-,13,-,-,"12,13",-,"h5h3,e1c1",-
1194,2433,2407,0-1,11,-,11,-,"4,5,6,7,8,9,10,11",11,"b5d7,e1g1,b1c3,d2d4,f3d4,b2b3,c1b2,d1d2",e8g8
1200,2532,2361,0-1,4,-,8,-,4,8,e1g1,b7b5
1195,2412,2504,0-1,12,-,11,-,12,"5,6,7,8,9,10,11",e1g1,"e8g8,e7e6,e6d5,e8g8,e8g8,e8g8,f6h5"
1198,2570,2453,1-0,14,-,6,-,"6,7,8,9,10,11,12,13,14","5,6","f3d4,h4f5,f5e3,d4c2,c3e4,b4c2,c4d5,c1b2,d1c2","b4c3,d7d6"
1201,2452,2285,0-1,10,-,11,-,"9,10",11,"c3d4,c1g5",h7h6
1199,2345,2449,1-0,-,-,5,-,"12,13,13,14,14,15,15","4,5","c1g5,g5e7,g5e7,e7b4,e7b4,b4a5,b4a5","b4c3,b7b6"
1202,2661,2491,1-0,-,-,10,-,-,"8,9,10",-,"d8a5,d7d6,e8g8"
1205,2496,2273,0-1,-,15,-,-,15,"6,7",f4d6,"d7d6,d5f6"
1204,2668,2823,1-0,10,-,8,-,"10,10","5,6,7,8","e1g1,e1g1","e8g8,d8a5,a5c5,c8g4"
1207,2553,2425,1-0,7,-,5,-,7,"4,5",e1g1,"d7d5,e8g8"
1206,2530,2328,1-0,7,-,9,-,"6,7","8,9","d2d4,e1g1","b8c6,a8b8"
1208,2454,2407,0-1,5,-,7,-,5,7,e1g1,f6e4
1211,2398,2405,1-0,9,-,8,-,9,"7,8",e1g1,"c7c5,e8g8"
1210,2425,2315,1-0,8,-,12,-,8,"11,12,12",a2a3,"f8e7,a8c8,a8c8"
1212,2457,2508,1-0,5,-,5,-,5,5,e1g1,e8g8
1203,2551,2524,0-1,-,-,7,-,"8,9,9,10,10,11,11,12,12,13,14,14,15,15",7,"h2h3,h2h3,h2h3,e1c1,f3h4,h1g1,g4f5,c4d5,c4d5,b2c3,d3f5,d3f5,f5h7,f5h7",f6e4
1209,2364,2460,0-1,7,-,-,-,7,"9,10,12,13,13,14,14,15,15",e1g1,"f5d3,a7a5,d5f6,h4d8,h4d8,h4h5,h4h5,h4e1,h4e1"
1215,2457,2403,1/2-1/2,10,-,10,-,"6,7,8,10",10,"d4e5,f3g5,c1h6,b2b4",a7a5
1214,2491,2429,0-1,8,-,9,-,8,"4,5,6,7,8,9",d2b1,"b4d2,b8c6,d7d6,e6e5,e6e5,e8g8"
1213,2433,2253,1-0,-,-,-,-,"10,11,12,12,13,13",-,"g1h3,g1f3,f3g5,f3g5,g5h7,g5h7",-
1216,2541,2407,1-0,14,-,13,-,14,13,c3b5,e8g8
1218,2592,2349,1/2-1/2,6,-,5,-,6,5,h2h3,e8g8
1217,2290,2411,1-0,10,-,10,-,"7,8,9,10","9,10,10","c1f4,f4d6,e1g1,e1g1","g8f6,d6c7,e8g8"
1221,2374,2453,0-1,4,-,5,-,4,"4,5",c2c4,"e8g8,c7c6"
1223,2539,2413,1-0,6,-,4,-,6,4,c4d5,c7c6
1222,2617,2412,1-0,6,-,15,-,"5,6","10,12,13,14,15","f3h4,c2c4","d6e7,f6e4,f6e4,e8g8,e8g8"
1224,2619,2319,0-1,9,-,7,-,9,"5,6,7",e1g1,"c7c5,e8g8,e8g8"
1219,2271,2602,0-1,10,-,10,-,"7,8,9,10","7,8,9,10","d1h5,b5e2,h3f4,c2c4","c8g4,c6e5,d8d7,c7c6"
1220,2430,2491,1-0,8,-,14,-,"5,6,7,8","8,9,10,11,12,13,14","e4e5,c4b5,f3d4,c1e3","e8g8,b7c6,d8e7,e4c3,e4c3,c5c4,e8g8"
1225,2527,2596,0-1,-,-,-,-,"11,12,13,14,15",-,"c1d2,b5c6,b4b5,a4b3,a3a4",-
1226,2227,2623,0-1,8,-,5,-,8,5,d5e6,d7d6
1227,2571,2408,1-0,7,-,7,-,"6,7",7,"d2d4,d1e2",c6a5
1228,2364,2530,1-0,9,-,8,-,"7,8,9",8,"b2b4,e1g1,h2h3",e8g8
1229,2484,2691,0-1,9,-,7,-,"8,9",7,"f2f4,d1d2",e8g8
1230,2510,2472,0-1,9,-,-,-,"6,7,8,9",-,"c3d4,e4e5,e1g1,e1g1",-
1231,2476,2513,1-0,9,-,6,-,"6,7,8,9","5,6","a2a4,e1g1,e1g1,e1g1","b7b5,b7b5"
1234,2497,2520,0-1,-,10,-,-,"8,9,10",-,"d2c4,e1c1,g1e2",-
1233,2439,2519,0-1,9,-,8,-,9,"6,7,8",e3e4,"e8g8,e8g8,c6a5"
1235,2695,2671,0-1,-,11,-,-,"9,10,11",-,"e2e4,a1d1,e1c1",-
1232,2343,2510,0-1,-,11,11,-,"9,10,11,11","7,8,9,10,11","d4f3,d1c2,e2e3,e2e3","b4d2,b8c6,d7c6,e6e5,c8e6"
1238,2411,2361,0-1,-,-,13,-,15,"12,13",e2d3,"b4d2,b7b6"
1237,2247,2522,0-1,9,-,8,-,"7,8,9","6,7,8","c3d4,b1c3,e1g1","c8b7,b8c6,b8c6"
1240,2599,2653,0-1,10,-,5,-,"9,10",5,"b4b5,c4c5",e8g8
1241,2432,2314,1-0,7,-,5,-,7,5,e1g1,e8g8
1236,2794,2791,1-0,9,-,14,-,"8,9","5,6,7,8,9,10,11,12,13,14","b1d2,b2b3","c7c6,h7h5,d7b6,d7b6,g7g5,c8e6,d5c4,d6c7,c6d5,d8d5"
1242,2403,2291,0-1,12,-,-,-,"11,12","13,14","e2f3,f3g4","d6e5,f6b6"
1243,2500,2583,0-1,9,-,-,11,9,"8,9,10,11",g2h3,"e7g6,h3g2,e7g6,e7g6"
1244,2352,2462,0-1,9,-,7,-,9,"6,7",e1g1,"e7e5,e8g8"
1239,2504,2728,1-0,-,10,-,-,10,"5,6,7,8,9,10,11,12,13,13,14,14,15,15",d3e3,"f6d7,e7g5,d8g5,h7h6,g5e7,a7a6,b8c6,b8c6,h7h6,h7h6,g6h5,g6h5,e8c8,e8c8"
1247,2466,2434,0-1,14,-,11,-,"10,11,12,13,14",11,"g2g3,a3c2,a3c2,a3c2,d2c3",f6g4
1246,2355,2402,1-0,-,-,-,-,"8,11,12,13,14","8,9,10,11,13,14","f3d2,b3b4,h2h4,h4h5,f4h6","b6b3,f6h5,e6e5,f6h5,f6h5,f6h5"
1245,2401,2519,0-1,-,15,-,13,"14,15,15","8,9,10,11,11,12,12,13,13","d1b3,f4d6,f4d6","f6h5,g6f5,d8d7,f6e4,f6e4,e4d6,e4d6,h7h6,h7h6"
1251,2580,2694,1-0,4,-,5,-,4,5,d2d4,c7c5
1250,2463,2371,0-1,4,-,8,-,4,"7,8",f3e5,"c5d4,e8g8"
1249,2527,2590,0-1,10,-,-,-,10,"14,15",d1a4,"d7e5,b7b6"
1252,2413,2204,1-0,7,-,4,-,"6,7",4,"d2d4,e1g1",c7c5
1254,2406,2667,0-1,8,-,8,-,"7,8",8,"d4d5,d4d5",e8g8
1256,2529,2356,1-0,5,-,6,-,5,6,e1g1,e8g8
1255,2421,2427,1-0,6,-,13,-,"5,6","11,12,13","d4e5,d4e5","f6h5,c7c6,e8g8"
1253,2463,2441,1/2-1/2,5,-,14,-,5,"6,7,8,9,10,11,12,13,14",d2d3,"e8g8,b5b4,b8d7,f6e4,a7a5,e8g8,e4c3,e4c3,d8d7"
1257,2634,2664,0-1,4,-,5,-,4,5,c2c4,d7d5
1258,2438,2358,1-0,10,-,9,-,10,9,e1g1,e7e5
1261,2498,2516,0-1,11,-,10,-,11,10,c3c4,d7d5
1248,2523,2616,1-0,13,-,-,-,"6,7,8,9,9,10,10,11,11,12,12,13,13","6,7,8,9,10,11,12,13,14,15","c2c3,c2c3,h2h4,f3e5,f3e5,a4d1,a4a5,d4e5,d4e5,g5e7,g5e7,d3h7,d3h7","h7h6,c7c5,a7a6,b6b5,d7e5,f6d7,c7c5,h7h5,c5c4,c5c4"
1259,2443,2653,0-1,8,-,4,-,"7,8",4,"b2b3,e1g1",b7b6
1263,2334,2438,1-0,10,-,9,-,10,"8,9",h2h3,"c8g4,e8g8"
1262,2473,2534,0-1,10,-,5,-,"8,9,10,10",5,"e2e4,f1d3,h4g5,h4g5",d7d5
1266,2472,2239,0-1,7,-,7,-,7,7,c2c4,c7c5
1264,2261,2464,0-1,10,-,-,-,"6,7,10","9,10,11,12,14","a2a3,e1g1,e4e5","b4e7,d7d6,d8d5,b8c6,e7a3"
1260,2405,2562,1/2-1/2,13,-,4,-,"6,7,8,9,10,11,12,13",4,"c4d5,e3e4,e1g1,d4d5,a4a5,b1c3,e4d5,c1g5",e8g8
1267,2465,2409,1-0,5,-,-,11,"4,5","9,10,11,11","b5a4,e1g1","c8e6,d8d7,e8c8,e8c8"
1269,2419,2249,1-0,8,-,-,-,"5,6,7,8","11,13,14","f3d4,b5e2,c2c4,a2a4","d6d5,f6e4,b7e4"
1265,2740,2575,1-0,14,-,13,-,"5,6,7,8,9,9,10,11,12,14","9,10,10,11,11,12,12,13,13","d1b3,d2d3,c1e3,f3h4,c4d5,c4d5,e3c5,f2e3,c3d5,e1g1","d7c5,c5e3,c5e3,e6d5,e6d5,f6d5,f6d5,e8g8,e8g8"
1270,2397,2410,1-0,11,-,7,-,"9,11,11",7,"c1g5,e1g1,e1g1",e8g8
1268,2456,2331,1-0,15,-,6,-,"10,11,12,12,13,13,14,15,15","5,6","d1c2,h4g3,e1g1,f3e5,h4e7,h4e7,b2c3,e1g1,e1g1","e8g8,e8g8"
1271,2450,2524,1-0,5,-,6,-,5,"4,5,6",d2d3,"d7d6,d7d6,c6a5"
1274,2442,2452,1-0,8,-,9,-,8,9,c2c4,b6b5
1275,2412,2266,0-1,10,-,-,-,"9,10",-,"g5f6,d1e2",-
1272,2304,2401,0-1,12,-,12,-,"10,11,12","11,12","d1f3,h2h3,h2h3","d6c5,c5b4"
1278,2614,2517,1-0,8,-,9,-,8,9,e1g1,e8g8
1276,2332,2421,1-0,9,-,11,-,9,11,e1g1,h7h6
1277,2518,2489,0-1,9,-,9,-,"8,9","6,7,8,9","e4d5,e1g1","b7c6,e8g8,e8g8,e8g8"
1273,2306,2418,0-1,14,-,11,-,"12,13,14,14","9,10,11","d3d4,f1d3,f3h5,f3h5","c5d4,d4f3,d8h4"
1279,2304,2484,1-0,-,9,-,-,9,"8,9,10,11,12",f1b5,"a7a6,c5c4,b6b5,f7e6,b5b4"
1280,2405,2272,1-0,-,-,-,9,"6,7,8,9,10,11,12,13","6,7,8,9","e1g1,b1d2,d1f3,b5c6,c2c3,h3g4,c2c3,h1h7","f5g4,g4f3,e7e6,c6d4"
1283,2536,2371,1-0,-,10,6,-,"9,10,10",6,"d1e2,e1f1,e1f1",e8g8
1281,2581,2429,0-1,13,-,5,-,"8,9,10,11,12,13",5,"d4e5,f4g5,g2g4,d5c7,c7a8,e1g1",e8g8
1282,2447,2401,1-0,9,-,-,-,"6,7,8,9","13,14,14,15,15","e4e5,c3a4,e4e5,c2c4","f8c5,c5e7,c5e7,a6a5,a6a5"
1284,2314,2428,1-0,-,-,6,-,"11,12",6,"b3b5,c3b5",e8g8
1286,2445,2390,1/2-1/2,7,-,9,-,7,"8,9",d4c5,"d6c5,e8g8"
1287,2551,2394,1/2-1/2,-,6,-,-,6,11,a2a4,d8c8
1285,2266,2598,1-0,4,-,-,-,4,"9,10,11",f3g5,"c6d4,b7c6,e8f8"
1290,2461,2443,0-1,8,-,6,-,"7,8",6,"f4h2,b1c3",b8c6
1288,2450,2379,1-0,11,-,15,-,"8,9,10,11",15,"e4e5,e1g1,c3b1,f4f5",e8g8
1291,2536,2544,1-0,-,-,6,-,"9,10,11,12,13,14",6,"c4b3,h2h3,h2h3,g2g4,f3e5,e5g6",e8g8
1293,2508,2527,1-0,9,-,6,-,9,6,f4g5,b8c6
1289,2392,2589,0-1,8,-,-,-,8,"10,11,11,12,13,13,14,14,15,15",a2a3,"f8d6,e8g8,e8g8,b6c5,b4c2,b4c2,h7h5,h7h5,h5h4,h5h4"
1294,2251,2403,1-0,4,-,9,-,4,9,b1c3,c6a5
1292,2507,2308,1-0,9,-,13,-,9,"10,11,12,13",h2h3,"h7h6,a7a6,e8g8,e6g4"
1297,2479,2519,0-1,5,-,4,-,5,4,c2c4,d7d5
1296,2497,2226,0-1,6,-,7,-,"4,5,6","6,7","b5a4,e1g1,e1g1","b7b5,e8g8"
1298,2444,2311,1-0,7,-,4,-,7,4,h2h3,c7c5
1299,2425,2304,0-1,6,-,4,-,"4,5,6",4,"c2c4,d2d4,b1c3",e8g8
1300,2529,2391,0-1,11,-,-,-,"8,9,10,11",-,"c3d4,e5f6,d4e5,e2d4",-
1295,2530,2665,1-0,9,-,7,-,"4,5,6,7,8,9",7,"c2c3,d2d4,d2d4,e2e3,d2d4,e1g1",d5d4
1303,2505,2379,1-0,7,-,12,-,7,"11,12,12",e1g1,"e8g8,d5c4,d5c4"
1302,2368,2473,1-0,10,-,11,-,"8,9,10","10,11","h2h4,d1e2,d1e2","d8c7,d8b6"
1305,2491,2505,0-1,9,-,7,-,9,7,e1g1,e8g8
1301,2542,2418,1/2-1/2,14,-,11,-,"10,11,12,13,14","7,8,9,10,11,11","c1b2,f3h4,f3h4,h4f5,e1f1","e8g8,g4f5,b8d7,e5e4,e8g8,e8g8"
1308,2237,2469,1/2-1/2,7,-,5,-,7,"4,5",e1g1,"b4e7,b4d2"
1304,2332,2463,0-1,14,-,15,-,"9,10,11,12,13,14","12,13,14,15,15","b5c4,b5d7,a3c4,d4e4,g4e4,e1g1","b7b5,b7b5,f8g7,e7f6,e7f6"
1306,2407,2366,0-1,-,-,12,-,"12,13,14,15",12,"h2h3,g2g4,e1f2,e1g1",d7f8
1309,2400,2225,1-0,10,-,9,-,10,9,e1g1,e8g8
1310,2472,2465,0-1,-,-,-,-,"10,15",-,"c3d5,e1g1",-
1307,2565,2544,1-0,13,-,12,-,"10,11,12,12,13,13","9,10,11,12","g5h4,f1e2,d3e2,d3e2,e1g1,e1g1","e8g8,f6h5,e8g8,f6h5"
1314,2236,2415,0-1,4,-,-,-,4,-,d2d4,-
1312,2508,2326,1/2-1/2,8,-,9,-,"6,7,8",9,"d3g6,e5g6,e5g6",d8c7
1311,2510,2543,0-1,10,-,4,-,"7,8,9,10",4,"c1e3,e2f3,d4d5,g2g4",d7d5
1316,2427,2357,0-1,9,-,9,-,"8,9",9,"e3d4,e1g1",b8c6
1313,2459,2343,0-1,-,-,6,-,"8,9,10,11,12,13,14",6,"e1g1,h2h3,c1e3,h2h3,d1f3,c3e2,e1g1",d7d5
1318,2596,2530,1-0,5,-,5,-,"4,5",5,"f3g5,e1g1",e8g8
1315,2515,2516,1-0,9,-,-,-,"8,9,9","6,7,8,9,10,11,12","c3c4,e1g1,a3c2","b4c6,f7f6,e7e6,a7a6,d7d6,g8e7,a8b8"
1319,2572,2487,1/2-1/2,11,-,11,-,"8,9,10,11,11","7,8,9,10,11","e2e3,f1d3,c2d3,g5h6,g5h6","g7g6,c8f5,f5d3,e8g8,e8g8"
1317,2873,2754,0-1,13,-,12,-,"6,7,8,9,10,11,13",12,"e1g1,f3d4,c2c4,d1a4,d4f5,d1c1,b1c3",e8g8
1320,2258,2499,0-1,9,-,11,-,"8,9",11,"c3c4,b1c3",e8g8
1321,2257,2418,1/2-1/2,8,-,6,-,8,"5,6",d1d3,"b4c3,b7b6"
1323,2540,2454,1/2-1/2,11,-,5,-,"10,11",5,"d3c4,e1g1",h7h6
1324,2528,2327,1-0,9,-,9,-,"8,9",9,"f3d2,f2f4",g6g5
1322,2503,2440,1-0,-,-,-,-,"8,9,10,11,12,13,14,15",-,"f4e5,b5c7,c7a8,e3e4,a8b6,b6c8,g1e2,g2g3",-
1325,2342,2439,1-0,12,-,8,-,"11,12","4,5,6,7,8","b2b4,c1b2","e8g8,c8b7,b4c3,e8g8,e8g8"
1327,2446,2323,0-1,5,-,-,-,"4,5","12,13,13,14,14,15,15","b5c6,a2a4","g8e7,g4e6,g4e6,e8g8,e8g8,b6b5,b6b5"
1328,2424,2296,1-0,9,-,5,-,"8,9",5,"h2h3,e1g1",c8f5
1326,2597,2653,0-1,-,6,-,-,"5,6","7,8,9,11,12,13,14,15","e2e4,a2a3","c5c4,d7e5,f6g4,g4e5,e5d7,b7b5,c8b7,c8d7"
1329,2791,2381,1-0,-,-,-,-,-,"10,11,12,13,15",-,"a7a6,c7d8,b8c6,e7c5,b6d6"
1331,2337,2556,1/2-1/2,10,-,9,-,10,"6,7,8,9",e1g1,"e5d4,d7d5,f6d5,e7f6"
1334,2327,2517,0-1,5,-,8,-,"4,5",8,"b5a4,e1g1",e8g8
1333,2510,2424,0-1,8,-,8,-,"7,8",8,"f3g5,c1e3",e8g8
1335,2447,2534,0-1,14,-,15,-,14,"12,13,14,15,15",d3e2,"a5f5,f5h5,f8d6,h8g8,h8g8"
1330,2330,2464,1-0,8,-,-,13,"7,8","9,10,11,12,13,13","b5c6,d2d3","c5d4,d8b6,e7g6,e8g8,h7h5,h7h5"
1336,2450,2448,1-0,5,-,11,-,5,"7,8,9,10,11",b1c3,"e8g8,b7e4,e4b7,b8c6,b8c6"
1332,2500,2367,1-0,-,10,-,-,"9,10","9,10,11,11,12,13,14,15","g2g4,g2g4","h7h5,h7h5,b7b5,b7b5,h7h6,c6d4,b7b5,c7c4"
1338,2635,2654,1-0,7,-,6,-,7,6,e1g1,e8g8
1339,2453,2227,1-0,8,-,8,-,8,8,d2d4,d5d4
1341,2341,2438,0-1,8,-,9,-,8,9,b1c3,d7b6
1337,2434,2561,0-1,14,-,15,-,"9,10,11,12,13,13,14,14",15,"d3c4,e1g1,f3e5,d1f3,a1d1,a1d1,a1d1,a1d1",e8g8
1344,2549,2348,1-0,7,-,5,-,7,5,e1g1,e8g8
1340,2451,2356,0-1,9,-,-,-,9,"10,12,13,14,14,15,15",e1g1,"b5b4,e8g8,e8g8,b5b4,b5b4,f5e4,f5e4"
1343,2586,2300,1-0,5,-,11,-,5,"6,7,8,9,10,11",c2c4,"e8g8,e8g8,c6d5,a7a6,d7b6,e8g8"
1342,2558,2604,0-1,-,15,4,-,"10,11,12,12,13,13,14,14,15,15",4,"d1a4,d2c4,e1g1,e1g1,c3b4,c3b4,b4a5,b4a5,e1g1,e1g1",c7c5
1346,2538,2378,0-1,6,-,6,-,6,"5,6",d2d3,"b8c6,e8g8"
1347,2336,2414,1-0,10,-,11,-,"9,10",11,"e2f3,d1a4",e8g8
1348,2465,2493,0-1,7,-,4,-,7,4,e1g1,d7d5
1349,2442,2358,1-0,8,-,8,-,"7,8",8,"d4b3,c1e3",e8g8
1350,2462,2375,1-0,5,-,5,-,5,"4,5",c2c4,"d7d5,e8g8"
1351,2283,2453,0-1,8,-,9,-,"7,8",9,"a2a4,c2c3",c8e6
1345,2422,2238,0-1,-,-,-,-,-,"7,8,9,10,11,12,13,14",-,"e7g6,c5e7,a7a5,b6d4,d4e5,g6f4,e5f4,f4e5"
1352,2322,2568,0-1,8,-,-,-,8,"6,7,8,9",e1g1,"c7c5,b8c6,e8g8,c5d4"
1353,2624,2674,1/2-1/2,6,-,8,-,"5,6","7,8","d2d3,d2d4","c5d4,e8g8"
1355,2536,2336,1/2-1/2,9,-,10,-,9,"8,9,10",d1e2,"h7h6,h7h6,f6e4"
1356,2531,2584,1-0,6,-,10,-,6,"9,10",e1g1,"g4f5,d7e5"
1358,2513,2543,1-0,4,-,8,-,4,"6,7,8",b5c6,"d7c6,f6d5,e8g8"
1359,2456,2563,1/2-1/2,10,-,9,-,10,9,e1g1,e8g8
1357,2425,2468,0-1,-,-,-,-,-,"10,11,12,13,14,15",-,"e8g8,a6b7,f6d7,d7c5,b7c6,b8b1"
1354,2741,2724,0-1,14,-,-,-,"5,6,7,8,9,10,11,12,13,14",-,"c4e2,h2h3,b1d2,d4c5,d4c5,e3d4,h2h3,b3a4,c2g6,c2g6",-
1361,2573,2495,0-1,9,-,8,-,"8,9",8,"d1b3,d1b3",e6d5
1360,2404,2523,1/2-1/2,5,-,-,9,"4,5",9,"b5a4,e1g1",e8c8
1364,2588,2203,1-0,7,-,-,-,"6,7",12,"e2f3,b2b4",c7c8
1363,2612,2511,1-0,9,-,6,-,"7,8,9",6,"e1g1,d4d5,e1g1",e8g8
1365,2634,2511,1-0,7,-,6,-,"6,7",6,"d2d3,h2h4",d7d6
1362,2437,2440,1-0,-,-,-,10,"11,12,13,13,14","8,9,10","a2a4,d1f3,e1c1,e1c1,f3f7","d7c6,g7f6,e8c8"
1367,2215,2484,0-1,4,-,7,-,4,"6,7",c2c4,"d7d6,e8g8"
1370,2375,2415,1-0,-,-,-,-,-,-,-,-
1366,2423,2305,1-0,13,-,12,-,13,"10,11,11,12",e1g1,"f8g7,d7c8,d7c8,f6g4"
1368,2434,2489,0-1,5,-,12,-,5,"9,10,11,12",c2c4,"e7f6,e8g8,e8g8,e8g8"
1371,2444,2583,0-1,7,-,6,-,7,6,a2a3,e8g8
