Id,WhiteElo,BlackElo,Result,WhiteShortCastle,WhiteLongCastle,BlackShortCastle,BlackLongCastle,WhiteCastlingConsiderationTurn,BlackCastlingConsiderationTurn,WhiteBestMoveAtConsiderationTurn,BlackBestMoveAtConsiderationTurn
615,1809,1785,1-0,-,-,10,-,"9,10,11,12,13,14,15",10,"f3e5,b2b3,e1g1,e1g1,d3e4,f3d4,a1c1",d5d4
618,1027,997,1-0,4,-,10,-,4,"7,8,9,10",d2d3,"g7g5,g7g5,d7a4,e8g8"
616,1418,1296,1-0,-,10,12,-,"4,5,6,7,8,10,10","6,7,8,9,10,11,12","f3g5,d2d4,e1g1,c3a4,c3a4,h2h3,h2h3","a7a6,e8g8,d4e2,c7c6,e8g8,f6h5,f6h5"
624,1819,1775,0-1,-,-,8,-,"13,14,15",8,"d3e2,d1f3,d3e2",e7e6
623,1800,1787,1-0,-,-,14,-,-,"10,11,12,13,14",-,"d5c4,d8d5,d5c3,c6e5,f7f6"
620,1256,1330,1-0,11,-,4,-,"5,6,7,8,9,10,11",4,"f3e5,c3d5,c4d5,d2d4,e1g1,d5b3,e1g1",d7d6
628,2053,2047,1-0,-,-,-,-,10,-,d4e5,-
625,1621,1585,1/2-1/2,7,-,-,-,7,"12,13",h2h3,"g5e3,e8c8"
621,1776,1817,0-1,10,-,14,-,"4,5,6,7,8,9,10","10,11,12,13,13,14,14","c4b3,d1e2,c4b5,d2d3,d2d3,d2d3,d2d3","f7f5,c5d6,f7f5,f6e4,f6e4,e8g8,e8g8"
629,1491,1382,1-0,-,-,8,-,13,"7,8",d3f5,"b7c6,e8g8"
626,1922,1962,0-1,-,-,-,13,"7,8,9,10,11","9,10,12,13","h2h3,d1c2,f3e5,f4e5,e1g1","g4h5,f6g8,h4g5,h8h7"
622,1663,1681,1-0,6,-,-,-,"5,6","5,6,7,8,9,11,12,13,14,15,15","d2d3,e1g1","e8g8,e8g8,c5e3,a7b6,f6d5,e5d4,d6e5,f6e5,h8h7,d6e5,d6e5"
632,1914,1902,1/2-1/2,5,-,11,-,5,"10,11",a2a4,"g4c8,e8g8"
633,1225,1253,1-0,-,5,-,-,5,-,e1c1,-
637,1341,1298,1/2-1/2,8,-,6,-,8,"5,6",b1d2,"e7f6,d7d5"
627,1328,1232,0-1,-,-,5,-,"8,9,10,11,12,12",5,"f1e2,c3b1,b2c3,d3d4,d3d4,d3d4",d7d5
636,1984,2015,1-0,6,-,15,-,6,"14,15,15",f3h4,"f8d6,e6f5,e6f5"
635,1648,1622,1-0,-,12,12,-,"10,11,12,12",12,"h2h3,h2h3,h2h3,h2h3",h7h6
634,2096,2045,1/2-1/2,7,-,-,-,7,"9,10,11,12,13,14,15",d2d3,"e8g8,c5d4,c5d4,e5d4,d6e5,f6g4,e8g8"
643,1914,1822,0-1,-,-,-,-,-,-,-,-
630,2004,1995,1-0,-,-,15,-,"7,8,9,10,11,12,13,14,15","13,14,14,15,15","g5f6,e2e3,c2b3,e5c6,b3a4,c6b4,c6e7,g3d6,b4a6","e7d6,d6g3,d6g3,d6g3,d6g3"
644,1534,1515,1-0,5,-,-,-,"4,5",-,"f3g5,f3g5",-
641,1195,1139,1-0,6,-,-,-,"4,5,6",-,"b5c6,e1g1,e1g1",-
631,1123,1147,1-0,15,-,-,-,"9,10,11,12,13,14,15","7,8,9,10","b5c6,e5d6,d6e7,d6e7,f4e5,e5d6,c1h6","b8c6,f6d5,b7c6,e7f6"
639,1798,1782,0-1,8,-,-,10,"5,6,7,8","8,9,9,10,10","c3d5,a2a3,f3d4,d1d3","c8g4,e8c8,e8c8,e8c8,e8c8"
642,1406,1431,1-0,-,-,-,-,"14,15","9,10,11","f1g2,e4e6","e7f6,e8g8,b8c6"
645,1311,1299,1-0,7,-,13,-,"6,7","11,12,13,13","c2c4,c2c3","c5e7,c5b4,c5b4,c5b4"
640,1420,1380,1-0,-,-,6,-,"10,11,13,13,14,14,15",6,"c3e4,b2c3,c4d5,c4d5,e1c1,e1c1,h2h4",d7d6
647,1738,1783,0-1,-,-,-,-,-,"11,14,15",-,"c7c8,e5g6,c6e7"
638,1707,1560,1-0,-,-,-,-,"7,8,9,10,11,12,14","13,14,15","e4e5,e3f4,e5e6,c4e6,c4b5,e4e2,e1g1","e5d3,e5d3,c8b7"
652,808,858,0-1,-,-,10,-,-,"8,9,10",-,"h6g4,g4f2,b7b5"
649,1803,1915,1-0,14,-,-,-,"12,13,14","10,11","d5c7,c7a8,d3d4","e7e2,e8c8"
653,1615,1500,1-0,-,-,-,10,-,"8,8,9,9,10,10",-,"g4d7,g4d7,f6d7,f6d7,e8d8,f6d7"
655,1452,1452,1-0,10,-,-,-,"9,10",-,"d5e6,e1g1",-
656,1407,1410,0-1,-,-,-,12,-,12,-,c6d4
654,1977,1882,1-0,-,11,7,-,"9,10,11",7,"f1d3,h6g7,e1c1",c8f5
646,1545,1493,0-1,13,-,-,-,"6,7,8,9,10,10,11,11,12,12,13,13","12,13,14,14","h2h3,g2g4,f3e5,f3e5,d3e3,d3e3,d3e3,d3e3,e2d3,e2d3,e1g1,e1g1","b4d6,b8c6,a5d2,a5d2"
648,1359,1500,0-1,-,10,6,-,"6,7,8,8,9,9,10,10","5,6","e1g1,e1g1,g5f6,g5f6,e1c1,h2h3,d4d5,d4d5","e8g8,c7c5"
651,2155,2288,1-0,7,-,-,-,7,"11,12,13,14,15,15",g2g4,"b8d7,d4d8,b8d7,b7b5,b7b5,a8d8"
663,661,769,0-1,-,-,-,-,-,-,-,-
658,1695,1788,1-0,7,-,7,-,"6,7","6,7","d2d4,b1c3","d7d5,d6d5"
650,1712,1709,0-1,12,-,-,-,"8,9,10,12","8,9,10,11,12,13,14,15","c3c4,b1a3,f3e4,e1g1","h5g6,d6g3,d6g3,f6e4,e4d3,d5e4,d5e4,e6d5"
662,2026,2052,1-0,6,-,4,-,6,4,d2d4,c7c5
659,1691,1697,1-0,9,-,5,-,"8,9","4,5","d4d5,h2h3","e8g8,f6g4"
665,1019,1030,1-0,-,-,6,-,-,6,-,f6d5
657,1850,1901,0-1,-,10,14,-,"9,10,10","11,13,14","b5d7,b5d7,e1g1","d7b5,h7h6,e8g8"
664,1499,1496,1-0,4,-,11,-,4,"10,11,11",c2c3,"g8f6,h7h6,h7h6"
669,1634,1626,1-0,9,-,-,-,9,-,f3g5,-
661,2191,2270,1/2-1/2,10,-,13,-,"8,9,10","7,8,9,10,11,12,13","d3c4,c4d3,g5f6","h7h6,b7b5,c8b7,c6c5,e8g8,e8g8,h7h6"
671,1686,1689,0-1,9,-,7,-,9,7,c2c4,c6e7
660,1030,1082,0-1,9,-,-,-,"6,7,8,9","12,13,14,15","c4g8,d2d3,d2d4,a2a4","f5f4,c7c6,e8g8,e8g8"
674,1110,1260,0-1,-,-,-,-,-,"10,11,15",-,"d6e5,e8g8,e8c8"
676,1284,1272,1-0,-,-,-,-,-,-,-,-
666,1584,1492,0-1,-,-,7,-,"11,12,13,14,15","5,6,7","c3a5,e2f4,d4c5,e1g1,e1g1","d7c6,e8g8,e8g8"
673,1344,1404,1/2-1/2,8,-,-,-,"7,8","10,12,13,14,15","c2c3,e1g1","c5d4,e7g6,c5d4,c5d4,f8a3"
667,1830,1852,1-0,11,-,7,-,"6,7,8,9,10,11","5,6,7","d2d4,e3d4,e1g1,b5d3,b1c3,d2f3","e5e4,c5b6,e8g8"
678,1595,1552,0-1,-,-,6,-,-,6,-,e8g8
668,1751,1734,1-0,13,-,8,-,"7,8,9,10,11,12,13",8,"e3e4,e3e4,f3b7,b7c6,e1g1,e1g1,e1g1",c7c6
672,1924,1954,1-0,-,-,13,-,"6,7,8,9,10,11,12,13,14","10,11,12,13","d2d4,d2d4,h2h3,f4d2,c3e4,d1e2,g2g4,a2a3,a2a3","c6d5,g4f3,h5g6,a5b6"
670,1690,1741,0-1,-,14,-,11,"6,7,8,9,10,11,12,13,13,14,14","7,8,9,10,11,11","e1g1,f3e5,h2h3,b5c6,g2f3,c2c3,h3h4,b5d3,b5d3,d2f4,d2f4","e8g8,g4h5,e8g8,e8g8,a7a6,g7g6"
680,1864,1851,1-0,15,-,5,-,"11,12,13,14,15",5,"c3e4,d3e4,c1b2,e4c2,d1b3",e8g8
683,962,822,0-1,-,-,9,-,15,"8,9",h3f4,"b4c5,b8c6"
675,1387,1369,0-1,-,-,-,9,"8,9,10,11,12,13,14,15",9,"f2f3,d1d3,e1g1,f2f3,f2f3,h2h3,f3g4,e1g1",g4d7
686,1852,1923,1-0,-,9,4,-,9,4,d4e5,d7d5
684,1884,1854,1-0,-,6,-,-,6,"9,10,11,12,13,15",g1f3,"b6b5,b8a6,f6h5,h5f4,g7h6,b8a6"
688,1081,1136,1-0,11,-,10,-,"9,10,11","7,8,9,10","c4e6,e1g1,e1g1","d7c6,c6c5,f7e6,d8d5"
677,1829,1861,0-1,-,-,9,-,"8,9,10,10,11,11,12,12,13,13,14,14,15,15",9,"f2f4,h2h4,h2h4,h2h4,e4e5,e4e5,e1c1,e1c1,d4d5,d4d5,g3f5,g3f5,f5h6,e1c1",c7c5
679,829,818,1-0,14,-,-,-,"4,5,6,7,8,9,10,11,12,13,14","11,12,13,14,15,15","b5a4,d2d4,e5f3,c6d4,d2d3,d4e2,f5e3,d2d3,d2d3,e3g4,b2b3","f8g7,f6g4,f6g4,f8g7,g4e5,g4e5"
687,1809,1905,1-0,15,-,-,-,"6,7,8,9,10,14,15","9,10,11,12,12,13,13,14,15","f3d4,e3d4,c2c3,f4d6,f3e5,e1d2,e1e2","b7b5,d7d6,b8c6,b5a5,b5a5,a8c8,f6e4,f6e4,e4c3"
690,1122,1093,1-0,10,-,8,-,"6,7,8,9,10",8,"b5d7,d1e2,a2a3,e1g1,e1g1",e8g8
691,2036,2017,0-1,9,-,8,-,9,8,e1g1,e8g8
685,1136,1110,1-0,-,-,-,-,"8,9,10,11,12,13,14","14,15","f4e5,b5c6,a4c2,f3g5,a4c6,f3g5,b3b7","e8g8,e8g8"
695,1583,1591,1-0,10,-,8,-,10,8,c2c4,d6d5
681,1069,1003,0-1,8,-,-,-,"4,5,6,7,8","8,9,10,11,12","e1g1,e1g1,c4e2,h6c1,c2c3","d7d5,c4b2,e8g8,g7a1,a1c3"
692,2087,2073,1-0,13,-,-,14,"9,12,13","11,12,13,14,14","d5e6,e1g1,e1g1","g8f6,a5a6,f8b4,e8c8,e8c8"
696,1148,1160,0-1,-,-,5,-,"10,11","4,5","c1b2,c1b2","c5b6,e7c5"
698,1673,1665,1-0,-,-,9,-,"12,13,15","8,9","e2b2,f1b5,h5a5","c6d4,e8g8"
697,1902,1938,0-1,14,-,6,-,"7,8,9,11,12,13,13,14,14",6,"e1g1,a4b3,f3e5,a4c2,f2f4,f2f4,f2f4,f2f3,e1g1",b7b5
689,1793,1804,0-1,-,12,-,-,"6,7,8,9,10,11,12,12","12,13,14,15","c2c3,d1f3,d3h7,c2c3,d2b3,d1b3,e1c1,e1c1","e7e6,d5d4,e5d3,f6d5"
699,1156,1161,0-1,11,-,13,-,11,"10,11,12,12,13,13",d2d3,"a8c8,f8d6,e5e4,e5e4,e5e4,e5e4"
700,1711,1702,1-0,10,-,10,-,10,"8,9,9,10,10",d1b3,"b8d7,e6e5,e6e5,g7g5,g7g5"
693,1445,1446,0-1,-,-,-,13,"4,5,6,7,8,9,10,11,12,13,14,15","7,8,9,10,12,13","e1g1,a2a4,c2c3,a2a4,c4e6,f3h4,f3g5,g5e6,e6f8,c1g5,d1f3,d1f3","d6d5,f7e6,h6g5,d8d7,e8f8,e8c8"
702,2112,2082,0-1,6,-,9,-,6,9,e1g1,f6e4
701,2085,2043,1-0,-,-,13,-,"11,12,13","13,13","e3e4,a1b1,e1e2","f7f5,f7f5"
705,1976,1943,1-0,7,-,-,8,7,8,d4c5,d7e6
682,757,676,1-0,-,-,-,-,"4,5,6,7,8,9,10,11,12,13,14,15",-,"c2c3,g5f7,f7h8,c4g8,d1h5,d1h5,d1h5,d1h5,h5f7,b1c3,h8g6,h8g6",-
707,1949,2001,1/2-1/2,8,-,5,-,"7,8","4,5","d4d5,c1g5","e8g8,e8g8"
710,2180,2278,1-0,7,-,-,-,7,13,e1g1,c5b6
712,982,836,0-1,-,-,-,-,-,-,-,-
704,1864,1865,1-0,6,-,14,-,6,"8,9,10,11,12,13,14",d2d4,"c8g4,e6g4,g4f5,h7h6,f6h5,f5h3,e8g8"
708,1166,1185,1-0,4,-,-,12,4,"8,9,10,11,11,12,12",e1g1,"f8e7,e6d5,e8c8,e5e4,e5e4,e5e4,e5e4"
694,1657,1642,0-1,-,-,-,-,"4,5,6,7,8,9,10,11,12,13,14,15","5,6,7,8,9,10,11,12,13,14,15","d2d3,f3e5,b5c6,d2d3,d2d3,h2h3,h2h3,d5b6,d5b6,h4g6,c1e3,e1g1","c6d4,d7d6,c5a7,f6e4,f6d5,f6d5,h5g6,f6d5,d8h4,f7g6,b6d4"
713,1567,1554,1-0,-,-,-,-,"4,5,6",-,"b1c3,d2d4,c3d4",-
714,1135,1227,1-0,-,-,10,-,-,"8,9,10",-,"e5e4,c5a5,e8g8"
706,946,943,1-0,11,-,-,-,"4,5,6,7,8,9,10,11","14,15","f3d4,e5f7,e5f3,e2d3,e5f3,f3d4,d3e2,b2b3","g8e7,d6c5"
719,1195,1174,1-0,-,-,-,-,-,-,-,-
716,1797,1830,0-1,10,-,5,-,"9,10",5,"c4d5,e1g1",e8g8
709,1549,1648,1-0,8,-,-,-,"6,7,8","9,10,11,12,13,14,15","e5c6,b5d3,e1g1","e4c3,d5e4,e4e3,e7f6,e8g8,e8g8,e8g8"
717,1727,1732,0-1,9,-,-,-,"8,9","9,10","b5a4,e1g1","h7h5,f8c5"
722,1784,1770,0-1,8,-,-,-,8,-,c1g5,-
703,1229,1293,1-0,-,-,-,-,"8,9,10,11,12,13,14,15",-,"f3e5,c4f7,c4d5,f7d5,e1d1,e5c6,c6e5,d4e6",-
715,1689,1717,1-0,-,-,6,-,"9,10,11,11,12,12,13,13,14,14,15,15","5,6","g5f4,e1g1,c3c4,c3c4,e1g1,g2g4,d2e4,d2e4,d3e4,d3e4,e4d3,e4d3","c7c5,e8g8"
718,1682,1673,1-0,14,-,15,-,"13,14","12,13,14,15","e1g1,f2f3","f6d5,e6d5,c8g4,a8c8"
725,1823,1791,1-0,7,-,13,-,"6,7",13,"d3f5,e1g1",e8g8
724,2086,2172,1-0,7,-,9,-,7,"8,9",f3d4,"e8g8,e8g8"
727,2151,2037,0-1,4,-,9,-,4,9,d2d3,e8g8
711,1517,1490,1-0,-,-,7,-,"6,7,8,9,10,11,12,12,14,14,15,15","6,7","c2c3,h2g3,f3e5,g5f3,f3e5,f3e5,a2a3,a2a3,f2f4,f2f4,g3g4,g3g4","d8e7,d8d6"
731,1312,1328,0-1,-,-,-,-,-,-,-,-
720,1977,1959,1-0,-,9,14,-,9,"6,7,8,9,10,11,12,13,14",g2g3,"e8g8,b7b5,c8b7,c7c5,a6a5,f6d7,f6d7,a6a5,a6a5"
726,1586,1593,0-1,4,-,8,-,4,"6,7,8",d2d4,"e5d4,c6d4,d6e5"
723,1766,1846,0-1,10,-,9,-,"7,8,9,10","8,9","b5d3,a4b3,f3e5,c1f4","b7b5,e8g8"
734,1704,1705,0-1,5,-,4,-,5,4,c2c4,d7d5
728,1625,1639,1-0,-,-,-,-,-,"7,8,9,10",-,"d7c6,h7h6,c5f2,g7f6"
733,1280,1277,1-0,-,-,-,9,-,"7,8,9",-,"e7d7,f5d3,e8c8"
721,1044,1051,0-1,15,-,14,-,"5,6,7,8,9,10,11,12,13,14,15","8,9,10,12,12,13,13,14,14","c4e6,c3a4,f3g5,c3a4,c3a4,f3d4,d4e6,c3d5,e1g1,d1d5,d1e2","d8f6,e5d4,d8e7,d6c5,d6c5,f6d5,f6d5,e8c8,e8c8"
732,1455,1344,0-1,5,-,11,-,"4,5","6,7,8,10,11","b5a4,e1g1","f6e4,c5a7,a6b5,b7a6,e8g8"
737,1911,1928,1-0,10,-,5,-,"9,10",5,"c4d3,e1g1",e8g8
736,1238,1219,0-1,-,-,9,-,-,"8,9",-,"e5g4,c5b6"
735,2152,2215,0-1,5,-,-,13,5,"10,11,12,13,13",b1c3,"c6e5,f6g4,c7c6,c7c5,c7c5"
738,1701,1816,1-0,7,-,-,-,"6,7","10,11,12,13,14,15","b5c6,c2c3","c5d4,g8e7,b6a7,b7a7,b6a7,b7a7"
729,1194,1162,1-0,12,-,-,-,"7,8,9,10,11,12","8,9,11,12,13,14,15","e4e5,e5f3,e4e5,g4h6,e5f6,c4b3","d6e7,d6e7,e7f6,c6c5,c6c5,e8g8,a5a4"
739,1271,1270,1-0,-,12,13,-,"10,11,12","12,13,13","e1c1,d2c3,c3d2","f6d5,f6d5,f6d5"
740,1848,1937,1-0,11,-,-,-,"7,8,9,10,11",7,"f3d4,d4c6,b5c6,c6a8,e1g1",g4d1
743,1365,1391,0-1,11,-,9,-,11,9,e1g1,d8a5
744,1683,1762,1-0,5,-,6,-,5,6,b1c3,h7h6
745,1155,1214,1-0,4,-,6,-,4,6,d2d4,d7d6
742,1938,1976,0-1,7,-,-,12,7,"9,10,12",c1g5,"d6d5,d6d5,e8c8"
730,1260,1357,0-1,-,-,-,-,"6,7,8,9,10,11,12,13,14,15","11,12","b5c6,b5c6,e1g1,b1a3,b1a3,b1d2,b1c3,d1e2,d1e2,d1e2","e7e6,d5d7"
747,1789,1724,1-0,8,-,7,-,"4,5,6,7,8",7,"e2e4,c2c4,c2c4,e2e4,c2c4",a7a5
746,1920,1914,1-0,11,-,-,-,"8,9,10,11,11",-,"g2c6,a1c1,a1c1,a1c1,a1c1",-
750,1577,1573,1-0,9,-,13,-,"8,9",13,"e3d4,b1c3",e8g8
751,1232,1280,1-0,-,-,11,-,-,"6,7,8,9,10,11",-,"b4e7,a5b6,a7a5,c6e7,e8g8,h7h5"
741,1412,1340,0-1,-,8,-,-,8,"8,9,10,11,12,13,14,15",d4b5,"a7a6,f7f6,a7a6,b8c6,h6f4,h6f4,b8c6,f4g3"
754,1286,1283,0-1,5,-,15,-,5,15,e1g1,e8g8
752,1039,1064,0-1,8,-,-,8,"4,5,6,7,8",8,"e1g1,d2d4,d2d4,d1d4,c1e3",e8c8
756,1073,954,1-0,8,-,9,-,8,9,b2b3,e8g8
749,1379,1282,1-0,-,-,9,-,"12,13,14,15",9,"e5f7,f7d8,d8f7,d1h5",d8d4
748,1474,1467,0-1,-,-,-,-,"8,9,10,12,13,14","6,7,8","c3b5,b5d6,g5f7,d2c3,f7h8,d5d6","h7h6,e8g8,d8b6"
757,1854,1907,1-0,7,-,7,-,7,"6,7",f3h4,"a7a5,a7a5"
755,1192,1183,1-0,-,-,11,-,-,"4,5,6,7,8,9,10,11",-,"f6g4,e5d4,g4f2,c5d4,d4c3,f6c3,c3a1,e8g8"
762,2127,2136,1-0,-,-,-,-,"14,15",13,"c3a4,c3d1",d7d5
761,1392,1409,0-1,4,-,12,-,4,"6,7,8,10,11,12",d2d4,"e8g8,g4e6,f6d5,e8g8,e8g8,a5a4"
759,1806,1793,0-1,-,-,8,-,"9,10,11,12,13,14,15",8,"a1d1,g1f3,g1f3,f4e3,g5e3,f2f3,h4h5",e8g8
760,2163,2214,0-1,10,-,12,-,"7,8,9,10,10","7,8,9,10,11,12","e4e5,e1g1,a4c2,a4d1,a4d1","d7d5,h7h6,h7h6,h7h6,e7f6,c6d4"
766,1435,1301,0-1,6,-,4,-,6,4,e1g1,d7d5
753,1857,1888,0-1,7,-,-,-,7,"9,10,11,12,12,13,13,14,14,15,15",e1g1,"c5d6,c5d6,d4e5,d4e5,d4e5,b6c7,b6c7,b6d6,b6d6,d5e4,d5e4"
765,1713,1632,1/2-1/2,12,-,8,-,"7,8,9,10,11,12",8,"b2b3,c1b2,b1d2,d4e5,e1g1,e1g1",c6b8
771,2215,2171,0-1,-,-,-,-,-,-,-,-
770,1471,1548,0-1,5,-,7,-,5,7,c2c4,e8g8
758,1464,1375,1-0,-,-,7,-,"8,9,10,10,11,11,12,12,13,13,14,14","6,7","d3c2,h2h4,g5f4,g5f4,d3h7,d3h7,f3g5,d3c2,d3c2,d3c2,e4h7,e4h7","b4e7,b7b6"
769,2220,2265,1-0,-,-,7,-,"9,10,11",7,"e1g1,c4b3,c4b3",f6d5
773,1046,1048,1-0,11,-,11,-,11,11,d1h5,e8g8
774,1167,1116,0-1,13,-,5,-,13,5,b4b5,b7b6
776,1365,1349,0-1,14,-,6,-,14,6,e1g1,e8g8
767,1474,1472,1-0,8,-,-,-,8,"8,9,10,11,12,13,14,15",e1g1,"e8g8,e8g8,a7a5,e8g8,a5b4,d6b4,b4e7,b6b2"
768,1265,1292,0-1,-,-,5,-,"5,6,7,8,9,10,11,12",5,"d2d3,e1g1,c3a4,e4d5,d1h5,d2d4,d1h5,c1e3",e8g8
775,1644,1671,1/2-1/2,7,-,13,-,"4,6,7",13,"f3d4,f3g3,d2d4",c8a6
763,1022,952,0-1,-,13,-,-,"11,12,13","8,9,10,11,12,12,13,13,14,14,15,15","e2f3,f3f2,f1e2","h7h5,h5g4,d4c3,d4c3,d4c3,d4c3,f6g4,f6g4,f6g4,f6g4,g4h3,g4h3"
782,923,680,1-0,-,-,-,-,-,-,-,-
772,1708,1675,0-1,11,-,10,-,"4,5,6,7,8,9,10,11","8,9,10","c2c3,e1g1,d1e2,e1g1,e1g1,a2a3,c4a2,e1g1","b7b5,b7b5,d8c7"
764,1326,1363,1-0,-,-,10,-,"8,9,10,11,11,12,12,13,13,14,14,15,15",10,"a2a3,d2c3,g2g4,g2g4,g2g4,e5f6,e5f6,g5h6,g5h6,e3h6,e3h6,h1g1,h1g1",e7f5
777,1522,1503,0-1,-,-,-,-,"11,12,13,14,14",-,"f4g3,f4e5,g2g3,b5e2,b5e2",-
778,1550,1543,0-1,-,-,7,-,"13,14,15",7,"e1g1,b1a3,f3h4",b8c6
783,1658,1736,1-0,12,-,7,-,12,7,e1g1,c7c6
779,1694,1691,0-1,13,-,-,14,"11,12,13","13,14","e1g1,e1g1,e1g1","d4e5,d7d5"
781,1202,1246,1-0,4,-,-,-,4,"10,11,12,13,14",h2h3,"d7g4,e5d4,d7g4,b8c6,e7g5"
784,1349,1426,0-1,7,-,14,-,"5,6,7","10,11,12,12,13,13,14","c2c4,e1g1,d2d4","e7f6,a8b8,b6b2,b6b2,b2a1,b2a1,a8d8"
780,1320,1243,1-0,-,-,12,-,"4,5,6,7,8,9,10,11,12,13","9,10,11,11,12","b1c3,c2c3,b2b4,c4f7,b7b5,b5a5,g2f3,c1e3,b5a4,c1e3","c5b6,c5b6,c7c6,c7c6,d7h3"
785,1476,1461,0-1,-,-,10,-,"9,10,10,11,11,12,12,13,13,14,14,15,15","8,9,10","e1g1,g5e3,a2a4,g5e3,g2g4,c3d1,c3d1,c2c3,c2c3,g5f6,g5f6,h4e7,h4e7","d7d6,h7h5,e8g8"
787,1964,1971,1-0,14,-,10,-,"10,11,11,12,12,13,13,14,14",10,"f1b5,e1g1,e1g1,g5h4,g5h4,e1g1,e1g1,c3d5,c3d5",e8g8
791,1770,1738,1-0,-,-,10,-,-,"8,10",-,"d6e5,c6d4"
790,1757,1778,0-1,-,-,-,-,"4,5,6,7,8,9",-,"d2d4,b5c6,d4d5,a4c6,d1d8,c1e3",-
792,995,1078,0-1,-,-,11,-,-,11,-,e8g8
794,2032,2103,0-1,5,-,10,-,"4,5",10,"e1g1,d2d3",e8g8
788,761,687,0-1,14,-,-,-,"4,5,6,7,8,9,10,11,12,13,14",9,"f3g5,e4d5,e1g1,f3g5,d4e5,d1d5,d5e4,c1g5,c1g5,g5f4,e1g1",e8g8
796,2124,2223,1-0,7,-,10,-,"6,7","9,10","b1c3,e1g1","e8g8,e8g8"
799,1991,2023,0-1,6,-,5,-,6,5,c1e3,e8g8
797,1964,1994,0-1,7,-,-,11,7,"6,7,8,9,10,11,11",c2c3,"b8c6,d7d6,d7d6,e8g8,e8g8,h7h5,h7h5"
795,1918,1920,0-1,-,13,-,-,"11,13","4,5","g4f5,e4e5","d7d5,b8c6"
786,742,759,0-1,9,-,15,-,"5,6,7,8,9","9,10,10,11,11,12,12,13,13,14,14,15,15","b5e2,d2d3,d2d3,g2g4,g5e3","d7c5,h5g6,h5g6,d7f6,d7f6,f6h5,f6h5,h5f4,h5f4,a5g5,a5g5,e7f6,e7f6"
798,1504,1524,1-0,7,-,12,-,7,"9,10,11,12",e1g1,"e7f6,b8d7,b8d7,b8d7"
801,1230,1229,1-0,-,-,-,-,"12,13,14",-,"e3d4,f2e3,b5c7",-
802,1144,1092,0-1,4,-,5,-,4,5,d2d3,c6d4
803,1301,1254,1/2-1/2,14,-,-,-,14,-,c1e3,-
800,2206,2182,1-0,15,-,-,-,"10,11,12,13,14,15,15",10,"g2g4,g2g4,g2g4,e2e4,h2h4,a2a3,a2a3",e8d7
789,868,891,1-0,-,-,-,-,"5,6,7,8,9,10,11,12,13,14","5,6,8,9,10,11,12,14,15","d2d3,e4d5,c4b5,d5c6,b5e2,c3d5,e1g1,c3d5,d2b4,d1d4","e8g8,c6a5,e8g8,c8g4,d5c3,e8g8,b4d2,g5a5,a5a4"
793,1616,1722,0-1,-,8,-,-,"7,8,8","8,9,10,11,12,13,14,14,15,15","d1e2,e1c1,e1c1","b6b5,g4e3,a7a6,a7a6,a7a6,a7a6,a7a6,a7a6,c5d3,c5d3"
807,1500,1628,1/2-1/2,9,-,9,-,"9,9",9,"e1g1,e1g1",b8d7
806,1855,1843,0-1,9,-,11,-,9,11,e1g1,b8d7
813,1755,1738,1-0,10,-,9,-,10,9,e1g1,e8g8
808,1473,1400,0-1,12,-,11,-,"9,10,11,12","10,11","e1g1,e1g1,e5e3,c2c3","g7f6,c6c5"
809,2044,2084,1-0,-,-,12,-,"13,14,15","10,11,12","a1d1,g2g3,h2h4","e7f6,c6e7,e8g8"
812,1520,1486,0-1,-,-,-,13,"14,15","12,13,13","d3e4,g2e4","e4e3,e8c8,e8c8"
804,1488,1469,0-1,9,-,-,-,"8,9","8,9,10,11,12,13,14,15","c3c4,c3c4","b8d7,c7c5,e8g8,e8g8,c6e5,e8g8,d6f4,d8d6"
805,1597,1591,1-0,-,-,-,-,"5,6,7,8,9,10,11,12",14,"d2d4,f3g5,e3d2,f3d4,c3b5,e4d5,e1g1,e1g1",e8c8
810,906,994,1-0,9,-,9,-,"4,5,6,7,8,9",9,"f3g5,e4d5,g5f7,d2d3,e4c3,d2d3",d8f6
815,1422,1410,0-1,8,-,-,10,"6,7,8",10,"c2c4,b1c3,c2c4",a7a6
814,1848,1815,0-1,-,-,-,10,"11,12,13","9,10","e3e4,e1g1,f3g1","f7f6,d7d6"
820,1848,1718,1-0,4,-,6,-,4,6,d2d4,d7d6
816,1515,1568,0-1,-,-,-,-,"13,14,15","7,8","a1b1,c2c4,e1g1","d5d4,d7c6"
817,1500,1290,1-0,11,-,6,-,"9,10,11","4,5,6","e4d5,e1g1,e1g1","e8g8,d7d5,d6d5"
821,1453,1432,1-0,10,-,7,-,10,"5,7",e4e5,"f6d5,e8g8"
818,1327,1203,0-1,11,-,9,-,11,"6,7,9",b1c3,"d7d5,c6e5,f6e4"
822,1409,1340,1-0,-,-,-,10,-,"9,10",-,"f5b1,f8b4"
823,1730,1819,1-0,7,-,12,-,7,12,f3e5,b7b5
824,1317,1318,1-0,11,-,-,-,"9,10,11",-,"d1f3,b5a4,e1g1",-
811,1069,1125,0-1,11,-,-,-,"7,9,10,11","10,11,11,12,12,13,13,14,14,15,15","f3e5,e2c4,e1g1,e5c4","d8e7,d6e5,d6e5,d4e2,d4e2,e5e6,e5e6,d4e2,d4e2,e2g3,e2g3"
