Id,WhiteElo,BlackElo,Result,WhiteShortCastle,WhiteLongCastle,BlackShortCastle,BlackLongCastle,WhiteCastlingConsiderationTurn,BlackCastlingConsiderationTurn,WhiteBestMoveAtConsiderationTurn,BlackBestMoveAtConsiderationTurn
0,1449,1395,1-0,-,-,-,11,"6,7,8,9","7,8,9,10,11,11","c3a4,e1g1,f3d4,c1g5","c6d4,c5d4,e7d5,e8g8,e8g8,e8g8"
1,1740,1926,1-0,-,-,-,-,"5,6,7,8,9,10,11,12,13,14,15",-,"e1g1,e1g1,e1g1,g5f3,f3h4,e1g1,e1g1,e1g1,b3d1,e1g1,f3h4",-
2,1302,1266,0-1,-,-,7,-,"5,6,7,8,9,10,11,12,13,14,15","6,7","c4b3,d2d4,d3d4,f2f4,c3e2,g5f3,g2g4,g2g4,g2g4,d3e4,d1d6","e8g8,e8g8"
3,1716,1745,1-0,-,10,-,-,"8,9,10,10","11,12,13","e3e4,e3e4,e3e4,e3e4","b7b6,c7b6,f7e6"
4,1763,1782,1-0,-,-,5,-,"10,11,12,13","4,5","f3h4,d1d6,g5h4,d1d3","e8g8,b8c6"
5,1494,1526,0-1,11,-,12,-,"7,8,9,10,11","11,12","c3e2,b5f1,a4b3,c3e2,d1d3","b4c3,c6a5"
6,1833,1746,1-0,14,-,-,-,"13,14",-,"g2g3,g2g3",-
7,1842,1840,1-0,7,-,5,-,7,"4,5",d3d4,"e8g8,e8g8"
8,1672,1633,0-1,8,-,-,-,"4,5,6,7,8",-,"b1c3,d2d4,e4e5,b1d2,e1g1",-
9,1949,1979,1-0,8,-,8,-,8,8,d2d4,d5d4
10,1488,1493,1-0,9,-,14,-,9,"9,10,11,12,13,14",e1g1,"c6a5,b7b5,c6a5,c6a5,c7c5,c7c5"
11,2158,2111,1-0,8,-,-,-,8,-,e1g1,-
12,1445,1462,0-1,6,-,7,-,6,7,d3f5,f5d3
13,1026,1044,1-0,-,-,5,-,"13,14,15",5,"c2c3,f3d1,f1g2",a7a5
14,1648,1614,0-1,11,-,8,-,"9,11",8,"e1c1,h2h3",h7h6
15,1709,1768,1-0,10,-,-,-,10,"11,13,14",h3h4,"f7f6,e5f4,e7e5"
16,1996,2124,0-1,-,12,7,-,"11,12",7,"d5d6,e1c1",e8g8
17,1508,1501,1-0,5,-,8,-,"4,5","5,6,7,8","b1c3,b1c3","d7d6,h7h6,f7e6,c5b6"
18,1816,1823,0-1,7,-,8,-,"4,5,6,7",8,"c2c3,f3d4,c4b3,b1c3",f6e4
19,1601,1638,1-0,4,-,5,-,4,5,f3g5,f6e4
20,1802,1809,1-0,10,-,-,-,"9,10","6,7,8,9,10,11,12,13,14","e4e5,e4e5","b7c6,b7c6,f6e4,e8g8,e8g8,d8d7,f7e6,e8g8,e8g8"
21,1794,1800,1-0,9,-,14,-,"7,8,9","12,13,14","e3d4,e3d4,c4c5","b6c7,b6c7,b7b6"
22,1382,1363,1-0,11,-,11,-,"6,7,8,9,10,11","9,10,11","b5c6,c2c4,d1a4,f3e5,f4e5,d2e4","d6e5,f6d7,f7f6"
23,1296,1299,0-1,-,-,-,-,"12,13,14,15",8,"f3h4,e4d5,a8c7,a8c7",f6d6
24,820,815,1-0,-,-,-,-,"12,13,14,15","10,11","c1b2,b7e4,f3e5,e5d7","f7f5,f7f5"
25,1998,2019,0-1,8,-,-,-,8,"9,10,11,12",d4d5,"f6h7,f6h5,h8g8,f6g8"
26,976,884,1-0,14,-,-,-,"5,6,7,8,9,10,11,12,13,14","12,13","c3d5,c3d5,a2b3,c3d5,a5c5,d1f3,f3f6,c5c7,a5a3,h1g1","h8g8,h8g8"
27,1716,1720,1/2-1/2,-,15,8,-,"10,13,13,14,14,15,15",8,"c3d5,c4d5,c4d5,d5f3,d5f3,e1c1,e1c1",d7d5
28,1399,1402,0-1,13,-,-,13,13,13,d1e2,b4d3
29,2167,2245,0-1,6,-,15,-,6,"12,13,14,15,15",e1g1,"b7c6,h3g4,g4f3,b6d7,b6d7"
30,1972,1914,0-1,6,-,-,-,6,"7,8,9,13,14,15",d2d3,"c6d4,e6d5,c7d6,e8g8,a6b5,a8b8"
31,1415,1452,0-1,-,10,-,8,10,"7,8",a2a4,"c7c6,b7b5"
32,1496,1518,1-0,14,-,-,-,"11,12,13,14,14","13,14,15","d1a4,a4c4,c1f4,c4b3,h2h4","e8c8,g7g5,f8g7"
33,1373,1389,1-0,11,-,10,-,"8,9,10,11","9,10","e1g1,e1g1,c1b2,c4e2","e8g8,d7d5"
34,1540,1557,0-1,-,10,-,-,"9,10","6,7,8,9,10","d3c4,e2d3","a7a6,c6d4,c5d4,c5d4,d4e2"
35,1908,1889,1-0,9,-,10,-,"8,9",10,"e1g1,e1g1",e8g8
36,2114,2127,1-0,-,-,-,-,"6,7,8,9,10,11,12,13,14,15","9,10,11,12,13,14,14,15,15","e3e4,h2h3,c2c4,e3e4,d3f5,d4d5,h4g5,d1c2,d2f3,f3h4","e8g8,e6f5,e8g8,e7g5,d8g5,g5g7,g5g7,f5f4,f5f4"
37,1178,1203,0-1,12,-,11,-,12,"6,7,8,9,11",e1g1,"f6e4,e8g8,e7e4,d7d6,c8a6"
38,1230,1198,0-1,-,-,-,13,"5,6,7,8,9,10,11,12,13,14,15",13,"h3g1,g5f3,f3g1,d4b3,b3d4,d2d3,b2b3,h5e2,f2f4,g7f6,e3d4",e8c8
39,1737,1731,0-1,8,-,7,-,8,7,e1g1,e8g8
40,2169,1995,1-0,8,-,9,-,8,"7,8,9",e1g1,"b7b6,e8g8,e8g8"
41,1150,1144,0-1,-,-,9,-,"9,10,11,12,13",9,"b5d7,a3a4,g5e3,c4f1,c4f1",b7b5
42,1199,1182,0-1,-,-,7,-,-,"6,7",-,"e6e5,e6e5"
43,823,802,0-1,-,-,9,-,-,"6,7,8,9",-,"e4c3,b8c6,e8g8,e8g8"
44,1686,1670,1/2-1/2,-,12,7,-,12,"6,7",e2d2,"b7c6,e8g8"
45,1917,2034,1-0,6,-,7,-,6,7,e1g1,e8g8
46,1277,1400,1-0,6,-,-,-,"5,6","4,5,6,7,8,9,10,11,12,13,14,15,15","f3e5,e1g1","d7d6,b8c6,e8g8,f6d5,d4b6,e8g8,e8g8,e5d4,e5d4,d6e5,e8g8,e8g8,e8g8"
47,1118,1098,0-1,14,-,-,-,"7,8,9,10,11,12,13,14",-,"c1e3,c3b5,c3b5,e2g3,e4g3,e4f6,c3d5,c3d5",-
48,1902,2026,1-0,-,-,15,-,"9,10,11,12,13,13,14,14,15,15","9,10,11,13,15,15","e1g1,e1g1,c1f4,c3d5,c3d5,c3d5,f4e3,f4e3,f4e3,f4e3","d7e6,b8c6,c7c8,c7c6,f7f5,f7f5"
49,1409,1310,0-1,6,-,12,-,"5,6","6,7,8,9,10,11,12","e1g1,e4e5","e8g8,c6b4,b7b5,c5b4,e8g8,g4f3,e8g8"
50,1645,1658,1-0,-,-,6,-,"9,10,11,12,13",6,"c2b3,c2b3,g1e2,b4b5,e3e4",d7d5
51,2117,2132,1-0,10,-,12,-,"5,6,7,8,9,10","6,7,8,9,10,11,12","d2d4,d2d4,c2c4,e1g1,d2e4,e1g1","c7c5,c7c5,e8g8,b8d7,b8d7,e6d5,e8g8"
52,1391,1325,0-1,12,-,15,-,"10,11,12","12,13,14,15,15","d1a4,a4c4,c4e4","g8e7,f8a3,g8e7,e8g8,e8g8"
53,1267,1121,0-1,6,-,6,-,6,"4,5,6",b1c3,"c7c5,c8f5,e8g8"
54,1490,1579,0-1,8,-,-,-,8,-,c1e3,-
55,1295,1278,0-1,6,-,-,-,"4,5,6","10,11,12,13","c4e6,c2c3,e1g1","h6h5,d4b5,e5d4,e8c8"
56,1379,1336,1-0,-,-,-,-,-,-,-,-
57,1177,1180,0-1,-,-,-,-,-,-,-,-
58,1741,1824,1-0,-,11,-,14,"9,11,11","11,12,13,13,14,14","c3b5,e1c1,e1c1","d6c5,b6b5,f6g8,f6g8,e8c8,e8c8"
59,1728,1720,1-0,15,-,-,-,"8,9,10,12,12,13,15","12,13,14,15","e1g1,d4e5,e2f3,e1c1,e1c1,e1g1,g3d6","d8a5,d8a5,a5h5,c5h5"
60,1829,1814,1-0,5,-,12,-,"4,5","7,8,9,10,11,12","b5a4,e1g1","e8g8,c6a5,a5b3,c8b7,e8g8,c8b7"
61,1573,1445,0-1,7,-,-,-,7,"10,11,12,12,13",e1g1,"c6d4,e8g8,h7h6,c6e5,e8g8"
62,2030,2053,0-1,7,-,-,-,7,"8,9,10,11,12",c3d4,"a8c8,g8e7,d5d4,c6b4,e8f8"
63,799,876,0-1,-,-,-,-,-,"9,10,11,12,13,14,15",-,"f6d7,d7c5,c8f5,g5c1,d8b6,f7f6,c2a1"
64,1542,1578,1-0,-,-,-,-,"9,10,11,12,13,14,15",-,"d2d3,g2f3,c5d6,a2a4,a2a4,c3c4,a2a4",-
65,1480,1426,0-1,6,-,-,-,"4,6",-,"f3d4,d2d4",-
66,1641,1634,0-1,-,13,8,-,"4,5,6,7,8,9,10,11,12,13,13",8,"b5a4,c2c3,c2c4,c2c4,b1d2,e1g1,g5e3,e1g1,d2c4,d2f1,d2f1",e8g8
67,1378,1253,0-1,10,-,8,-,10,"5,6,7,8",f3g5,"f6e4,d8f6,f6b2,d7d5"
68,1597,1610,1/2-1/2,6,-,10,-,6,"6,7,8,9,10",e1g1,"e8g8,d5d4,c5d4,c5d4,e8g8"
69,1844,1866,0-1,8,-,8,-,"4,5,6,7,8",8,"d1e2,d2d4,c4b5,c4b3,e1g1",a7a6
70,1630,1615,0-1,-,13,6,-,"12,13,13",6,"c1g5,e1c1,e1c1",c6c5
71,1874,1824,1-0,4,-,-,-,4,"8,10,11,12,13,14",e1g1,"a7a6,d8b6,e4f6,d6d5,b2b8,g7a1"
72,1094,1017,1-0,7,-,-,-,7,"8,9,10,11",e1g1,"e8g8,g6g4,g4d1,e8g8"
73,1179,1255,1-0,-,-,-,-,"10,11,12,13",-,"b4e4,d5e6,d4g7,d4c4",-
74,1195,1131,1-0,-,-,8,-,-,"4,7,8",-,"e8g8,e8g8,e8g8"
75,1050,1030,0-1,-,-,-,-,-,"9,10,11,12,13,14,15",-,"f5e3,f5e3,c8d7,g5f4,h6f4,f6e5,f6e5"
76,1500,1494,1-0,7,-,11,-,7,"9,10,11",e1g1,"f5h4,e7h4,h4e7"
77,2016,2031,1-0,9,-,6,-,9,6,d2d4,b8c6
78,1868,1782,0-1,-,6,-,-,6,-,g1f3,-
79,1519,1518,1-0,5,-,12,-,"4,5",12,"f3d4,e1g1",c6c5
80,2068,1988,1-0,4,-,-,-,4,"12,13,14,15",c2c3,"c5a7,b6a7,h6h5,a8a7"
81,1032,976,1-0,-,-,-,-,"8,9,10",-,"e2h5,d4d5,c1f4",-
82,2140,2065,0-1,7,-,13,-,"6,7","7,8,9,10,11,13","h2h4,d1d3","d5c4,c8d7,g6e5,b4c3,d7c6,a8b8"
83,1570,1554,1-0,5,-,-,12,"4,5","9,10,12,12","b5a4,e1g1","h5g6,h5g4,g4h3,e8c8"
84,1504,1486,1-0,7,-,-,-,7,"9,10",e1g1,"a7a6,h7h6"
85,1998,1942,1-0,7,-,7,-,7,7,e2e4,b8c6
86,1626,1632,0-1,13,-,13,-,"4,5,6,7,8,9,10,11,12,13","12,13,13","e1g1,e1g1,c4d3,e1g1,e1g1,e1g1,b1d2,b1d2,b5d7,c1e3","e4c5,e5g4,a8c8"
87,1556,1536,1-0,-,-,-,14,"9,10,15","7,8,9,10,11,12,14,14","d3e4,e3g1,b5d7","d7d5,d5e4,e8g8,d8c7,d8a5,e8g8,e8g8,e8g8"
88,2264,2218,0-1,-,-,-,-,"10,11,12,12,13,13,14,14,15,15","5,6,7,8,9,10,11,11,12,12,13,13,14,14,15,15","b1d2,e3e4,e3e4,e3e4,e4d5,e4d5,b2c3,b2c3,d2e4,d2e4","c7c5,d8e7,d8b6,b8c6,d7c6,b7b5,h7h5,e8c8,b5b4,b5b4,f6d5,f6d5,f6d5,f6d5,a8c8,a8c8"
89,1465,1491,1-0,5,-,5,-,5,5,e1g1,e8g8
90,1600,1584,1-0,15,-,-,-,"9,10,11,12,13,14,15,15","9,10,11,12,13,14,15","e1g1,b4b5,b4b5,d3e2,f3e5,d3d4,e1g1,e1g1","e6e5,g4f6,e6e5,d7e5,e7e5,a7a5,f8e7"
91,1400,1389,1/2-1/2,7,-,-,13,7,13,e4d5,g8f6
92,1366,1353,0-1,11,-,-,-,"4,5,6,7,8,9,10,11",-,"f3g5,e4d5,e4d5,d1f3,b1c3,f3d5,b1c3,d2d3",-
93,1586,1601,1-0,4,-,8,-,4,8,d1e2,e8g8
94,1882,1895,1-0,-,-,13,-,"8,9","12,13","b1d2,f3d2","e8g8,f6d5"
95,1593,1598,1-0,7,-,6,-,7,"5,6",e2e4,"e8g8,c8f5"
96,1350,1306,0-1,10,-,10,-,"9,10","7,8,9,10","d4b3,a1b1","g7f6,d8b6,b7c6,a8b8"
97,1029,948,1-0,-,-,-,-,-,-,-,-
98,1130,1000,0-1,-,-,10,-,"7,8,9,10,11,12,13,14,15",10,"f4d6,f4d6,d6c5,d6c5,e1g1,d1c2,f3h4,d4c5,d1e2",e4d2
99,2068,2130,1-0,-,-,7,-,"7,8,9,10",7,"d3f5,g3d6,c2d3,g3d6",d6g3
100,1254,1311,0-1,5,-,5,-,"4,5",5,"f3g5,d2d3",d7d6
101,1693,1836,0-1,-,-,8,-,"9,10,11,12,13,14,15",8,"e4f5,f3e4,c3e4,e1g1,g5e6,e6f8,a2a4",f5f4
102,1494,1522,0-1,-,-,14,-,"4,5,6,7,8,9,10,11,12,13,14,15","6,7,8,9,10,11,12,13,14","b1c3,e1g1,b1c3,h2h3,b1c3,b5a6,a4a5,a4a5,a4a5,c4e6,a2c3,a4a5","c5b6,c6e7,c7c6,b7a6,c7c6,c7c6,c7c6,f7e6,c7c5"
103,1673,1664,0-1,14,-,6,-,"8,9,10,11,12,14",6,"e1g1,h3h4,h3h4,c3d4,e1g1,e1g1",c7c5
104,1308,1247,1/2-1/2,-,-,8,-,"10,11,12,13,14,15","7,8","c4b5,b5a4,c3e4,c1d2,a4c6,c1d2","e8g8,e8g8"
105,1261,1266,0-1,5,-,-,8,5,"7,8,8",d3b5,"d6d5,a7a6,h7h6"
106,1703,1722,0-1,-,12,7,-,"4,6,7,8,8,9,9,10,10,11,11,12,12",7,"f3d4,b1c3,f3g3,a2a4,a2a4,e1g1,e1g1,g5d2,c4e6,e4d5,e4d5,c4e6,c4e6",c7c6
107,2012,1910,0-1,9,-,13,-,9,"11,12,12,13,13",g2g4,"e8g8,d7e5,d7e5,e8g8,e8g8"
108,1239,1180,1-0,15,-,14,-,"9,10,11,12,13,14,15,15","13,14","e5d6,a2a4,d4c5,e4d6,c2c3,d1d4,e1g1,e1g1","e6e5,e8g8"
109,1172,1137,0-1,-,-,-,-,"9,10,11",-,"e1c1,c3b5,g7h8",-
110,917,1089,0-1,-,-,-,-,-,-,-,-
111,1753,1762,1-0,-,-,5,-,"8,11,12,13,14",5,"f3g3,h1h3,h3g3,d5c7,c7a8",f6d5
112,2160,2148,1-0,8,-,7,-,8,7,e1g1,e8g8
113,1718,1734,1-0,9,-,7,-,9,7,e1g1,f6d7
114,1438,1443,0-1,13,-,7,-,13,7,e1g1,a7a5
115,1725,1737,1-0,7,-,7,-,"5,6,7",7,"b5c6,a2a4,a2a3",a7a6
116,1771,1742,1-0,7,-,6,-,"6,7","4,6","b5e2,c2c3","d7d6,f6h5"
117,1228,1144,1-0,-,11,-,10,"8,9,10,11,11","8,9,10,10","b1d2,h2g3,b1d2,b2b4,b2b4","e8g8,e8g8,h7h6,h7h6"
118,2052,2089,0-1,-,8,-,10,8,"9,10,10",h2h4,"h7h5,e8c8,h7h6"
119,1723,1719,0-1,5,-,-,8,5,"5,6,7,8",e1g1,"e8c8,d5d7,f8d6,h5g6"
120,1445,1433,1-0,-,-,11,-,-,"8,10,11",-,"f6g5,e6d5,c6e7"
121,1417,1421,0-1,10,-,8,-,"7,8,9,10","7,8,8","h2h3,h2h3,c1b2,d1c1","d8e7,d6b4,d6b4"
122,1679,1674,0-1,-,8,-,-,8,"10,11,11,13,13,14,14,15,15",g2g3,"f6d5,f6e4,f6e4,d5d8,d5d8,e8g8,b5b4,a7a5,a7a5"
123,1859,1733,1-0,15,-,-,-,"10,14,15",8,"a1b1,c1d2,e1g1",c6a5
124,1961,1931,0-1,-,11,10,-,"10,11,11",10,"b1c3,e1c1,e1c1",f6h5
125,1869,1873,1-0,10,-,10,-,10,"4,5,6,7,8,9,10",d2b1,"d7d5,d7d6,d5e7,d7d6,e8g8,d7c5,e8g8"
126,1969,1935,0-1,9,-,9,-,"8,9",9,"d3c4,e1g1",e8g8
127,1418,1475,1-0,14,-,12,-,"11,12,13,13,14,14","9,10,10,11,11,12,12","g1e2,a4c2,a4c2,a4c2,a4c2,a4c2","d8f6,e8c8,e8c8,e8c8,e8c8,e8c8,e8c8"
128,1510,1483,1-0,7,-,7,-,7,7,d1b3,d5c4
129,1107,1223,0-1,-,-,-,-,-,-,-,-
130,1737,1711,1-0,6,-,11,-,6,"10,10,11,11",c2c4,"g4f3,g4f3,h5g6,h5g6"
131,1632,1638,1-0,12,-,8,-,"12,12","7,8","e1g1,e1g1","e8g8,e8g8"
132,900,1046,0-1,-,-,-,-,-,"13,14,15",-,"e8c8,e8c8,g5f4"
133,1736,1791,1/2-1/2,8,-,14,-,"6,7,8","7,8,9,10,11,12,13,14","d2d4,c3d5,c3d5","d7d6,e8g8,f6d5,c6d4,b8d7,c5c4,c7c5,c5c7"
134,1727,1738,0-1,13,-,14,-,"10,11,13","13,14","d3f5,d3f5,e1g1","e8g8,e8g8"
135,1693,1410,1-0,11,-,-,-,"4,5,6,7,8,9,10,11","6,7,8,9,10,11,12,13,15","d2d4,e1g1,c1e3,f3d4,a3a4,b4b5,c3b4,f3e5","c5b6,d4b6,d7d6,d7d6,e8g8,d4f3,d4f3,b6a7,a7d4"
136,1583,1569,1-0,5,-,8,-,"4,5","7,8","f3e5,f3e5","c8f5,b8d7"
137,1742,1766,1-0,12,-,-,-,"7,8,9,10,11,12","6,7,8,9,10","c3d4,e4e5,g5e3,e5f6,e1g1,e1g1","f6e4,c5b4,h7h6,h6g5,d8f6"
138,1915,1920,1-0,5,-,10,-,5,"7,8,9,10,10",h2h3,"f8e7,g8f6,f8e7,e8g8,e8g8"
139,2094,2205,0-1,6,-,5,-,6,5,e1g1,e8g8
140,1779,1776,1-0,-,-,7,-,"10,11,12,13,14,15","4,5,6,7","d1c2,e2d3,e5g6,g6f4,f2f3,e1g1","b4c3,b7b6,d7d5,e8g8"
141,1055,1057,0-1,-,15,15,-,"14,15",15,"d2e3,e1c1",e8g8
142,1082,1138,1-0,-,-,5,-,"6,7,8,9,10,11,12,12,13,13",5,"e1c1,e1c1,e1c1,e4e5,d5e6,d2d6,e4d5,e4d5,c3d5,c3d5",c7c6
143,1286,1294,1-0,12,-,-,13,"8,9,10,11,12","5,6,7,8,9,11,12,13,13","f2f4,e1g1,e4d5,e2g4,e1g1","c7c5,d6d5,b8c6,b8d7,d6d5,c6d5,e8g8,e8g8,e8g8"
144,1523,1470,1-0,11,-,10,-,"8,9,11,11","8,9,10","d1d3,d1d3,e1g1,e1g1","f6d5,e4d2,d7d5"
145,2012,2103,1-0,8,-,10,-,"6,7,8",10,"b5d7,d2d3,c2c4",a8c8
146,1869,1643,1/2-1/2,8,-,-,6,8,6,c2c3,e8c8
147,1058,1043,1-0,9,-,9,-,9,"6,7,8,9",b1c3,"e6d5,a6b4,c8f5,d8d7"
148,1302,1277,0-1,-,7,12,-,"5,6,7","11,12","f4g3,c3b5,b5c7","e8g8,f5g6"
149,1079,1083,0-1,7,-,10,-,"4,5,6,7","9,10","f3g5,d4d5,f3d4,c2c3","e5d4,e8g8"
150,1870,1678,1-0,7,-,-,-,7,"7,8,9,11,12,13,13,14,14,15",c2c3,"a7a6,g8h6,d7d6,f5b1,e6f5,d6e6,d6e6,f6d7,f6d7,e6g4"
151,1375,1361,0-1,6,-,11,-,"5,6",11,"h2h3,h2h3",h7h5
152,1486,1474,0-1,13,-,7,-,"8,9,10,10,11,11,12,12,13,13",7,"e2e3,g5f6,b3c2,b3c2,e1g1,e1g1,e1g1,e1g1,e1g1,e1g1",d8d6
153,1164,1084,1-0,4,-,-,-,4,-,c2c3,-
154,1668,1593,0-1,-,-,-,-,"7,8,9,10,11",-,"c2c4,f3h2,b3d5,d5e4,h1h7",-
155,1605,1594,1-0,12,-,-,12,"4,5,6,7,8,9,10,11,12","7,8,9,10,11,12,12","e1g1,f3g5,b1c3,c2c3,f3d4,c3e2,e4d5,e1g1,e1g1","e8g8,e5d4,f6d5,e6d7,f5d7,e8g8,e8g8"
156,1002,969,1-0,7,-,7,-,"4,5,6,7","6,7","b5a4,e1g1,e1g1,f3e5","d7d6,b7b5"
157,2033,1986,1-0,7,-,6,-,"5,6,7",6,"c2c4,c2c4,f3e5",e8g8
158,1992,2038,1-0,8,-,5,-,"7,8",5,"e3d4,e1g1",c5d4
159,934,874,1-0,-,-,-,15,-,15,-,d4f3
160,1992,2001,1-0,11,-,-,-,"10,11",-,"d3g6,e1g1",-
161,1032,1035,0-1,-,-,-,-,-,-,-,-
162,1878,1849,1-0,7,-,6,-,7,6,e4e5,d6d5
163,1415,1378,0-1,-,-,-,-,8,-,c4b5,-
164,1618,1621,1-0,4,-,-,-,4,-,d2d4,-
165,1920,2094,1-0,5,-,12,-,5,"7,8,9,10,11,12",c1e3,"c7c5,e6e5,e8g8,a7a5,a7a5,a7a5"
166,2021,1998,1-0,5,-,-,-,"4,5",15,"f3d4,e1g1",f6e4
167,1732,1743,1-0,-,11,-,-,"7,8,9,9,10,10,11,11","10,11,12,13,14,15","c1g5,d4d5,d4d5,d4d5,d4d5,d4d5,d4d5,d4d5","b7f3,b7f3,b8c6,f5d4,b8c6,h8f8"
168,1485,1530,0-1,8,-,9,-,8,9,f3e5,e8g8
169,1031,1023,0-1,-,-,-,-,"9,10","9,10","c1f4,h1g1","c6c5,d5h1"
170,1886,2027,0-1,5,-,-,9,"4,5","8,9,9","d2d3,b1c3","h7h6,h7h6,h7h6"
171,1489,1459,1-0,-,-,-,-,"11,12,13,14,15","5,6,7,9,10,11,12,13,14,15","b1c3,d4e5,f3e5,e1g1,e1g1","h7h6,d6e7,b8c6,e6e5,b8c6,e6e5,d7e5,e7e5,e5c3,e6e5"
172,1897,1917,1-0,-,-,6,-,-,6,-,c7c6
173,1625,1660,0-1,6,-,12,-,6,12,b1c3,e8g8
174,1446,1448,0-1,11,-,10,-,11,10,e1g1,f7f6
175,1389,1663,0-1,12,-,5,-,"8,9,10,11,11,12,12",5,"d5f6,d5f6,f1e2,a2a4,a2a4,f3e2,f3e2",e8g8
176,1785,1745,1-0,7,-,7,-,7,7,c3b5,e8g8
177,1226,1336,1-0,-,-,-,-,"4,5,6,7,8,9",-,"h2h3,b1c3,g2g4,g2f3,d4d3,d5f7",-
178,1638,1622,1-0,11,-,-,-,"9,10,11",-,"b5a4,a4b3,e1g1",-
179,1490,1455,1-0,13,-,11,-,"7,8,9,10,11,12,12,13,13","9,10,11,11","c4c5,e1g1,c1f4,e2f3,b1c3,e1g1,e1g1,e1g1,e1g1","f8e7,b7b6,b7b6,b7b6"
180,1083,928,1-0,-,-,10,-,7,"5,6,7,8,9,10",c3d5,"d7d5,g4f6,g4f6,c8h3,c8h3,f6g4"
181,1749,1735,0-1,-,9,-,-,9,-,e1c1,-
182,1305,1284,1-0,-,12,-,-,"6,7,8,9,9,10,10,11,11,12,12","8,9,10,11,12,12,13,13,14,14,15,15","c2c3,d1f3,d3b5,f4d6,c2c3,g5f6,g5f6,a2a3,f3f6,c2c4,c2c4","c6b4,c6b4,d8f6,g7f6,c6b4,c6b4,c6e7,c6e7,c6e7,d6c5,f6f5,h8g8"
183,1038,997,1-0,-,-,13,-,"4,5,6,7,8,9,12,13,14,15","12,13","d2d3,f3d4,e4e5,b5c4,e4e5,e4d5,a2a4,b1d2,d2a5,e1g1","d7d6,f7f5"
184,1917,1922,1-0,5,-,12,-,5,"8,9,10,11,12",f3e5,"d5c4,d5c4,b7d5,d7e5,e8g8"
185,1612,1564,0-1,14,-,-,14,"7,8,9,10,11,12,13,14","9,10,11,12,14","g4e3,c3d5,c3d5,c3d5,c4d5,f5d4,f3f6,c2c3","e6f5,e6d5,c6e5,c5d4,h5h4"
186,1029,988,1-0,-,-,13,-,-,"10,11,13",-,"e8d8,e8g8,e8g8"
187,1543,1604,0-1,6,-,14,-,"5,6","11,12,13,14","d2d4,b1c3","f6d5,e8g8,e8g8,d8d7"
188,954,963,1-0,-,-,-,-,"9,10,11,12,13,14",-,"b5d7,a4b3,e1g1,f2f3,e1f2,c1f4",-
189,1728,1686,1-0,10,-,-,-,"6,7,8,10","9,10,11,12,13,14,15","b5c4,g5h3,f2f3,h1f1","f6g4,d8h4,g4f2,c5f2,b8d7,b8d7,f2d4"
190,916,1089,0-1,12,-,-,15,"7,8,9,10,11,12","10,11,12,13,14,15","c2c4,e5d7,b5d7,f3g3,g3g7,g7d4","e5g6,e5g6,d6e5,e5h8,h8g6,d5d4"
191,1950,1997,0-1,-,-,-,-,-,7,-,g7f6
192,901,1018,1-0,-,-,-,-,"4,5,6,7,8,9",10,"c2c3,d2d4,c3d4,e4d5,b1c3,e1g1",c6d5
193,2187,2113,0-1,15,-,10,-,"14,15",10,"d4d5,d1d2",c7c6
194,1118,1168,1-0,9,-,9,-,"6,7,8,9",9,"c1h6,h2h4,g5e7,a2a3",a7a6
195,1230,1370,1-0,6,-,-,8,6,8,e1g1,e8c8
196,1232,1171,0-1,11,-,-,-,"7,8,9,10,11",-,"f3g5,d1b3,d1f3,c4a2,c4a2",-
197,1738,1612,1-0,-,-,11,-,"9,10,11,12,13,14,14,15,15",11,"d4e5,f4e3,f1c4,g1f3,d2c4,f3e5,f3e5,d4c6,d4c6",f6d5
198,1532,1530,1-0,-,-,-,-,"4,5,6,7,8,9,10,11,12",-,"e1g1,a2a4,g5f7,f7h8,h8f7,c4d5,d5c6,c6b7,b7c8q",-
199,1285,1354,1-0,-,-,10,-,"8,9,10,11,12","9,10","g3g4,e1g1,g3g4,b1c3,g3g4","e8g8,b6b5"
200,1520,1537,0-1,-,9,-,9,"5,6,7,8,9,9","6,7,8,8,9,9","e1g1,e1g1,c1b2,c3b5,e1c1,e1c1","g4f3,f8g7,f6e4,f6e4,g4f3,g4f3"
201,1786,1888,0-1,5,-,-,10,"4,5","8,9,10,10","c2c3,e1g1","g4h5,b7b6,a7a5,b7b6"
202,1306,1243,0-1,5,-,-,-,5,"13,14,15",f3d4,"f6h5,e7e5,a5a4"
203,1501,1539,0-1,7,-,7,-,"4,5,6,7",7,"d2d4,e1g1,e1g1,e1g1",e8g8
204,1653,1682,0-1,8,-,-,-,"6,7,8","10,11,12,13,14,15,15","a2a4,b1d2,b1d2","b8d7,f6e4,f6e4,e8g8,f6e4,f6e4,f6e4"
205,2021,2051,1-0,13,-,4,-,"12,13,13",4,"f3d4,c3c4,c3c4",e8g8
206,1183,1076,1-0,-,-,-,-,-,-,-,-
207,1908,1895,1-0,6,-,6,-,6,6,e1g1,e8g8
208,1846,1828,0-1,-,12,-,12,"11,12","11,12","f1b5,f1b5","d6e5,e8c8"
209,1763,1757,1-0,8,-,-,-,"6,8","9,11,12,13,15,15","d3e4,f3e5","b7e4,f6e5,f6e7,d8d6,e8c8,e8c8"
210,1256,1354,1-0,-,-,-,-,"11,12",-,"d1c1,e1f2",-
