Id,WhiteElo,BlackElo,Result,WhiteShortCastle,WhiteLongCastle,BlackShortCastle,BlackLongCastle,WhiteCastlingConsiderationTurn,BlackCastlingConsiderationTurn,WhiteBestMoveAtConsiderationTurn,BlackBestMoveAtConsiderationTurn
7249,3724,3634,1-0,-,8,9,-,8,"8,9",c6d4,"d2d4,a2a3"
7250,3691,3655,1/2-1/2,9,-,-,-,"6,7,8,9","7,8,9,10,11,13","g8e7,d7e6,c6d4,e7c6","d2d3,e1g1,f3d4,c3e2,c4b5,b5d7"
7251,3639,3759,1-0,9,-,9,-,"8,9","7,8,9","a7a6,e8g8","d3c4,e1g1,f1d1"
7252,3616,3686,1/2-1/2,5,-,8,-,"4,5","6,7,8","g8f6,f8e7","e4e5,f3d4,d4f5"
7253,3606,3685,1/2-1/2,-,-,-,-,"14,15","10,11,12,13,14,15","d7c6,b7c6","c4d5,f3d4,d1f3,d5c6,d4c6,f3e4"
7254,3712,3653,1/2-1/2,14,-,-,-,"11,12,14","12,13,14","f8c5,d4b4,h7d3","c2c3,e1g1,f7h8"
7255,3668,3653,1/2-1/2,-,-,10,-,-,10,-,f1g2
7256,3685,3712,1-0,5,-,12,-,"4,5",12,"g8f6,f6e4",c2c3
7257,3686,3606,1/2-1/2,7,-,9,-,"6,7",9,"b7c6,e6e5",c2c4
7258,3759,3616,1/2-1/2,-,11,-,-,"10,11","8,9,10,11,12,14","h7h6,a8c8","d1f3,g2g4,e1c1,c3d5,h1g1,d5e7"
7259,3655,3639,1/2-1/2,-,-,-,-,"12,13",-,"f6e4,e6h3",-
7260,3634,3691,0-1,-,8,12,-,8,12,b8d7,f1e2
7261,3767,3724,1-0,11,-,7,-,"8,9,9,10,10,11",7,"b8c6,b7c6,b7c6,f8e8,f8e8,c8e6",d1d2
7262,3806,3746,1/2-1/2,8,-,8,-,8,8,e8g8,f3h4
7264,3724,3806,1-0,-,8,-,-,8,15,c8d7,d2e1
7263,3746,3668,1/2-1/2,9,-,10,-,"7,8,9",10,"d7c6,g7g6,f8g7",f1d1
7265,3691,3767,1-0,10,-,11,-,"8,9,10",11,"f7f6,d7f6,f8d6",c1f4
7267,3616,3655,1/2-1/2,10,-,5,-,"9,10",5,"c8f5,f6e4",f1e2
7266,3639,3634,1-0,8,-,8,-,8,8,e8g8,d2f3
7268,3606,3759,1/2-1/2,6,-,8,-,6,8,a8b8,f1d1
7269,3712,3686,1/2-1/2,4,-,6,-,4,6,d7d6,b1c3
7270,3653,3685,1/2-1/2,7,-,11,-,7,"8,9,10,11,11",b8c6,"f3d4,d1e2,f1e1,b1d2,b1d2"
7272,3686,3653,1/2-1/2,6,-,4,-,6,4,b8d7,f1g2
7271,3668,3685,1-0,-,-,10,-,"12,15","9,10","a8d8,c6d4","a3c4,d1d6"
7273,3759,3712,1-0,-,8,8,-,8,8,e8g8,h2h4
7274,3655,3606,1/2-1/2,-,-,-,-,"12,13,14,15",-,"e8e7,d8d7,d7d5,f7f6",-
7275,3634,3616,1/2-1/2,7,-,5,-,7,5,e7e6,f1e2
7277,3806,3691,0-1,-,15,-,-,"13,14,14,15,15","7,8,15","d5d4,c8b7,c8b7,d4c3,d4c3","e4e5,f2f4,e3d4"
7276,3767,3639,1-0,-,-,9,-,"9,10,11,12",9,"e8g8,d7a4,d8d6,b8d7",f4d6
7278,3746,3724,1-0,8,-,8,-,"7,8",8,"f8e7,e8g8",c1e3
7280,3691,3746,1/2-1/2,11,-,12,-,"10,11,11",12,"g8f6,f8e7,f8e7",d3e2
7279,3724,3668,1-0,4,-,5,-,4,5,f8g7,c2c4
7283,3606,3634,1-0,-,-,8,-,"10,13,14,15","7,8","g7c3,f7f6,g6g5,e7e5","a1b1,f1e2"
7281,3639,3806,1/2-1/2,12,-,11,-,"10,11,11,12,12",11,"f8e7,e8g8,e8g8,g8h8,g8h8",e1g1
7282,3616,3767,1/2-1/2,4,-,14,-,4,"12,13,14",c6d4,"a5b6,b1d2,a1a4"
7284,3712,3655,1/2-1/2,12,-,-,11,12,"10,11,11",c6d4,"f1b5,e1g1,e1g1"
7285,3653,3759,0-1,13,-,13,-,"8,9,10,11,12,13","12,13,13","h7h6,a7a6,b7b5,d8c7,f8e7,e8g8","e1g1,e2f3,e2f3"
7286,3685,3686,1/2-1/2,8,-,8,-,8,8,e8g8,a2a4
7287,3668,3686,1/2-1/2,12,-,13,-,"11,12","7,8,9,10,11,12,13","g4e6,h7h6","b5c3,e4d5,f1d3,f2f3,e1g1,d1e1,e1g3"
7290,3634,3712,0-1,-,10,8,-,10,"7,8",a7a6,"f2f3,d1d2"
7291,3767,3606,1/2-1/2,13,-,5,-,"7,8,9,10,11,12,13",5,"b8a6,f6h5,f7f5,g6f5,d8e8,h5f6,a6c5",f1e2
7288,3759,3685,1-0,-,-,12,-,-,"9,10,11,12",-,"g1f3,b2c3,e1f2,h1e1"
7289,3655,3653,1-0,6,-,6,-,6,"5,6",e8g8,"e1g1,h2h3"
7292,3806,3616,1/2-1/2,-,-,5,-,"12,15",5,"d8h4,c8d7",c1e3
7294,3724,3691,1/2-1/2,5,-,-,11,"4,5","8,9,10,11","d7c6,c8g4","d3d4,f1e1,d2f3,b2b4"
7293,3746,3639,1/2-1/2,-,-,11,-,"9,10,11,12,12,13,13,14,15","10,11","f8e7,b7c6,e8g8,h7h5,h7h5,h5h4,h5h4,f6e4,f8e8","f1e2,c3a4"
7297,3616,3746,1/2-1/2,-,-,7,-,-,"4,5,6,7",-,"a2a3,b2c3,e2e3,c4d5"
7295,3691,3668,1/2-1/2,14,-,14,-,"8,9,10,11,12,13,13,14,14","13,14","f5d7,a8c8,b7b5,g7g6,f8g7,a7a6,a7a6,e8g8,e8g8","e1g1,a1c1"
7296,3639,3724,1/2-1/2,5,-,5,-,5,5,e8g8,d2d3
7298,3606,3806,1-0,-,11,-,-,11,"12,13,14,15",f8b4,"c5b6,f2f4,a2a3,e2f2"
7299,3712,3767,1/2-1/2,6,-,5,-,6,5,b8c6,e1g1
7300,3653,3634,1/2-1/2,5,-,12,-,"4,5",12,"g8f6,f6e4",f3d4
7301,3685,3655,1/2-1/2,12,-,4,-,"9,10,11,12",4,"b8d7,d5e4,d8a5,a5e5",e2e4
7302,3686,3759,1/2-1/2,5,-,6,-,5,6,g8f6,d2d4
7306,3767,3653,1/2-1/2,9,-,4,-,"7,8,9",4,"e6d5,c8g4,b4c3",f1d3
7303,3668,3759,0-1,5,-,7,-,"4,5","6,7","g8f6,f8e7","a4b3,c2c3"
7305,3634,3685,1/2-1/2,9,-,-,-,"8,9","8,9,10,11,12,13,14,15","g8e7,c5d4","e1g1,c3d4,c2f5,b1c3,c3a4,d1b3,a4b6,b3b5"
7304,3655,3686,1/2-1/2,7,-,5,-,7,5,c8f5,g1f3
7307,3806,3712,0-1,8,-,7,-,8,7,d7d6,e1g1
7308,3746,3606,1/2-1/2,6,-,4,-,6,4,c7c5,g1f3
7309,3724,3616,1-0,-,-,10,-,"8,9,10,11,12,13,14,15","9,10","g8e7,b7b5,e8g8,a7a5,c5d4,c6d4,e6e5,d8c7","c2c3,c1e3"
7310,3691,3639,1/2-1/2,12,-,4,-,"8,9,10,11,12,12",4,"b6c5,d7d6,b8d7,a7a5,a5a4,a5a4",a2a3
7313,3606,3724,1/2-1/2,4,-,-,15,4,"5,6,7,8,9,10,11,12,14,15",g8f6,"f3d4,c1e3,f2f4,c4b3,e3f4,g1h1,f4h6,b1c3,f1f6,f6f2"
7312,3616,3691,1/2-1/2,-,-,7,-,-,7,-,g2g3
7311,3639,3668,1/2-1/2,6,-,4,-,6,4,b8d7,f1g2
7314,3712,3746,1/2-1/2,-,-,-,-,"8,9,10,10,11,11,12,12,13,13,15,15","9,10,11,12,13,14,15,15","f8b4,b7b5,b4e7,b4e7,d7c6,d7c6,f6g4,f6g4,g4e3,g4e3,c6c5,c6c5","a2a3,d4c6,e4e5,c3e4,d2e3,b2b4,e4c5,e4c5"
7315,3653,3806,1/2-1/2,6,-,8,-,6,"7,8",f8e7,"c2c3,d1e2"
7316,3685,3767,1/2-1/2,-,-,9,-,-,"7,8,9",-,"f2f3,b5c3,f1h3"
7317,3686,3634,1/2-1/2,5,-,10,-,5,10,f6e4,g5e7
7318,3759,3655,1-0,7,-,4,-,"6,7",4,"b8c6,c8f5",f1g2
7320,3634,3759,1-0,7,-,4,-,7,4,c7c5,e2e4
7321,3767,3686,1/2-1/2,-,-,-,-,"9,10","9,10,11,12,13,14,15","h7h6,h6g5","a1d1,d2d6,d6a3,b2a3,g1f3,c3b5,b5c7"
7319,3668,3655,0-1,8,-,8,-,"7,8",8,"f8e7,e8g8",d1d3
7322,3806,3685,1-0,-,-,-,-,"6,7,8,9,11,13,14","10,11,12,13","d7c6,f7f5,c6f3,d8a5,f5e4,e8f7,f8g7","d4e4,f3e4,c3d5,e1e2"
7323,3746,3653,0-1,-,-,-,13,"12,13,14,15",13,"b6c6,e8c8,g8e7,d5d4",h5g7
7324,3724,3712,0-1,14,-,5,-,14,5,b8d7,g1f3
7325,3691,3606,0-1,14,-,6,-,"8,9,10,11,12,14","4,5,6","f6d5,b4c5,b8c6,e6d5,d8a5,c8g4","g1f3,f3d4,f1g2"
7326,3639,3616,1/2-1/2,15,-,14,-,"12,13,14,15",14,"b7b5,f8h6,e8g8,d7e8",e1g1
7327,3616,3668,1/2-1/2,7,-,7,-,7,7,e8g8,c1e3
7328,3606,3639,1/2-1/2,-,11,-,10,11,10,g7g5,e1c1
7329,3712,3691,1/2-1/2,6,-,4,-,6,4,e7e5,g1f3
7330,3653,3724,1/2-1/2,9,-,8,-,"5,6,7,8,9","5,6,7,8","d7d6,h7h6,c5b6,e8g8,f8e8","h2h3,c3a4,a2a3,e1g1"
7331,3685,3746,1/2-1/2,11,-,12,-,"7,9,10,11","5,6,7,8,9,10,11,12","b4d2,f6e4,d8b6,b6b2","f1g2,d1c2,c2d2,a2a4,d2f4,e1g1,f3e5,b1a3"
7332,3686,3806,1/2-1/2,7,-,12,-,7,"8,9,10,11,12",g8e7,"d2b3,d3d4,b3d2,f1e1,c2c3"
7334,3655,3634,1-0,7,-,7,-,7,7,e8g8,c2c3
7333,3759,3767,1-0,10,-,6,-,10,"4,5,6",h7h6,"b2c3,e2e3,f1d3"
7338,3746,3686,1-0,-,13,-,-,13,"7,8",c6c5,"d4c6,d3d8"
7336,3767,3655,1-0,4,-,5,-,4,5,f8g7,c2c4
7335,3668,3634,1-0,-,12,12,-,"10,11,12","9,10,11,12","e6e5,c8e6,e8g8","e3d4,d4e3,e1c1,f2f3"
7337,3806,3759,0-1,-,13,11,-,"10,11,12,12,13,13","6,8,10,11","c5d4,e8g8,c8d7,c8d7,d7b5,d7b5","e4f6,f1b5,d1d4,b5d7"
7339,3724,3685,1/2-1/2,7,-,10,-,7,10,g6e5,c1f4
7340,3691,3653,1/2-1/2,5,-,8,-,"4,5","6,7,8","g8f6,f8e7","a4b3,c2c3,h2h3"
7342,3616,3606,1-0,-,-,14,-,"13,14,15",14,"f8e7,e8g8,f8e8",f2f3
7341,3639,3712,0-1,-,12,7,-,"8,9,10,11,12,12",7,"d7d6,c8d7,c6e5,h7h5,a7a6,a7a6",c4b3
7345,3653,3639,0-1,-,-,-,-,15,"14,15",b6b5,"c3a4,e1g1"
7343,3606,3668,1/2-1/2,9,-,9,-,"8,9","8,9","b8c6,e8g8","e1g1,f2f4"
7344,3712,3616,1-0,12,-,11,-,"10,11,12,12","9,10,11","e4c3,e8g8,f8d8,f8d8","d1c2,b2c3,e1g1"
7346,3685,3691,1/2-1/2,5,-,8,-,"4,5","6,7,8","g8f6,f8e7","a4b3,c2c3,h2h3"
7347,3686,3724,1/2-1/2,-,9,7,-,9,7,c6d4,d1d2
7349,3655,3806,1-0,10,-,10,-,10,"9,10",e8g8,"e1g1,g1h1"
7348,3759,3746,1-0,10,-,4,-,"8,9,10",4,"b7b6,c8b7,a7a6",c1g5
7350,3634,3767,1/2-1/2,12,-,9,-,12,"8,9",a8b8,"a2a4,g1h3"
7352,3634,3806,1/2-1/2,-,-,13,-,"12,13,14,15","4,5,6,7,8,9,10,11,12,13","c8a6,e8g8,c7e8,g7g6","g1e2,a2a3,a1b1,e2f4,d1d3,b2c3,f1e2,e3d4,d3g3,f4h5"
7353,3655,3746,1/2-1/2,7,-,5,-,7,5,e5d4,f1e2
7354,3759,3724,1/2-1/2,-,-,-,-,-,-,-,-
7351,3668,3767,0-1,7,-,6,-,"6,7",6,"e8g8,f6e4",e1g1
7355,3686,3691,1/2-1/2,8,-,4,-,"7,8",4,"e7e6,e6d5",g2g3
7356,3685,3639,1/2-1/2,13,-,13,-,"12,13","11,13","d8e7,e8g8","d5e7,c2c4"
7357,3653,3616,1/2-1/2,8,-,8,-,"7,8",8,"f8e7,e8g8",c1e3
7358,3712,3606,1/2-1/2,11,-,8,-,"10,11",8,"f8e8,f6e4",g1f3
7359,3712,3668,0-1,10,-,6,-,"8,9,10",6,"b8c6,a7a6,b7b5",f1d3
7360,3606,3653,0-1,5,-,8,-,"4,5","6,7,8","g8f6,f8e7","a4b3,c2c3,h2h3"
7361,3616,3685,1-0,-,10,9,-,10,9,e7c5,e1c1
7363,3691,3759,1/2-1/2,6,-,-,-,6,-,a7a6,-
7362,3639,3686,1/2-1/2,9,-,13,-,"7,8,9",13,"b7b5,c8b7,b5b4",e3e4
7364,3724,3655,1/2-1/2,-,-,-,-,15,"4,5,6,7,10,11,12,13,14,14,15,15",b6c7,"e4e5,g5d2,d2c3,c3b4,g1f3,c2c3,a2a4,d1d2,f1e2,f1e2,d2e3,d2e3"
7365,3746,3634,1-0,9,-,15,-,"7,8,9","14,15","d7d5,d8d6,d4c3","h3g3,c1g5"
7367,3668,3806,1-0,-,-,5,-,"9,10,11,12,13,14,15",5,"c7c5,e6d5,d8d5,d5d7,e7e6,f7f6,f8f6",e4e5
7366,3806,3767,1/2-1/2,9,-,8,-,"7,8,9",8,"f8b4,e8g8,a8b8",e1g1
7368,3767,3746,1/2-1/2,7,-,8,-,7,8,f8e7,c1e3
7369,3634,3724,0-1,-,8,8,-,8,8,e8g8,d4b3
7370,3655,3691,1/2-1/2,10,-,12,-,"6,7,8,9,10","7,8,9,10,11,12","g8e7,f7e6,d7d5,b7b5,c5c4","d2d3,c4b3,e1g1,d3c4,b3a4,e4d5"
7372,3686,3616,0-1,5,-,-,-,"4,5","6,7,8,9,10,11,12,13,14,15","g8f6,f8e7","e4e5,f1e1,a4c6,f3d4,d4f5,e1d1,b1c3,a2a4,b2b3,c1b2"
7371,3759,3639,1/2-1/2,-,-,-,-,"8,9,10,11,12,13,14,15","7,8,9,10,11,12,13,14,15","b7b5,c8b7,e6e5,d7e5,d6e5,b5b4,e5d4,b4a3","d3c4,c4d3,e3e4,d4e5,f3e5,h2h3,c3a4,a2a3,e1g1"
7373,3685,3606,1-0,15,-,-,-,"11,12,13,14,15","10,11,12,13,15,15","b6d5,d5e7,h7h6,d8e7,a5c6","c4c5,e3d2,d2g5,g5e7,e2b5,e2b5"
7374,3653,3712,1/2-1/2,-,13,-,-,"11,12,12,13,13","11,12,13,15,15","e7e6,g8f6,g8f6,f8e7,f8e7","g3e4,e1c1,e4f6,d2f4,d2f4"
7376,3712,3685,1-0,5,-,10,-,"4,5","9,10","g8f6,f6e4","c1e3,c2c4"
7375,3653,3668,1-0,11,-,10,-,"10,11",10,"e8g8,d8d7",e1g1
7378,3616,3759,0-1,-,-,15,-,15,"8,9,10,11,12,13,14,15",e8g8,"c1e3,a2a4,c3a4,a4b6,b6c8,f1a6,a6d3,h3h4"
7377,3606,3686,1-0,7,-,13,-,"6,7","9,10,11,12,13","b7c6,d7d5","e4e5,e5f6,b2b3,c1f4,f4e5"
7380,3691,3634,1/2-1/2,-,11,11,-,"8,9,10,11",11,"b7b5,e6e5,f8e7,e8g8",f1e2
7379,3639,3655,1/2-1/2,12,-,12,-,"9,10,11,12","12,12","g4f3,f8d6,d8d6,e8g8","c3a4,c3a4"
7381,3724,3767,1/2-1/2,9,-,8,-,"8,9","7,8","e8g8,c8e6","d4b3,e1g1"
7382,3746,3806,1-0,8,-,10,-,8,"8,9,10",h7h6,"d1b3,a4a5,a1a4"
7383,3668,3746,1/2-1/2,7,-,11,-,7,"9,11",e7e6,"a2a4,d1e2"
7384,3806,3724,0-1,-,8,8,-,8,8,e8g8,d3g3
7388,3759,3606,1/2-1/2,6,-,-,-,6,-,a8b8,-
7385,3767,3691,1/2-1/2,10,-,11,-,"8,9,10",11,"f7f6,d7f6,f8d6",c1f4
7387,3655,3616,1-0,11,-,5,-,"8,9,10,11",5,"b8c6,d8b6,b6a5,f6d7",f1e2
7386,3634,3639,1/2-1/2,12,-,14,-,"8,9,11,12","10,11,12,13,13,14,14","c5d4,f8b4,d7f6,c8d7","e5f6,e1g1,d2f4,a1c1,a1c1,f3e5,f3e5"
7390,3685,3653,1/2-1/2,8,-,-,-,"7,8","9,10,11,13,14,15","g4h5,b8c6","f3d4,d1e2,b1d2,e3g5,g5f6,d2f3"
7389,3686,3712,1-0,4,-,6,-,4,6,d7d6,b2b3
7391,3685,3668,1-0,13,-,13,-,13,"12,13",e8g8,"e1g1,b2b3"
7392,3653,3686,1/2-1/2,6,-,4,-,6,4,b8d7,f1g2
7395,3616,3634,1/2-1/2,7,-,5,-,7,5,e7e6,f1e2
7393,3712,3759,0-1,-,13,13,-,"8,9,10,11,12,13,13",13,"h7h6,a7a6,b7b5,d7c8,f8e7,e8g8,e8g8",h4f6
7394,3606,3655,1/2-1/2,-,-,-,-,"12,13,13,14,15",-,"a8c8,e7e6,e7e6,d8c7,h7h5",-
7396,3639,3767,1/2-1/2,-,-,12,-,"10,12,13,14,15","10,11,12","g4e2,e8g8,d7e5,e5c4,d8a5","d1e2,d2c4,c4d6"
7397,3691,3806,1-0,-,11,7,-,"8,9,10,11,11",7,"a7a6,d8c7,b7b5,c8b7,c8b7",c4b3
7400,3746,3691,1/2-1/2,-,-,-,14,"10,11,12,13,14,15","13,14","b8d7,g7g5,d8f6,f6g6,e8c8,h6g5","h5g3,h4g5"
7399,3668,3724,1/2-1/2,4,-,5,-,4,5,f8g7,c2c4
7398,3724,3746,1/2-1/2,7,-,9,-,7,"8,9",f8e7,"c1b2,a1c1"
7402,3767,3616,1/2-1/2,4,-,10,-,4,10,c6d4,d5c6
7401,3806,3639,0-1,11,-,10,-,11,10,e7g5,e1g1
7403,3634,3606,0-1,10,-,7,-,10,7,e7e5,c1e3
7404,3655,3712,1/2-1/2,-,10,8,-,"8,9,10,10",8,"e8g8,f7f5,e7d5,e7d5",d1d2
7406,3686,3685,1/2-1/2,-,11,12,-,11,"9,10,11,12",f6c3,"d1d2,e1c1,b2c3,d2d6"
7407,3686,3668,1/2-1/2,11,-,10,-,11,"7,8,9,10",d5d4,"b5c3,e4d5,f1d3,e1g1"
7408,3685,3759,1/2-1/2,11,-,10,-,"9,10,11","8,9,10","g4f3,e8g8,b8d7","c1g5,e2f3,e1g1"
7405,3759,3653,1-0,-,8,9,-,8,"8,9",c6d4,"d2d4,f2f4"
7409,3653,3655,1/2-1/2,6,-,6,-,6,"5,6",e8g8,"e1g1,c1g5"
7411,3606,3767,1/2-1/2,12,-,5,-,"7,8,9,10,10,11,11,12,12",5,"e5d4,c7c6,f8e8,d6d5,d6d5,c6d5,c6d5,b8c6,b8c6",f1e2
7410,3712,3634,1/2-1/2,-,11,7,-,"8,9,10,11,11",7,"d7d6,c8d7,c6a5,a5b3,a5b3",c4b3
7412,3616,3806,1-0,-,-,5,-,"10,13,14,15",5,"b7b6,f6e8,f7f5,e8f6",c1e3
7414,3691,3724,1/2-1/2,5,-,-,-,"4,5","8,9,10,11,12,13,14,15","d7c6,c8g4","d1f3,g2f3,f1d1,d2d3,c1e3,h3h4,g1g2,f3f4"
7415,3668,3691,1/2-1/2,-,-,-,-,"9,10,11,11,12,12,13,13,14,14,15,15","9,10,10,11,13,14","d8e7,a8c8,b4d6,b4d6,b7c6,b7c6,e7b7,e7b7,d6f4,d6f4,b7d7,b7d7","f1b5,a2a3,a2a3,b5c6,e5c6,c6a5"
7416,3724,3639,1-0,5,-,5,-,5,5,e8g8,d2d3
7413,3639,3746,1/2-1/2,14,-,13,-,"9,10,11,13,14",13,"a8c8,a7a6,f5d3,e8g8,b7b5",e1g1
7418,3806,3606,0-1,-,12,14,-,12,"9,10,11,11,12,12,13,13,14,14",b4a2,"c1b2,b1d2,e1c1,e1c1,c1b1,c1b1,d2e4,d2e4,e2f3,e2f3"
7417,3746,3616,1-0,14,-,7,-,14,"4,5,6,7",e6e5,"a2a3,b2c3,e2e3,c4d5"
7419,3767,3712,1-0,6,-,5,-,6,5,b8c6,e1g1
7420,3634,3653,1/2-1/2,5,-,10,-,"4,5",10,"g8f6,f6e4",b3c2
7422,3759,3686,1/2-1/2,5,-,6,-,5,6,g8f6,d2d4
7421,3655,3685,1-0,-,-,4,-,"9,10,11,11,12,13,15",4,"b8d7,d8h4,h4h3,h4h3,e6d5,e4c3,h3h5",e2e4
7423,3759,3668,1-0,5,-,8,-,"4,5","6,7,8","g8f6,f8e7","a4b3,c2c3,h2h3"
7424,3686,3655,1/2-1/2,7,-,5,-,7,5,c8f5,g1f3
7425,3685,3634,1-0,9,-,-,-,"8,9","8,9,10,11,12,13,14,15","a5a4,h7h6","e1g1,f1e1,b1d2,a1b1,d2f1,c1f4,f1g3,h2h4"
7426,3653,3767,1/2-1/2,7,-,4,-,7,4,d5c4,f1d3
7427,3712,3806,1-0,8,-,-,9,8,"7,8,9,9",c8b7,"e1g1,f2f4,d1d2,d1d2"
7428,3606,3746,1/2-1/2,6,-,4,-,6,4,c7c5,g1f3
7429,3616,3724,0-1,-,10,8,-,"9,10,10",8,"c6d4,c8d7,c8d7",d1d2
7430,3639,3691,1/2-1/2,-,-,4,-,"8,9,10,11,12,12,13,13,14,15",4,"c8b7,d7d6,b8d7,g7g5,f6h5,f6h5,b7g2,b7g2,g2b7,g5g4",a2a3
7431,3668,3639,1/2-1/2,6,-,4,-,6,4,b8d7,f1g2
7432,3691,3616,1/2-1/2,13,-,7,-,"11,12,12,13,13",7,"c8g4,f6g4,f6g4,g4f6,g4f6",f1e2
7434,3746,3712,1/2-1/2,-,8,-,-,8,"14,15",c6e5,"g3g5,f4e5"
7433,3724,3606,1/2-1/2,4,-,12,-,4,"5,6,7,8,9,10,11,12",g8f6,"f3d4,b1c3,f2f4,h2h3,c4d3,f4e5,c1e3,a2a4"
7435,3806,3653,1/2-1/2,6,-,7,-,6,7,f8e7,b1c3
7438,3655,3759,1-0,7,-,4,-,"6,7",4,"b8c6,a7a6",f1g2
7436,3767,3685,1-0,-,-,7,-,"12,13,14,15",7,"b6c7,c5d6,c7e7,b8d7",g2g3
7437,3634,3686,1/2-1/2,5,-,-,-,5,"11,13,13,14,14,15,15",f6e4,"e4d6,c2c3,c2c3,f3d4,f3d4,d1d4,d1d4"
7439,3655,3668,1-0,13,-,11,-,"7,8,9,10,11,12,12,13,13","8,9,10,11","f8e7,c8e6,f6d5,e6f5,e8g8,d8c7,d8c7,f5g6,f5g6","c3d5,e4d5,d1d2,b3a5"
7440,3759,3634,1-0,10,-,4,-,"7,8,9,10",4,"e5d4,b8c6,b7c6,f6d7",e2e4
7442,3685,3806,1-0,12,-,-,-,"6,7,8,9,9,10,10,11,11,12,12","11,12,13","d7c6,g8f6,e7e6,d8f6,d8f6,g7f6,g7f6,h7h5,h7h5,h5h4,h5h4","e1g1,h2h3,f1d1"
7441,3686,3767,1/2-1/2,-,-,13,-,"10,11","9,10,11,12,13","d8b6,d6c5","g5h4,a1b1,e2e3,h4g3,d3b5"
7444,3712,3724,1/2-1/2,11,-,5,-,11,5,c6e7,g1f3
7446,3616,3639,1-0,13,-,12,-,13,"11,12,12",f8c8,"f1d3,e1g1,e1g1"
7445,3606,3691,1/2-1/2,-,-,6,-,"8,9,10,12,13,14,15,15","4,5,6","f6d5,d8b6,b4c3,d5c3,b8c6,c3d5,f8d8,f8d8","g1f3,f3d4,f1g2"
7443,3653,3746,1/2-1/2,-,-,-,-,15,-,b8c6,-
7449,3691,3712,1/2-1/2,6,-,4,-,6,4,e7e5,g1f3
7448,3639,3606,1-0,-,-,-,-,15,"9,10,11,13",f8e7,"a2a3,e2e4,e4h4,b1d2"
7447,3668,3616,1/2-1/2,7,-,8,-,7,"7,8",b8c6,"c1e3,a2a3"
7450,3724,3653,1/2-1/2,9,-,8,-,"5,6,7,8,9","5,6,7,8","d7d6,h7h6,c5b6,e8g8,f8e8","h2h3,c3a4,a2a3,e1g1"
7452,3806,3686,0-1,7,-,10,-,7,"8,9,10",g8e7,"d2b3,f1e1,d3d4"
7453,3767,3759,1/2-1/2,9,-,6,-,9,"4,5,6",d7d5,"b2c3,e2e3,f1d3"
7451,3746,3685,1/2-1/2,15,-,-,-,"7,8,9,10,11,12,13,14,14,15","5,6,7,8,9,10","c7c5,b7b6,c8a6,b4c5,e8d8,a6b7,b8d7,d8e7,d8e7,h8d8","f1g2,d1c1,c1c4,d4c5,c4d4,d4d8"
7454,3634,3655,1/2-1/2,7,-,7,-,7,7,e8g8,f1e1
7455,3634,3668,1/2-1/2,-,13,14,-,13,14,f8e7,f1g2
7456,3655,3767,1/2-1/2,4,-,5,-,4,5,f8g7,c2c4
7457,3759,3806,1-0,-,10,8,-,"9,10","6,7,8","d7f6,b7b6","g1f3,d1d2,e4f6"
7458,3686,3746,1/2-1/2,-,-,-,-,"14,15,15","7,8","e4c5,b6c5,b6c5","d4c6,d3d8"
7459,3685,3724,0-1,7,-,10,-,7,10,g6e5,b5d4
7462,3606,3616,1/2-1/2,11,-,10,-,11,10,b8d7,e1g1
7460,3653,3691,1/2-1/2,5,-,8,-,"4,5","6,7,8","g8f6,f8e7","a4b3,c2c3,h2h3"
7461,3712,3639,1/2-1/2,9,-,7,-,"8,9",7,"a7a5,c6d4",c4b3
7463,3668,3606,1/2-1/2,8,-,8,-,8,8,e8g8,f2f4
7464,3616,3712,1/2-1/2,12,-,8,-,"9,10,10,11,11,12,12",8,"d5c4,d7f6,d7f6,a5c7,a5c7,b7b6,b7b6",f1e2
7465,3639,3653,1/2-1/2,-,-,-,15,15,"11,12,13,14,15,15",e8c8,"g5f6,g2g3,f1g2,a2a4,a4b5,a4b5"
7466,3691,3685,0-1,5,-,8,-,"4,5","6,7,8","g8f6,f8e7","a4b3,c2c3,h2h3"
7467,3724,3686,1-0,10,-,10,-,"9,10,10","7,8,9,10","b8d7,e8g8,e8g8","d1d2,f1e2,e1g1,a2a4"
7469,3806,3655,1/2-1/2,-,12,-,-,"11,12","9,10,11,12,13,13,14,14,15,15","c6b4,d8c7","d1f3,a2a4,e1c1,g2g4,h2h4,h2h4,g4g5,g4g5,f3h5,f3h5"
7468,3746,3759,1/2-1/2,8,-,4,-,8,4,f8e8,c1g5
7470,3767,3634,1/2-1/2,9,-,8,-,9,8,f8e8,e1g1
7471,3759,3655,0-1,11,-,10,-,"10,11",10,"e8g8,d8e7",e1g1
7472,3730,3761,1-0,7,-,6,-,7,6,b4c3,e1g1
7473,3694,3761,1/2-1/2,-,12,13,-,"9,10,11,11,12,12","12,13","b8d7,g7g6,f8g7,f8g7,a8c8,a8c8","g2g4,h1f1"
7474,3788,3730,1-0,8,-,11,-,8,"9,10,11",f8e7,"e2f3,e3f2,a2a4"
7475,3730,3694,0-1,7,-,-,-,"6,7",15,"a6b5,g8f6",d1g4
7477,3694,3788,1/2-1/2,11,-,12,-,11,"10,11,11,12,12",a7a5,"e1g1,c1d2,c1d2,f1c1,f1c1"
7476,3761,3788,1/2-1/2,6,-,6,-,"4,5,6","5,6","g8f6,c5b6,e8g8","e1g1,d4e5"
