AvgWhiteCentralization,AvgBlackCentralization,AvgWhiteCentralizationWins,AvgBlackCentralizationWins,AvgBlackControl,AvgWhiteControl,AvgBlackControlWins,AvgWhiteControlWins
1.1114025566811385,0.6646667470654446,1.120268955892925,0.6658186486171082,4.984653883260974,5.383492120919762,4.992717936748745,1.120268955892925
1.1933197261127924,0.5882542204168636,1.2041148608644168,0.5927440078493669,4.842082508018541,5.715294046673437,4.855978133906461,1.2041148608644168
1.1179672955974842,0.6807446540880503,1.128764454233555,0.6836522511156281,5.177469182389937,5.568774842767295,5.1968178313590805,1.128764454233555
1.192882461935068,0.6028256666398131,1.2035456336178594,0.607323350491343,5.0225469266092,5.842111093208732,5.047122133832476,1.2035456336178594
1.11329254895637,0.6994990979732113,1.1243980568107088,0.7025951840497976,5.281644006813074,5.69450015621693,5.307818313715396,1.1243980568107088
1.1877717363892224,0.6215815436140057,1.1979588805669306,0.6257501875468867,5.118197133086522,5.911500943196376,5.144997186796699,1.1979588805669306
1.1048548396872537,0.719417338424551,1.116803540274882,0.7216543186720435,5.33401014202881,5.752752692082349,5.365844509049986,1.116803540274882
1.1822300884955752,0.6375322376738306,1.191620206834915,0.6418520519626959,5.163317319848293,5.93404804045512,5.200122154619558,1.191620206834915
1.097430493637027,0.7355515927697172,1.1090548155737705,0.7389097744360902,5.351331360946745,5.764600389073519,5.392857142857143,1.1090548155737705
1.1728312378864907,0.6521761190092037,1.1854824935952177,0.657878616530016,5.173237135579977,5.9017626107339645,5.217038921873527,1.1854824935952177
1.0865903890160182,0.7521586575133485,1.1008747480811285,0.7585004359197908,5.328665141113654,5.731024663107043,5.373830674615331,1.1008747480811285
1.1601503989239752,0.6689899020776654,1.1747914298582367,0.6768037458320524,5.141503377862012,5.84939728344491,5.192328611630052,1.1747914298582367
1.074925687201855,0.7648446836981726,1.0930087256274912,0.7737830550167936,5.282552070032789,5.671399532161353,5.330810350536923,1.0930087256274912
1.1455048126151957,0.6825824288347327,1.1607458503987929,0.6933460076045628,5.087302887569117,5.775834527954126,5.141587452471483,1.1607458503987929
1.0614542354427519,0.7761537434390953,1.0803104876303635,0.787555280802701,5.220425855357088,5.5867066569430035,5.271553568881069,1.0803104876303635
1.1314136233496055,0.6949988671239367,1.1468049108498546,0.7079419707941971,5.018579167439082,5.687954437784506,5.076312707631271,1.1468049108498546
1.0515272107085638,0.7792444053956277,1.0707061881566589,0.7939305528984121,5.1567212775854046,5.494010026357952,5.2085326190931704,1.0707061881566589
1.113648857495514,0.7027413884307807,1.1294511115482984,0.7198304921506309,4.948097208824719,5.601477009884764,5.008908793219686,1.1294511115482984
1.0367600337496485,0.7846480765825355,1.0570275989771625,0.8006214022495725,5.090061561858731,5.3949021364360785,5.152363977937812,1.0570275989771625
1.0950852914123255,0.7114934359060122,1.1144905161005734,0.7315109030489728,4.876243833096413,5.503302951751818,4.948237805321755,1.1144905161005734
1.020799394620955,0.7905241363364057,1.0425991975033437,0.8087910487609524,5.011886869790955,5.30059802200805,5.080289313366181,1.0425991975033437
1.077941549117324,0.7195603513810288,1.0945921827592362,0.7401210220730542,4.797470225525805,5.407435171889517,4.876748572968471,1.0945921827592362
1.0062899764125885,0.7900507873095476,1.026453114057876,0.8100794195509363,4.9494676894961644,5.196349263690261,5.027796842827728,1.026453114057876
1.0581551801465092,0.7213335326655703,1.078023965634185,0.7440552858416725,4.727729961770924,5.312773636887854,4.816209253938373,1.078023965634185
0.989803601006733,0.7884569879751329,1.0130969310518831,0.8079859217766321,4.876126659065975,5.097909092864672,4.962102810687552,1.0130969310518831
1.035039877068251,0.7234576718717873,1.0571894299423743,0.7455636153711002,4.653540239587053,5.216645564825937,4.7507341683190685,1.0571894299423743
0.9695597127327498,0.7863722686690969,0.9966134946399795,0.8073908456011657,4.799065726572221,4.993200323066512,4.894990704918857,0.9966134946399795
1.0171547887246553,0.7239738447167426,1.0415673072427176,0.7477509620530595,4.571273146876202,5.1040496730589595,4.675475929559877,1.0415673072427176
0.9555422514911639,0.7820572518237655,0.9842973043705836,0.804713203601214,4.724461739728153,4.882580545023171,4.837868856640057,0.9842973043705836
0.9951281650166491,0.7233669296265671,1.0186742252816616,0.7487424155992325,4.499810043131383,4.996558428498,4.6244360317378,1.0186742252816616
0.9369607444549849,0.7794303654515066,0.9646220102678897,0.8046147058060162,4.64255545015133,4.773874057008628,4.7540813413273115,0.9646220102678897
0.9764692482915718,0.7222779043280182,1.0020951081660494,0.7496434419734826,4.412118451025057,4.886788154897494,4.533674924726639,1.0020951081660494
0.9191274704012531,0.7748191827521076,0.9505305634434315,0.7990692509056294,4.553116506196158,4.661802644308287,4.66617308760147,0.9505305634434315
0.955592506889615,0.7207060547215666,0.9808920375174616,0.7468098308468449,4.326375888091722,4.771392690612681,4.448808913588906,0.9808920375174616
0.9005856205461088,0.770361485453562,0.9295771055450697,0.7960887064098755,4.462640231425951,4.5517180554575605,4.582075038491667,0.9295771055450697
0.9380041100934868,0.7167361581316893,0.9631256384065373,0.7452999475471386,4.240939382060511,4.648468218048775,4.375175993153522,0.9631256384065373
0.8874515655459556,0.7600178094390027,0.9159522873246821,0.7850312309988392,4.36866742076003,4.431373492816057,4.496324139074678,0.9159522873246821
0.9188139781150724,0.7123312681816522,0.9405758681330219,0.7418779209743662,4.154022177051256,4.5192132137249414,4.294547514516357,0.9405758681330219
0.8715301788007508,0.7540007902795614,0.9002620417645947,0.7827616534740546,4.26999160327966,4.307616319272943,4.401537719522229,0.9002620417645947
0.9007689903094717,0.7069459206001876,0.9259038752976835,0.7371486821028106,4.05786808377618,4.391297280400125,4.200029124799767,0.9259038752976835
0.8533243685539219,0.7491088078957717,0.8842873864333092,0.7785976783526803,4.165019599883289,4.187499207124462,4.303068307764102,0.8842873864333092
0.8817987867571458,0.7033595517170471,0.9075179996651225,0.7360827834433114,3.9610708410446227,4.264522928233601,4.106748650269946,0.9075179996651225
0.8380201740764422,0.7391593699842105,0.8701672568154993,0.7684729064039408,4.0688737228087115,4.068116868711913,4.212513516760783,0.8701672568154993
0.8643740237735948,0.6956556270351839,0.8935943265682657,0.7285851482387931,3.8731766076297887,4.140205967225267,4.031413612565445,0.8935943265682657
0.8216508175965087,0.7299641712238356,0.8567416569567685,0.7589823146137139,3.9709598340561945,3.952560545243932,4.1201985727583,0.8567416569567685
0.8448775420949048,0.6898370872512574,0.8768549545236956,0.7230064982873972,3.780409468620162,4.02365788322764,3.9402989852428054,0.8768549545236956
0.8033581154456604,0.7239578982541142,0.83993783993784,0.7526854137942092,3.8690864032523042,3.8404755937961186,4.024048481739186,0.83993783993784
0.8259774084873879,0.6850210910738046,0.859353593224561,0.7180586007574248,3.692084477535883,3.902429012258302,3.8568865856089296,0.859353593224561
0.7859695642148951,0.7170567212358774,0.8243596783049643,0.7449668896209777,3.7780435785104913,3.734623587733456,3.9350770357059663,0.8243596783049643
0.8108195279284562,0.6790939744905439,0.8447522573546069,0.7109431618179936,3.60722767922592,3.7874065386306994,3.775580632915761,0.8447522573546069
0.7733564531077163,0.7077491105862657,0.8119756040031001,0.7395361697715411,3.6874346019312982,3.6267451941762086,3.8438461272595306,0.8119756040031001
0.7915119040370212,0.6704926018388845,0.8267386900742741,0.7069058489412949,3.5270048103269804,3.689277233148633,3.6992127116511484,0.8267386900742741
0.7562807442235774,0.6972207997765467,0.7970693653805608,0.7310240530030246,3.597690982728923,3.5361947767794795,3.758353737577416,0.7970693653805608
0.7735249478277366,0.6622083096186682,0.810464420266892,0.6981605664406398,3.4447448302029975,3.5918231834566496,3.6148428426928407,0.810464420266892
0.7399332376513844,0.688313363758043,0.7818961724593049,0.7224057666316264,3.517182435374369,3.447581880634081,3.6790433999098964,0.7818961724593049
0.756717275338531,0.6556585966352072,0.7955705733279466,0.6935137875892196,3.3734591711120228,3.4984653262207632,3.549319396232302,0.7955705733279466
0.7221821717772897,0.6791121095780174,0.7660089066339066,0.7157039005706246,3.4356966821466295,3.354116720036213,3.6010708981474244,0.7660089066339066
0.7392730814579381,0.6478187317373251,0.7795554188139374,0.6877468746182351,3.294492575314844,3.4086225457528068,3.4701714378792197,0.7795554188139374
0.7070830425680391,0.6715457083042567,0.752318252980611,0.7102235639686684,3.358635729239358,3.2749825540823445,3.5283942558746735,0.752318252980611
0.7234628925002667,0.6416379218377725,0.7637358217359826,0.6840987297676197,3.2286547420077523,3.321361260268127,3.4076638769701346,0.7637358217359826
0.6932390423037068,0.6615158070790991,0.7378195140438792,0.7010173243093687,3.282400421764503,3.1974112385696367,3.4490273698548504,0.7378195140438792
0.7061281337047354,0.6328319405756732,0.7483326298016041,0.6766107128545349,3.159201485608171,3.2340389972144847,3.3390177657063984,0.7483326298016041
0.6776770129771572,0.6522918722015634,0.7243663340104213,0.6927468998126506,3.211182363208621,3.117249753358124,3.3915603532875367,0.7243663340104213
0.6918720788162054,0.6235866803715843,0.7328939802733425,0.6663238113048764,3.0898512499272734,3.152163372961232,3.281359577352845,0.7328939802733425
0.6649748205717911,0.6385859867560173,0.7110287303058387,0.6823947947385667,3.134759506721123,3.040564653634165,3.3061835884473156,0.7110287303058387
0.6787528073973657,0.6119822754587945,0.7206257833898148,0.6576994434137291,3.024482528377476,3.0817635513829593,3.2073039742212677,0.7206257833898148
0.6523645992800695,0.6270222185444164,0.6986674448010894,0.6733656055938585,3.06419380197774,2.9744093673714262,3.2410640066500416,0.6986674448010894
0.6612763438814552,0.6026380873866447,0.7036044812469556,0.6537634408602151,2.9601327499101613,3.0119432642103705,3.1528929851510497,0.7036044812469556
0.6373918685121107,0.6144679930795848,0.6840251187011793,0.6580823885497358,3.002681660899654,2.915289792387543,3.2026881444621145,0.6840251187011793
0.6468298723987704,0.5908799398482939,0.6937637489128766,0.6382120380829434,2.9076273247970987,2.940976138348924,3.121510408262062,0.6937637489128766
0.6244116582186822,0.5985698769007965,0.6764847899565427,0.6427416747494342,2.9484748370745835,2.8444741129616222,3.1517943743937926,0.6764847899565427
0.6271111831893057,0.5773695062901096,0.6772373018005913,0.6269350722994046,2.85394898408359,2.8717420012510715,3.071051885455061,0.6772373018005913
0.6046809722749715,0.5914830991264717,0.6606173677069199,0.6412018630012496,2.8923044056209646,2.7767043296619827,3.0996251277973417,0.6606173677069199
0.6153603187715633,0.5686136352592449,0.6661380755507731,0.6218121005793465,2.802201273142524,2.805359832839302,3.019291644269247,0.6661380755507731
0.5926285401423523,0.5779204618983624,0.6488144882640295,0.6256284414651664,2.8376138569508735,2.722960529590364,3.0569786928417524,0.6488144882640295
0.596710761530211,0.5560038817099954,0.6486179929556445,0.6076893891488554,2.752183461872414,2.741253383727463,2.9828632856962187,0.6486179929556445
0.5736730472125481,0.5681217104401791,0.629328799899257,0.6182301893963388,2.7799628165178456,2.658592788499306,3.0082346234243365,0.629328799899257
0.5830197806923242,0.5479466781337347,0.6400075748011614,0.6042948889483543,2.6984788217587616,2.6896635132229627,2.9415306395504417,0.6400075748011614
0.5616245726260064,0.5531046652696592,0.6243086559605517,0.606970509383378,2.7175747215175914,2.610620933053932,2.9591152815013406,0.6243086559605517
0.5652972942407193,0.5351296332946931,0.6258843946068615,0.5946328683707428,2.63917554920976,2.6294212445927223,2.892374141471359,0.6258843946068615
0.5449166062364031,0.5429731689630167,0.6076939336292538,0.5990780141843972,2.6649456127628715,2.5500797679477882,2.918156028368794,0.6076939336292538
0.5456953248221885,0.5239115555158765,0.6027097593677229,0.584400029942361,2.5865547718953663,2.5730738326935096,2.8510367542480726,0.6027097593677229
0.5276504735716468,0.5261228230980751,0.5878232357105596,0.5845149673643935,2.612557286892759,2.494653223342499,2.8762847925575814,0.5878232357105596
0.530940128028116,0.5090372787749466,0.5901112853835238,0.5742196807243269,2.539318438559056,2.520616292205347,2.8201890239059644,0.5901112853835238
0.512630254540762,0.5167274252347002,0.5757623762376237,0.5827034768080197,2.564635287285866,2.4474626576765495,2.8365025061659637,0.5757623762376237
0.5131766499817682,0.5001160208174495,0.5735480799746112,0.5707897401282483,2.4955414857294396,2.467000364636855,2.782568342895714,0.5735480799746112
0.497291034858759,0.5019593144103316,0.5626785414216098,0.5698715782358905,2.513135925307527,2.3989164139435037,2.8068604258195338,0.5626785414216098
0.4991418864488109,0.48453644355714337,0.562910560889338,0.5571569241786769,2.44145564078316,2.4142411824454486,2.7531107331483304,0.562910560889338
0.4816888182606183,0.48786477896561686,0.5519346440434509,0.557140294223179,2.4667003756139843,2.3519936434556485,2.7731431646932183,0.5519346440434509
0.4837869998512569,0.47047449055481183,0.548102859197986,0.5458277639870155,2.4029079280083296,2.3717090584560463,2.7206415886958184,0.548102859197986
0.46710374971244534,0.4773406947319991,0.5351003553250744,0.5454719326766759,2.4219385016486465,2.3097921938501647,2.73156737113895,0.5351003553250744
0.47476384332635074,0.46057468084265446,0.5377358490566038,0.5337692857872688,2.352831903877317,2.337140824473341,2.6732400122611626,0.5377358490566038
0.45866894475632575,0.4697339516719551,0.5260139287177387,0.5390129019045669,2.384386949800667,2.2745504840940525,2.704177759574032,0.5260139287177387
0.45795449784220893,0.45497967905476183,0.5215070321322246,0.5292834551205148,2.3202748564964177,2.297607575313194,2.6515432435380086,0.5215070321322246
0.44366197183098594,0.4571416227425905,0.5136641888937473,0.5325754263226935,2.3477058671044673,2.238788559578329,2.6774158285964145,0.5136641888937473
0.44673738634337673,0.44348368693171686,0.513137727173199,0.5263157894736842,2.288509538242111,2.251381707969335,2.633216374269006,0.513137727173199
0.4339892170867702,0.4496566978480254,0.5079271873165003,0.5262417994376757,2.308050320261739,2.195244458780701,2.643978444236176,0.5079271873165003
0.4376602411926693,0.434526635647137,0.5062904174015285,0.5156054931335831,2.246937612762321,2.209524261703542,2.5957553058676655,0.5062904174015285
0.4240673651228826,0.43601292470380887,0.4972458688032048,0.5080635079384923,2.267306374228924,2.153774600998727,2.6049506188273535,0.4972458688032048
0.4247045752954247,0.42293707706292294,0.4953599197391522,0.5011356045424181,2.2092717907282093,2.1724573275426726,2.55938543754175,0.4953599197391522
0.4099304138544446,0.4189818448176634,0.48594214652608814,0.4947100575867149,2.220635169779731,2.1202323026212526,2.5710459354493103,0.48594214652608814
0.41281870838521084,0.40621447517999243,0.48808556728946656,0.4895337086761946,2.1692199426189576,2.1344123856439126,2.540782445503104,0.48808556728946656
0.40075053209364847,0.40747171502184387,0.4815514235909355,0.48590021691973967,2.1892573092864342,2.0833986781673572,2.588430947216197,0.4815514235909355
0.4054649881069792,0.3944421883158322,0.4783874254111483,0.4796380090497738,2.132969774322678,2.12716830074839,2.5609299422686846,0.4783874254111483
0.39474160284628834,0.3964903817162154,0.4750354386517562,0.48140625,2.1645058192124464,2.0691069167219442,2.56453125,0.4750354386517562
0.3931902109282093,0.3861175439694561,0.4670138888888889,0.4790328035170781,2.1111597922012892,2.10164611629217,2.5368616841393306,0.4670138888888889
0.38229350022817654,0.3865962579046874,0.4616306954436451,0.46615776081424937,2.132603168394289,2.0516330921181303,2.5662425784563188,0.4616306954436451
0.3779357021996616,0.3745516074450085,0.4520500943558072,0.45917616770871644,2.082842639593909,2.077021996615905,2.5400882677454946,0.4520500943558072
0.3666268362971814,0.37520208055106485,0.44757840044535163,0.4592156140673909,2.1006536866521404,2.0298024882266112,2.5586448167924876,0.44757840044535163
0.36904675078404203,0.36394136095106117,0.44555927164622816,0.4544730025901574,2.0525855152797026,2.0606082707315294,2.5271966527196654,0.44555927164622816
0.359990903577926,0.37181625227410553,0.44540867810292634,0.4608782435129741,2.080579138872044,2.0129624014554275,2.5471057884231536,0.44540867810292634
0.36017350157728706,0.36041009463722395,0.4350728155339806,0.4546046915725456,2.028391167192429,2.0402996845425867,2.5154213727193744,0.4350728155339806
0.34983959858517727,0.3631652545858353,0.43371630578877596,0.45413043478260867,2.055441309533602,1.9902114008390228,2.5258695652173913,0.43371630578877596
0.35464518340761053,0.35344532053479605,0.42816028337392076,0.4532476802284083,2.008484744600617,2.012769969146383,2.5008327385201046,0.42816028337392076
0.3459605026929982,0.3620287253141831,0.42530413625304136,0.4515513126491647,2.047576301615799,1.964362657091562,2.526968973747017,0.42530413625304136
0.3481516144127281,0.3536733738886289,0.42509135200974424,0.45139431847797756,2.0034627983153954,1.992700046794572,2.5100338806359135,0.42509135200974424
0.3379770430687727,0.35504758167369765,0.42826379542395693,0.44877156299006793,2.0258020209948002,1.9427057784754242,2.507579717720857,0.42826379542395693
0.3428396197485434,0.3475416538894,0.423866090712743,0.44894466628636626,1.98098742716958,1.9655524890115506,2.4868796349115803,0.423866090712743
0.335653850273107,0.3471136339295277,0.42499254399045633,0.44022824536376604,2.0064260469101423,1.9164613901681482,2.500427960057061,0.42499254399045633
0.33482392397987704,0.33951928451648966,0.41313432835820896,0.4388264669163546,1.9632196757965343,1.9386249301285634,2.484394506866417,0.41313432835820896
0.33014354066985646,0.3358618275177967,0.4170476812540823,0.41533646322378714,1.9809779437507293,1.8963706383475318,2.4945226917057903,0.4170476812540823
0.3295275112352727,0.33025628567958215,0.408436886854153,0.4217524718718036,1.944613142232479,1.9392687963075428,2.486873508353222,0.408436886854153
0.32406349206349205,0.33295238095238094,0.4114677244861161,0.4127688630932059,1.9634285714285715,1.898031746031746,2.4629566404916354,0.4114677244861161
0.32202041627999467,0.3277210658889036,0.40209537572254334,0.41467065868263475,1.924565822616996,1.894736842105263,2.4502245508982035,0.40209537572254334
0.3170969993021633,0.32407536636427076,0.40458015267175573,0.40817091454272864,1.972923935799023,1.855966503838102,2.495502248875562,0.40458015267175573
0.32257121986851717,0.31760409057706357,0.40587288817377315,0.4118133002891367,1.9360116873630386,1.8774287801314828,2.499793473771169,0.40587288817377315
0.3184674329501916,0.3242911877394636,0.4102222222222222,0.4137360364087712,1.9682758620689655,1.8337164750957855,2.5043442283822923,0.4102222222222222
0.31507949253251966,0.3181307210534768,0.39072256913470116,0.4203763194125746,1.922273968202987,1.8737754938172475,2.487379531895365,0.39072256913470116
0.3125314544539507,0.318906223787955,0.39754299754299754,0.40808823529411764,1.9464854890119108,1.8451602080187888,2.532169117647059,0.39754299754299754
0.3254992048065029,0.3101254638628733,0.412807881773399,0.4075975359342916,1.9075808446722036,1.8945043293868176,2.5328542094455853,0.412807881773399
0.32117058714576774,0.3093165401000185,0.41721132897603486,0.3870303654143078,1.9331357658825707,1.8542322652343026,2.53937210499228,0.41721132897603486
0.3238889967009509,0.3068115660780128,0.4083969465648855,0.3946469248291572,1.8911313797787697,1.8934601203182613,2.5210706150341684,0.4083969465648855
0.31840390879478825,0.30598534201954397,0.40491901619676063,0.39760410724472334,1.9144951140065147,1.8670602605863191,2.5173987450085566,0.40491901619676063
0.3184645078275788,0.30066480806347845,0.40564903846153844,0.3988549618320611,1.876474372721424,1.8816212738580314,2.4923664122137406,0.40564903846153844
0.3150406504065041,0.3008130081300813,0.4146014735432016,0.38049713193116635,1.8999548328816622,1.8466576332429991,2.497131931166348,0.4146014735432016
0.31932171005493193,0.2956770957726296,0.40884718498659517,0.3797559224694903,1.859326486744686,1.8731788870312873,2.475951184493898,0.40884718498659517
0.3196392785571142,0.29909819639278556,0.4263392857142857,0.37841726618705035,1.8932865731462927,1.8489478957915833,2.4863309352517984,0.4263392857142857
0.3183738120380148,0.2964625131995776,0.41834451901565994,0.38579499596448746,1.8561246040126715,1.8796198521647307,2.481033091202583,0.41834451901565994
0.3131791585399833,0.2953468932850376,0.41994970662196146,0.37075928917609047,1.897743103928671,1.8428531624407913,2.490306946688207,0.41994970662196146
0.3222513852435112,0.29192184310294544,0.4124056999161777,0.37267080745341613,1.8643919510061242,1.8985126859142607,2.4729370008873115,0.4124056999161777
0.31671283471837486,0.28131732840874113,0.4173748819641171,0.3605683836589698,1.9107417666974453,1.8516466605109265,2.519538188277087,0.4173748819641171
0.3126012309685779,0.28085519922254615,0.402081362346263,0.366,1.879494655004859,1.9005506964690637,2.513,0.402081362346263
0.30891827738216343,0.28348592743302814,0.4073684210526316,0.36436436436436437,1.9033570701932858,1.8691081722617837,2.5545545545545547,0.4073684210526316
0.3157331430610061,0.2775597574027827,0.41139240506329117,0.3700787401574803,1.8765608276846235,1.899393506956832,2.5860517435320585,0.41139240506329117
0.3160270880361174,0.28480060195635815,0.43757431629013077,0.36936936936936937,1.9224981188863808,1.8690744920993227,2.6103603603603602,0.43757431629013077
0.3071484681853888,0.2788688138256088,0.4135876042908224,0.3684863523573201,1.899057344854674,1.891987431264729,2.606699751861042,0.4135876042908224
0.30094689172498973,0.2910662824207493,0.40706806282722513,0.3739130434782609,1.9275421984355703,1.8575545491972005,2.6062111801242236,0.40706806282722513
0.3138780804150454,0.2844790315607436,0.412303664921466,0.3800277392510402,1.894941634241245,1.845222654561176,2.6393897364771153,0.412303664921466
0.3140118667275217,0.29895025102692835,0.43215339233038347,0.3814147018030513,1.940666362391602,1.8069374714742128,2.661581137309293,0.43215339233038347
0.3182909265482477,0.2957273163706193,0.41297935103244837,0.37925696594427244,1.914066250600096,1.8636581853096494,2.668730650154799,0.41297935103244837
0.3194164989939638,0.2977867203219316,0.425531914893617,0.37306501547987614,1.942655935613682,1.8546277665995976,2.636222910216718,0.425531914893617
0.32137203166226913,0.30026385224274404,0.41080196399345337,0.3882149046793761,1.9319261213720316,1.8775725593667547,2.665511265164645,0.41080196399345337
0.3203775680177679,0.28206551915602446,0.4139194139194139,0.36915077989601386,1.9677956690727374,1.8373126041088284,2.655112651646447,0.4139194139194139
0.3072916666666667,0.2824074074074074,0.3626373626373626,0.3837429111531191,1.9537037037037037,1.8616898148148149,2.7032136105860114,0.3626373626373626
0.3073170731707317,0.2969512195121951,0.38016528925619836,0.396584440227704,1.9292682926829268,1.8378048780487806,2.616698292220114,0.38016528925619836
0.3247588424437299,0.29710610932475884,0.41735537190082644,0.41830065359477125,1.8893890675241158,1.8861736334405144,2.636165577342048,0.41735537190082644
0.32710280373831774,0.2983978638184246,0.4326710816777042,0.39651416122004357,1.8851802403204272,1.884512683578104,2.6492374727668846,0.4326710816777042
0.3307745987438939,0.30286113049546404,0.3915929203539823,0.40572792362768495,1.8827634333565946,1.8241451500348917,2.694510739856802,0.3915929203539823
0.3284457478005865,0.3057184750733138,0.3886138613861386,0.3937947494033413,1.9413489736070382,1.8035190615835777,2.7303102625298328,0.3886138613861386
0.3278943278943279,0.30536130536130535,0.36228287841191065,0.40607734806629836,1.9013209013209014,1.8453768453768453,2.723756906077348,0.36228287841191065
0.32923832923832924,0.29975429975429974,0.3784530386740331,0.3839779005524862,1.8984438984438985,1.828009828009828,2.657458563535912,0.3784530386740331
0.3321888412017167,0.2995708154506438,0.407202216066482,0.40181268882175225,1.894420600858369,1.8394849785407725,2.7099697885196377,0.407202216066482
0.3261455525606469,0.3045822102425876,0.4166666666666667,0.3716012084592145,1.9290206648697215,1.8086253369272238,2.6586102719033233,0.4166666666666667
0.3446969696969697,0.3020833333333333,0.41358024691358025,0.38275862068965516,1.9043560606060606,1.8768939393939394,2.703448275862069,0.41358024691358025
0.3349802371541502,0.3073122529644269,0.3979591836734694,0.4103448275862069,1.9051383399209487,1.8606719367588933,2.720689655172414,0.3979591836734694
0.32989690721649484,0.3061855670103093,0.391156462585034,0.43018867924528303,1.8618556701030928,1.8845360824742268,2.6754716981132076,0.391156462585034
0.3304628632938644,0.3078579117330463,0.4083969465648855,0.38113207547169814,1.9192680301399354,1.8622174381054897,2.6264150943396225,0.4083969465648855
0.34269662921348315,0.30337078651685395,0.3931297709923664,0.39330543933054396,1.8764044943820224,1.895505617977528,2.6652719665271967,0.3931297709923664
0.34035087719298246,0.28888888888888886,0.4127659574468085,0.34309623430962344,1.854970760233918,1.8619883040935672,2.5606694560669454,0.4127659574468085
0.3268529769137303,0.29040097205346294,0.39148936170212767,0.3598130841121495,1.8286755771567436,1.8675577156743621,2.5700934579439254,0.39148936170212767
0.3286802030456853,0.29314720812182743,0.3961352657004831,0.3598130841121495,1.8591370558375635,1.8540609137055837,2.485981308411215,0.3961352657004831
0.32666666666666666,0.30133333333333334,0.36231884057971014,0.3894736842105263,1.8653333333333333,1.8653333333333333,2.542105263157895,0.36231884057971014
0.31994459833795014,0.29362880886426596,0.3422459893048128,0.34210526315789475,1.9265927977839334,1.8379501385041552,2.536842105263158,0.3422459893048128
0.3160919540229885,0.2959770114942529,0.35294117647058826,0.35195530726256985,1.9166666666666667,1.8275862068965518,2.564245810055866,0.35294117647058826
0.31791044776119404,0.32238805970149254,0.3652694610778443,0.3687150837988827,1.9597014925373135,1.791044776119403,2.547486033519553,0.3652694610778443
0.325,0.3203125,0.3592814371257485,0.3717948717948718,1.9203125,1.853125,2.4551282051282053,0.3592814371257485
0.3289902280130293,0.3127035830618892,0.38666666666666666,0.34615384615384615,1.9218241042345277,1.8599348534201954,2.4423076923076925,0.38666666666666666
0.31802721088435376,0.31462585034013607,0.4266666666666667,0.35714285714285715,1.9302721088435375,1.880952380952381,2.5357142857142856,0.4266666666666667
0.31393298059964725,0.30864197530864196,0.4264705882352941,0.3669064748201439,1.945326278659612,1.8518518518518519,2.446043165467626,0.4264705882352941
0.332089552238806,0.31156716417910446,0.41911764705882354,0.3983739837398374,1.9570895522388059,1.9029850746268657,2.5121951219512195,0.41911764705882354
0.325626204238921,0.2832369942196532,0.4126984126984127,0.36585365853658536,1.8670520231213872,1.8766859344894027,2.4065040650406506,0.4126984126984127
0.33601609657947684,0.2796780684104628,0.3968253968253968,0.36607142857142855,1.8672032193158954,1.8712273641851107,2.392857142857143,0.3968253968253968
0.33747412008281574,0.2981366459627329,0.39655172413793105,0.38392857142857145,1.886128364389234,1.8571428571428572,2.4642857142857144,0.39655172413793105
0.3497854077253219,0.2939914163090129,0.3706896551724138,0.38,1.8798283261802575,1.9592274678111588,2.57,0.3706896551724138
0.34868421052631576,0.2675438596491228,0.38181818181818183,0.38,1.8004385964912282,1.9232456140350878,2.5,0.38181818181818183
